time,annotation1_chord,annotation2_chord,sps,vl,tbt,binary
0.0,F_MAJOR_inv0,F_MAJOR_inv0,0.0,0.0,0.0,0
0.125,F_MAJOR_inv0,F_MAJOR_inv0,0.0,0.0,0.0,0
0.5,F_MAJOR_inv0,F_MAJOR_inv0,0.0,0.0,0.0,0
0.5416666666666666,F_MAJOR_inv0,F_MAJOR_inv0,0.0,0.0,0.0,0
0.5833333333333334,F_MAJOR_inv0,F_MAJOR_inv0,0.0,0.0,0.0,0
0.625,F_MAJOR_inv0,F_MAJOR_inv0,0.0,0.0,0.0,0
1.0,F_MAJOR_inv0,F_MAJOR_inv0,0.0,0.0,0.0,0
1.125,C_MAJ_MIN7_inv1,C_MAJ_MIN7_inv1,0.0,0.0,0.0,0
1.5,C_MAJ_MIN7_inv1,C_MAJ_MIN7_inv1,0.0,0.0,0.0,0
1.5416666666666667,C_MAJ_MIN7_inv1,C_MAJ_MIN7_inv1,0.0,0.0,0.0,0
1.5833333333333333,C_MAJ_MIN7_inv1,C_MAJ_MIN7_inv1,0.0,0.0,0.0,0
1.625,C_MAJ_MIN7_inv1,C_MAJ_MIN7_inv1,0.0,0.0,0.0,0
2.0,C_MAJ_MIN7_inv1,C_MAJ_MIN7_inv1,0.0,0.0,0.0,0
2.125,F_MAJOR_inv0,F_MAJOR_inv0,0.0,0.0,0.0,0
2.21875,F_MAJOR_inv0,F_MAJOR_inv0,0.0,0.0,0.0,0
2.25,F_MAJOR_inv0,F_MAJOR_inv0,0.0,0.0,0.0,0
2.375,C_MAJ_MIN7_inv2,C_MAJ_MIN7_inv2,0.0,0.0,0.0,0
2.5,C_MAJ_MIN7_inv2,C_MAJ_MIN7_inv2,0.0,0.0,0.0,0
2.625,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
2.75,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
2.875,G_MIN_MIN7_inv1,C_MAJ_MIN7_inv1,0.515810237629834,21.0,0.75,1
3.0,G_MIN_MIN7_inv1,C_MAJ_MIN7_inv1,0.515810237629834,21.0,0.75,1
3.125,F_MAJOR_inv2,F_MAJOR_inv2,0.0,0.0,0.0,0
3.25,F_MAJOR_inv2,F_MAJOR_inv2,0.0,0.0,0.0,0
3.375,F_MAJ_MIN7_inv3,F_MAJ_MIN7_inv3,0.0,0.0,0.0,0
