time,annotation1_chord,annotation2_chord,sps,vl,tbt,binary
0.0,E_MAJOR_inv0,E_MAJOR_inv0,0.0,0.0,0.0,0
0.125,E_MAJOR_inv0,E_MAJOR_inv0,0.0,0.0,0.0,0
0.25,E_MAJOR_inv0,E_MAJOR_inv0,0.0,0.0,0.0,0
0.375,E_MAJOR_inv0,E_MAJOR_inv0,0.0,0.0,0.0,0
0.5,E_MAJOR_inv0,E_MAJOR_inv0,0.0,0.0,0.0,0
0.625,E_MAJOR_inv0,E_MAJOR_inv0,0.0,0.0,0.0,0
0.75,E_MAJOR_inv0,E_MAJOR_inv0,0.0,0.0,0.0,0
0.875,E_MAJOR_inv0,E_MAJOR_inv0,0.0,0.0,0.0,0
1.0,A_MAJOR_inv0,Gb_MINOR_inv1,0.13454737292854524,2.0,0.4285714285714286,1
1.125,A_MAJOR_inv0,Gb_MINOR_inv1,0.13454737292854524,2.0,0.4285714285714286,1
1.25,A_MAJOR_inv0,Gb_MINOR_inv1,0.13454737292854524,2.0,0.4285714285714286,1
1.375,A_MAJOR_inv0,Gb_MINOR_inv1,0.13454737292854524,2.0,0.4285714285714286,1
1.5,Gb_MINOR_inv1,Gb_MINOR_inv1,0.0,0.0,0.0,0
1.625,Gb_MINOR_inv1,Gb_MINOR_inv1,0.0,0.0,0.0,0
1.75,Gb_MINOR_inv1,Gb_MINOR_inv1,0.0,0.0,0.0,0
1.875,Gb_MINOR_inv1,Gb_MINOR_inv1,0.0,0.0,0.0,0
2.0,Eb_DIMINISHED_inv1,B_MAJ_MIN7_inv2,0.14883483444502532,2.0,0.375,1
2.125,Eb_DIMINISHED_inv1,B_MAJ_MIN7_inv2,0.14883483444502532,2.0,0.375,1
2.25,Eb_DIMINISHED_inv1,B_MAJ_MIN7_inv2,0.14883483444502532,2.0,0.375,1
2.375,Eb_DIMINISHED_inv1,B_MAJ_MIN7_inv2,0.14883483444502532,2.0,0.375,1
2.5,B_MAJ_MIN7_inv2,B_MAJ_MIN7_inv2,0.0,0.0,0.0,0
2.625,B_MAJ_MIN7_inv2,B_MAJ_MIN7_inv2,0.0,0.0,0.0,0
