time,annotation1_chord,annotation2_chord,sps,vl,tbt,binary
0.0,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
0.5,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
0.5833333333333334,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
0.6666666666666666,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
0.75,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
0.8333333333333334,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
0.9166666666666666,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
1.0,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
1.25,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
1.5,Gb_DIMINISHED_inv1,D_MAJOR_inv2,0.1598835639349655,2.0,0.4285714285714286,1
1.75,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
2.0,D_MAJOR_inv1,D_MAJOR_inv1,0.0,0.0,0.0,0
2.25,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
2.375,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
2.5,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
2.75,G_MAJ_MIN7_inv3,G_MAJ_MIN7_inv3,0.0,0.0,0.0,0
2.875,G_MAJ_MIN7_inv3,G_MAJ_MIN7_inv3,0.0,0.0,0.0,0
3.0,C_MAJOR_inv1,E_MIN_MIN7_inv0,0.24318139978661946,3.0,0.5,1
3.25,Gb_DIMINISHED_inv0,D_MAJ_MIN7_inv1,0.06508435951020963,2.0,0.375,1
3.3125,Gb_DIMINISHED_inv0,D_MAJ_MIN7_inv1,0.06508435951020963,2.0,0.375,1
3.375,Gb_DIMINISHED_inv0,D_MAJ_MIN7_inv1,0.06508435951020963,2.0,0.375,1
3.4375,Gb_DIMINISHED_inv0,D_MAJ_MIN7_inv1,0.06508435951020963,2.0,0.375,1
3.5,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
3.625,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
3.75,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
