time,annotation1_chord,annotation2_chord,sps,vl,tbt,binary
0.0,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
0.25,A_MAJOR_inv1,A_MAJOR_inv0,0.02713883213239554,12.0,0.2857142857142857,1
0.5,A_MAJOR_inv1,A_MAJOR_inv0,0.02713883213239554,12.0,0.2857142857142857,1
0.75,A_MAJOR_inv1,A_MAJOR_inv0,0.02713883213239554,12.0,0.2857142857142857,1
1.0,A_MAJOR_inv1,A_MAJOR_inv0,0.02713883213239554,12.0,0.2857142857142857,1
1.25,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
1.5,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
1.75,A_MAJOR_inv0,A_MAJOR_inv0,0.0,0.0,0.0,0
2.0,A_MAJOR_inv0,A_MAJOR_inv0,0.0,0.0,0.0,0
2.25,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
2.5,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
2.75,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
3.0,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
3.25,A_MAJOR_inv0,A_MAJOR_inv0,0.0,0.0,0.0,0
4.0,D_MAJOR_inv1,D_MAJOR_inv1,0.0,0.0,0.0,0
4.25,Db_DIMINISHED_inv1,A_MAJ_MIN7_inv0,0.20463626772901267,17.0,0.625,1
4.5,B_MINOR_inv1,A_MAJ_MIN7_inv0,0.9291005648249099,21.0,1.0,1
4.75,A_MAJOR_inv1,A_MAJ_MIN7_inv0,0.11590686133029249,14.0,0.375,1
5.0,B_MIN_MIN7_inv1,A_MAJ_MIN7_inv0,0.7316485972341271,20.0,0.875,1
5.25,A_MAJOR_inv1,A_MAJ_MIN7_inv0,0.11590686133029249,14.0,0.375,1
5.5,G_MAJOR_inv1,A_MAJ_MIN7_inv0,0.7646478752382398,9.0,0.875,1
5.75,Gb_MINOR_inv1,A_MAJ_MIN7_inv0,0.15258580243958042,3.0,0.5,1
6.0,G_MAJOR_inv1,A_MAJ_MIN7_inv0,0.7646478752382398,9.0,0.875,1
6.25,Gb_MINOR_inv1,D_MAJOR_inv0,0.38918443046980733,16.0,0.7142857142857143,1
6.5,E_MINOR_inv1,D_MAJOR_inv0,0.8556633954666605,20.0,1.0,1
6.75,D_MAJOR_inv1,D_MAJOR_inv0,0.11638318284907134,12.0,0.2857142857142857,1
7.0,E_MIN_MIN7_inv1,D_MAJOR_inv0,0.5874447429207468,20.0,0.875,1
7.25,D_MAJOR_inv1,D_MAJOR_inv0,0.11638318284907134,12.0,0.2857142857142857,1
7.5,Db_DIMINISHED_inv1,D_MAJOR_inv0,0.9162530901745689,11.0,1.0,1
7.75,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
8.0,Eb_DIMINISHED_inv0,D_MAJOR_inv0,0.1527485795093545,3.0,0.7142857142857143,1
8.25,Eb_DIMINISHED_inv0,E_MINOR_inv1,0.8763696934748952,16.0,1.0,1
8.5,E_MINOR_inv1,E_MINOR_inv1,0.0,0.0,0.0,0
8.75,A_MAJ_MIN7_inv0,A_MAJ_MIN7_inv0,0.0,0.0,0.0,0
9.0,A_MAJ_MIN7_inv0,A_MAJ_MIN7_inv0,0.0,0.0,0.0,0
9.25,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
10.0,D_MAJOR_inv1,D_MAJOR_inv0,0.11638318284907134,12.0,0.2857142857142857,1
10.125,D_MAJOR_inv1,D_MAJOR_inv0,0.11638318284907134,12.0,0.2857142857142857,1
10.25,Db_DIMINISHED_inv1,D_MAJOR_inv0,0.9162530901745689,11.0,1.0,1
10.375,Db_DIMINISHED_inv1,D_MAJOR_inv0,0.9162530901745689,11.0,1.0,1
10.5,B_MINOR_inv1,D_MAJOR_inv0,0.030340792640163095,2.0,0.4285714285714286,1
10.625,B_MINOR_inv1,D_MAJOR_inv0,0.030340792640163095,2.0,0.4285714285714286,1
10.75,A_MAJOR_inv1,D_MAJOR_inv0,0.7536545160309484,5.0,0.8571428571428572,1
10.875,A_MAJOR_inv1,D_MAJOR_inv0,0.7536545160309484,5.0,0.8571428571428572,1
11.0,B_MINOR_inv1,D_MAJOR_inv0,0.030340792640163095,2.0,0.4285714285714286,1
11.125,B_MINOR_inv1,D_MAJOR_inv0,0.030340792640163095,2.0,0.4285714285714286,1
11.25,A_MAJOR_inv1,A_MAJ_MIN7_inv0,0.11590686133029249,14.0,0.375,1
11.375,A_MAJOR_inv1,A_MAJ_MIN7_inv0,0.11590686133029249,14.0,0.375,1
11.5,G_MAJOR_inv1,A_MAJ_MIN7_inv0,0.7646478752382398,9.0,0.875,1
11.625,G_MAJOR_inv1,A_MAJ_MIN7_inv0,0.7646478752382398,9.0,0.875,1
11.75,Gb_MINOR_inv1,A_MAJ_MIN7_inv0,0.15258580243958042,3.0,0.5,1
11.875,Gb_MINOR_inv1,A_MAJ_MIN7_inv0,0.15258580243958042,3.0,0.5,1
12.0,G_MAJOR_inv1,A_MAJ_MIN7_inv0,0.7646478752382398,9.0,0.875,1
12.125,G_MAJOR_inv1,A_MAJ_MIN7_inv0,0.7646478752382398,9.0,0.875,1
12.25,Gb_MINOR_inv1,D_MAJOR_inv1,0.4599073212445085,10.0,0.7142857142857143,1
12.375,Gb_MINOR_inv1,D_MAJOR_inv1,0.4599073212445085,10.0,0.7142857142857143,1
12.5,E_MINOR_inv1,D_MAJOR_inv1,0.6812906253597674,7.0,1.0,1
12.625,E_MINOR_inv1,D_MAJOR_inv1,0.6812906253597674,7.0,1.0,1
12.75,D_MAJOR_inv1,D_MAJOR_inv1,0.0,0.0,0.0,0
12.875,D_MAJOR_inv1,D_MAJOR_inv1,0.0,0.0,0.0,0
13.0,Bb_DIM7_inv0,D_MAJOR_inv1,0.8021511929279834,17.0,1.0,1
13.125,Bb_DIM7_inv0,D_MAJOR_inv1,0.8021511929279834,17.0,1.0,1
13.25,B_MINOR_inv0,B_MINOR_inv0,0.0,0.0,0.0,0
13.375,B_MINOR_inv0,B_MINOR_inv0,0.0,0.0,0.0,0
13.5,Eb_DIMINISHED_inv2,B_MINOR_inv0,0.7346210369015388,7.0,0.8571428571428572,1
13.625,Eb_DIMINISHED_inv2,B_MINOR_inv0,0.7346210369015388,7.0,0.8571428571428572,1
13.75,E_MINOR_inv1,E_MINOR_inv1,0.0,0.0,0.0,0
13.875,E_MINOR_inv1,E_MINOR_inv1,0.0,0.0,0.0,0
14.0,Eb_DIMINISHED_inv1,E_MINOR_inv1,0.6701361479624084,6.0,1.0,1
14.125,Eb_DIMINISHED_inv1,E_MINOR_inv1,0.6701361479624084,6.0,1.0,1
14.25,E_MINOR_inv0,E_MINOR_inv0,0.0,0.0,0.0,0
14.375,E_MINOR_inv0,E_MINOR_inv0,0.0,0.0,0.0,0
14.5,E_MINOR_inv0,E_MINOR_inv0,0.0,0.0,0.0,0
14.625,E_MINOR_inv0,E_MINOR_inv0,0.0,0.0,0.0,0
14.75,A_MAJ_MIN7_inv0,A_MAJ_MIN7_inv0,0.0,0.0,0.0,0
14.875,A_MAJ_MIN7_inv0,A_MAJ_MIN7_inv0,0.0,0.0,0.0,0
15.0,A_MAJ_MIN7_inv0,A_MAJ_MIN7_inv0,0.0,0.0,0.0,0
15.25,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
16.0,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
16.125,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
16.25,A_MAJOR_inv1,A_MAJOR_inv0,0.02713883213239554,12.0,0.2857142857142857,1
16.375,A_MAJOR_inv1,A_MAJOR_inv0,0.02713883213239554,12.0,0.2857142857142857,1
16.5,A_MAJOR_inv1,A_MAJOR_inv0,0.02713883213239554,12.0,0.2857142857142857,1
16.625,A_MAJOR_inv1,A_MAJOR_inv0,0.02713883213239554,12.0,0.2857142857142857,1
16.75,A_MAJOR_inv1,A_MAJOR_inv0,0.02713883213239554,12.0,0.2857142857142857,1
16.875,A_MAJOR_inv1,A_MAJOR_inv0,0.02713883213239554,12.0,0.2857142857142857,1
17.0,A_MAJOR_inv1,A_MAJOR_inv0,0.02713883213239554,12.0,0.2857142857142857,1
17.125,A_MAJOR_inv1,A_MAJOR_inv0,0.02713883213239554,12.0,0.2857142857142857,1
17.25,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
17.375,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
17.5,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
17.625,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
17.75,A_MAJOR_inv0,A_MAJOR_inv0,0.0,0.0,0.0,0
17.875,A_MAJOR_inv0,A_MAJOR_inv0,0.0,0.0,0.0,0
18.0,A_MAJOR_inv0,A_MAJOR_inv0,0.0,0.0,0.0,0
18.125,A_MAJOR_inv0,A_MAJOR_inv0,0.0,0.0,0.0,0
18.25,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
18.375,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
18.5,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
18.625,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
18.75,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
18.875,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
19.0,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
19.125,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
19.25,A_MAJOR_inv0,A_MAJOR_inv0,0.0,0.0,0.0,0
19.375,A_MAJOR_inv0,A_MAJOR_inv0,0.0,0.0,0.0,0
19.5,Bb_DIMINISHED_inv0,A_MAJOR_inv0,0.24933172579225116,3.0,0.7142857142857143,1
19.625,Bb_DIMINISHED_inv0,A_MAJOR_inv0,0.24933172579225116,3.0,0.7142857142857143,1
19.75,B_MINOR_inv0,A_MAJOR_inv0,0.9366989487830761,9.0,1.0,1
19.875,B_MINOR_inv0,A_MAJOR_inv0,0.9366989487830761,9.0,1.0,1
20.0,Db_DIMINISHED_inv0,A_MAJOR_inv0,0.1444585414399704,14.0,0.7142857142857143,1
