0.0,3.0,A-,1,M,0
3.0,6.0,A-,5,D7,2
6.0,9.0,A-,1,M,1
9.0,12.0,A-,5,D7,0
12.0,15.0,A-,1,M,0
15.0,18.0,A-,5,D7,2
18.0,21.0,A-,5,D7,3
21.0,24.0,A-,1,M,0
24.0,27.0,A-,5/4,D7,3
27.0,29.0,A-,4,M,1
29.0,29.5,A-,1,M,2
29.5,30.0,A-,2,m7,1
30.0,32.0,A-,1,M,2
32.0,33.0,A-,5,D7,0
33.0,36.0,A-,1,M,0
36.0,39.0,A-,5,D7,2
39.0,42.0,A-,1,M,1
42.0,45.0,A-,5,D7,1
45.0,48.0,A-,1,M,0
48.0,50.0,A-,5/5,D7,3
50.0,51.0,A-,5,M,0
51.0,53.0,A-,5/5,D7,1
53.0,54.0,A-,5,D7,3
54.0,54.5,A-,1,M,1
54.5,55.5,E-,+4,It+6,1
55.5,56.0,E-,1,M,2
56.0,56.5,E-,4,M,0
56.5,57.0,E-,1,M,1
57.0,58.0,E-,4,M,0
58.0,59.0,E-,1,M,1
59.0,60.0,E-,2,m,0
60.0,61.0,E-,1,M,1
61.0,62.0,E-,2,m,0
62.0,63.0,E-,1,M,1
63.0,64.0,E-,4,M,0
64.0,65.0,E-,1,M,1
65.0,66.0,E-,2,m,0
66.0,67.0,E-,1,M,1
67.0,68.0,E-,2,m,0
68.0,68.25,E-,1,M,1
68.25,68.5,E-,5,D7,3
68.5,68.75,E-,1,M,1
68.75,69.0,E-,5,D7,3
69.0,70.0,E-,1,M,1
70.0,71.0,E-,5,D7,3
71.0,71.25,E-,1,M,1
71.25,71.5,E-,5/5,D7,0
71.5,71.75,E-,1,M,1
71.75,72.0,E-,5/5,D7,0
72.0,73.0,E-,1,M,1
73.0,74.0,E-,5/5,D7,0
74.0,75.0,E-,5/5,D7,3
75.0,76.0,E-,5,M,1
76.0,77.0,E-,5/5,D7,2
77.0,78.0,E-,5,M,0
78.0,80.0,E-,5,D7,3
80.0,81.0,E-,5,M,0
81.0,84.0,E-,1,M,0
84.0,90.0,E-,1,M,1
90.0,92.0,E-,2,m7,1
92.0,93.0,E-,5,M,0
93.0,94.0,E-,5/5,M,2
94.0,95.0,E-,7,d7,0
95.0,96.0,E-,1,M,0
96.0,98.0,E-,4,M,0
98.0,99.0,E-,5,D7,0
99.0,101.0,E-,1,M,0
101.0,102.0,E-,5,D7,0
102.0,104.0,E-,1,M,0
104.0,105.0,E-,5,D7,0
105.0,114.0,E-,1,M,0
114.0,117.0,f,6,M,0
117.0,120.0,f,1,m,0
120.0,126.0,f,5,D7,0
126.0,132.0,f,1,m,0
132.0,135.0,f,5,D7,0
135.0,138.0,f,1,m,0
138.0,141.0,D-,5,D7,2
141.0,144.0,D-,1,M,0
144.0,147.0,D-,5,D7,0
147.0,150.0,b-,1,m,1
150.0,153.0,b-,5,D7,2
153.0,156.0,b-,1,m,0
156.0,159.0,b-,5,D7,0
159.0,162.0,A-,2,m,0
162.0,165.0,A-,5,D7,1
165.0,168.0,A-,1,M,0
168.0,171.0,A-,5,D7,2
171.0,172.5,A-,1,M,1
172.5,173.0,A-,7/3,d7,0
173.0,173.5,A-,1,M,1
173.5,174.0,A-,4,M,0
174.0,177.0,A-,5,D7,0
177.0,180.0,A-,1,M,1
180.0,183.0,A-,2,m7,1
183.0,186.0,D-,5,D7,1
186.0,189.0,D-,1,M,0
189.0,192.0,D-,5,D7,2
192.0,195.0,D-,5,D7,3
195.0,198.0,D-,1,M,1
198.0,201.0,E,6,m,1
201.0,204.0,E,5,M,1
204.0,207.0,E,5,D7,1
207.0,210.0,E,1,M,0
210.0,213.0,E,5,D7,2
213.0,216.0,E,1,M,1
216.0,219.0,E,5,D7,1
219.0,220.5,E,1,M,0
220.5,221.5,E,4,M,1
221.5,222.5,E,+4,It+6,1
222.5,223.0,E,1,M,2
223.0,223.5,E,4,M,0
223.5,224.5,E,1,M,1
224.5,226.0,E,4,M,0
226.0,227.0,E,1,M,1
227.0,228.0,E,2,m,0
228.0,229.0,E,1,M,1
229.0,230.0,E,2,m,0
230.0,231.0,A-,6,m,0
231.0,233.0,A-,5,M,0
233.0,234.0,A-,1,M,0
234.0,235.0,A-,4,M,0
235.0,236.0,A-,1,M,1
236.0,237.0,A-,2,m,0
237.0,238.0,A-,1,M,1
238.0,239.0,A-,2,m,0
239.0,240.0,A-,1,M,0
240.0,240.5,A-,5/6,M,1
240.5,241.0,A-,4,M,0
241.0,241.5,A-,7/3,d,1
241.5,242.0,A-,3,m,0
242.0,242.5,A-,7/2,d,1
242.5,243.0,A-,2,m,0
243.0,243.5,A-,7/3,d,1
243.5,244.0,A-,3,m,0
244.0,244.5,A-,7/2,d,1
244.5,245.0,A-,2,m,0
245.0,245.25,A-,1,M,1
245.25,245.5,A-,5,D7,3
245.5,245.75,A-,1,M,1
245.75,246.0,A-,5,D7,3
246.0,247.0,A-,1,M,1
247.0,248.0,A-,5,D7,3
248.0,248.25,A-,1,M,1
248.25,248.5,A-,5/5,D7,0
248.5,248.75,A-,1,M,1
248.75,249.0,A-,5/5,D7,0
249.0,250.0,A-,1,M,1
250.0,251.0,A-,5/5,D7,0
251.0,252.0,A-,5/5,D7,3
252.0,253.0,A-,5,M,1
253.0,254.0,A-,5/5,D7,2
254.0,255.0,A-,5,M,0
255.0,257.0,A-,5,D7,3
257.0,258.0,A-,5,M,0
258.0,261.0,A-,1,M,0
261.0,267.0,A-,1,M,1
267.0,269.0,A-,2,m7,1
269.0,270.0,A-,5,M,0
270.0,271.0,A-,7/5,d7,1
271.0,272.0,A-,7,d7,0
272.0,273.0,A-,1,M,0
273.0,275.0,A-,4,M,0
275.0,276.0,A-,5,M,0
276.0,278.0,A-,1,M,0
278.0,279.0,A-,5,D7,0
279.0,281.0,A-,1,M,0
281.0,282.0,A-,5,D7,0
282.0,288.0,A-,1,M,0
288.0,291.0,A-,5/5,D7,2
291.0,294.0,A-,5,M,0
294.0,297.0,A-,5/5,D7,2
297.0,298.0,A-,5,M,0
298.0,300.5,A-,5,D7,3
300.5,303.5,A-,1,M,1
303.5,306.5,A-,7/6,d7,0
306.5,309.5,A-,6,m,0
309.5,312.0,A-,5,M,0
312.0,315.0,A-,1,M,0
315.0,318.0,A-,5,D7,2
318.0,321.0,A-,1,M,1
321.0,324.0,A-,5,D7,1
324.0,325.0,A-,1,M,0
325.0,326.0,A-,4,M,1
326.0,327.0,A-,1,M,1
327.0,328.0,A-,4,M,0
328.0,329.0,A-,5,D7,2
329.0,330.0,A-,1,M,1
330.0,332.0,A-,4,M,0
332.0,333.0,A-,5,M,0
333.0,336.0,A-,1,M,1
336.0,338.0,A-,4,M7,0
338.0,339.0,A-,5,M,0
339.0,340.0,A-,1,M,0
