	label	mc	mc_onset	color_name
0	A:KeyMode.MAJOR	1	0	green
1	A:M, inv:0	1	0	green
2	A:M, inv:1	1	3/8	green
3	D:KeyMode.MAJOR	1	5/8	red
4	A:Mm7, inv:1	1	5/8	yellow
5	A:KeyMode.MAJOR	2	0	green
6	E:Mm7, inv:1	2	0	yellow
7	--	2	3/8	yellow
8	D:KeyMode.MAJOR	3	0	red
9	D:M, inv:1	3	0	red
10	A:KeyMode.MAJOR	3	1/4	green
11	E:M, inv:1	3	1/4	red
12	--	3	3/8	green
13	D:KeyMode.MAJOR	4	0	red
14	A:M, inv:0	4	0	green
15	--	4	1/4	red
16	A:KeyMode.MAJOR	4	3/8	green
17	E:M, inv:0	4	3/8	green
18	D:KeyMode.MAJOR	5	0	red
19	A:M, inv:0	5	0	green
20	--	5	3/8	yellow
21	A:M, inv:1	5	5/8	green
22	A:KeyMode.MAJOR	6	0	green
23	E:Mm7, inv:1	6	0	yellow
24	--	6	3/8	yellow
25	D:KeyMode.MAJOR	7	0	red
26	D:M, inv:1	7	0	red
27	A:KeyMode.MAJOR	7	1/4	green
28	E:M, inv:1	7	1/4	green
29	D:KeyMode.MAJOR	7	3/8	red
30	A:M, inv:0	7	3/8	green
31	--	7	5/8	red
32	A:KeyMode.MAJOR	8	0	green
33	E:M, inv:0	8	0	green
34	--	8	1/4	yellow
35	--	8	3/8	red
36	D:KeyMode.MAJOR	9	0	red
37	A:M, inv:0	9	0	green
38	--	9	3/8	red
39	D:M, inv:0	10	0	green
40	A:M, inv:0	10	3/8	green
41	A:KeyMode.MAJOR	10	1/2	green
42	E:M, inv:0	10	1/2	red
43	D:KeyMode.MAJOR	11	0	red
44	A:M, inv:0	11	0	green
45	A:KeyMode.MAJOR	11	3/8	green
46	E:Mm7, inv:1	11	3/8	green
47	D:KeyMode.MAJOR	12	0	red
48	A:M, inv:0	12	0	green
49	--	12	1/4	red
50	--	12	1/4	red
51	A:KeyMode.MAJOR	12	3/8	green
52	E:M, inv:0	12	3/8	green
53	D:KeyMode.MAJOR	13	0	red
54	A:M, inv:0	13	0	green
55	--	13	3/8	yellow
56	A:M, inv:1	13	5/8	green
57	A:KeyMode.MAJOR	14	0	green
58	E:Mm7, inv:1	14	0	yellow
59	--	14	3/8	yellow
60	D:KeyMode.MAJOR	15	0	red
61	F#:mm7, inv:0	15	0	green
62	A:KeyMode.MAJOR	15	1/4	green
63	E:M, inv:1	15	1/4	green
64	D:KeyMode.MAJOR	15	3/8	red
65	A:M, inv:0	15	3/8	green
66	--	15	5/8	red
67	A:KeyMode.MAJOR	16	0	green
68	E:M, inv:0	16	0	green
69	E:M, inv:1	16	3/8	red
70	D:KeyMode.MAJOR	17	0	red
71	A:M, inv:0	17	0	green
72	A:KeyMode.MAJOR	17	1/4	green
73	E:Mm7, inv:2	17	1/4	green
74	D:KeyMode.MAJOR	17	3/8	red
75	A:M, inv:1	17	3/8	green
76	--	17	5/8	red
77	A:KeyMode.MAJOR	18	0	green
78	E:M, inv:0	18	0	green
79	--	18	1/4	yellow
80	D:KeyMode.MAJOR	18	3/8	red
81	A:M, inv:0	18	3/8	green
82	--	19	1/2	yellow
83	--	20	0	red
84	--	20	1/2	red
85	--	21	0	red
86	--	21	3/8	red
87	A:KeyMode.MAJOR	21	1/2	green
88	E:M, inv:1	21	1/2	green
89	D:KeyMode.MAJOR	22	0	red
90	A:M, inv:0	22	0	green
91	--	22	1/4	red
92	A:KeyMode.MAJOR	22	3/8	green
93	E:M, inv:0	22	3/8	green
94	D:KeyMode.MAJOR	23	0	red
95	A:M, inv:0	23	0	green
96	A:KeyMode.MAJOR	23	3/8	green
97	G#:M, inv:1	23	3/8	red
98	D:KeyMode.MAJOR	23	1/2	red
99	A:M, inv:0	23	1/2	green
100	A:KeyMode.MAJOR	24	0	green
101	E:M, inv:0	24	0	green
102	--	24	1/2	yellow
103	D:KeyMode.MAJOR	25	0	red
104	F#:m, inv:0	25	0	green
105	A:KeyMode.MAJOR	25	1/4	green
106	G#:o, inv:0	25	1/4	red
107	D:KeyMode.MAJOR	25	3/8	red
108	A:M, inv:0	25	3/8	green
109	--	25	5/8	red
110	A:KeyMode.MAJOR	26	0	green
111	E:M, inv:0	26	0	green
112	--	26	1/4	yellow
113	--	26	3/8	red
114	--	27	3/8	red
115	D:KeyMode.MAJOR	28	0	red
116	A:M, inv:0	28	0	red
117	A:KeyMode.MAJOR	28	3/8	green
118	E:M, inv:0	28	3/8	red
119	D:KeyMode.MAJOR	28	1/2	red
120	A:M, inv:1	28	1/2	yellow
121	A:M, inv:0	29	0	green
122	A:KeyMode.MAJOR	29	3/8	green
123	E:Mm7, inv:2	29	3/8	green
124	D:KeyMode.MAJOR	30	0	red
125	A:M, inv:1	30	0	green
126	--	30	1/4	red
127	--	30	1/4	red
128	A:KeyMode.MAJOR	30	3/8	green
129	E:M, inv:0	30	3/8	green
