chord_root_tpc,chord_root_midi,chord_type,chord_inversion,key_tonic_tpc,key_tonic_midi,key_mode,duration,interval
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,3/16,"[0, 0.1875]"
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,1/16,"[0.1875, 0.25]"
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,1/2,"[0.25, 0.75]"
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,3/16,"[0.75, 0.9375]"
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,1/16,"[0.9375, 1.0]"
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,1/2,"[1.0, 1.5]"
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,1/4,"[1.5, 1.75]"
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,1/4,"[1.75, 2.0]"
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,1/4,"[2.0, 2.25]"
3,9,ChordType.DIM7,0,-2,10,KeyMode.MAJOR,3/4,"[2.25, 3.0]"
3,9,ChordType.DIM7,0,-2,10,KeyMode.MAJOR,1/4,"[3.0, 3.25]"
3,9,ChordType.DIM7,0,-2,10,KeyMode.MAJOR,1/4,"[3.25, 3.5]"
3,9,ChordType.DIM7,0,-2,10,KeyMode.MAJOR,1/4,"[3.5, 3.75]"
-2,10,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,3/4,"[3.75, 4.5]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/8,"[4.5, 4.625]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/8,"[4.625, 4.75]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/16,"[4.75, 4.8125]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/16,"[4.8125, 4.875]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/16,"[4.875, 4.9375]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/16,"[4.9375, 5.0]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/8,"[5.0, 5.125]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/8,"[5.125, 5.25]"
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/16,"[5.25, 5.3125]"
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/16,"[5.3125, 5.375]"
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/16,"[5.375, 5.4375]"
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/16,"[5.4375, 5.5]"
