chord_root_tpc,chord_root_midi,chord_type,chord_inversion,key_tonic_tpc,key_tonic_midi,key_mode,duration,interval
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,7/16,"[0, 0.4375]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/16,"[0.4375, 0.5]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,3/16,"[0.5, 0.6875]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/16,"[0.6875, 0.75]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,3/16,"[0.75, 0.9375]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[0.9375, 1.0]"
0,0,ChordType.MINOR,2,0,0,KeyMode.MINOR,3/16,"[1.0, 1.1875]"
0,0,ChordType.MINOR,2,0,0,KeyMode.MINOR,1/16,"[1.1875, 1.25]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/4,"[1.25, 1.5]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/2,"[1.5, 2.0]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/4,"[2.0, 2.25]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/2,"[2.25, 2.75]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MINOR,1/4,"[2.75, 3.0]"
5,11,ChordType.DIM7,1,0,0,KeyMode.MINOR,7/16,"[3.0, 3.4375]"
5,11,ChordType.DIM7,1,0,0,KeyMode.MINOR,1/16,"[3.4375, 3.5]"
5,11,ChordType.DIMINISHED,1,0,0,KeyMode.MINOR,3/16,"[3.5, 3.6875]"
5,11,ChordType.DIMINISHED,1,0,0,KeyMode.MINOR,1/16,"[3.6875, 3.75]"
5,11,ChordType.DIMINISHED,2,0,0,KeyMode.MINOR,3/16,"[3.75, 3.9375]"
5,11,ChordType.DIMINISHED,2,0,0,KeyMode.MINOR,1/16,"[3.9375, 4.0]"
5,11,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,3/16,"[4.0, 4.1875]"
5,11,ChordType.DIMINISHED,0,0,0,KeyMode.MINOR,1/16,"[4.1875, 4.25]"
5,11,ChordType.DIMINISHED,2,0,0,KeyMode.MINOR,1/4,"[4.25, 4.5]"
5,11,ChordType.DIMINISHED,2,0,0,KeyMode.MINOR,1/2,"[4.5, 5.0]"
5,11,ChordType.DIM7,1,0,0,KeyMode.MINOR,1/4,"[5.0, 5.25]"
5,11,ChordType.DIM7,1,0,0,KeyMode.MINOR,1/2,"[5.25, 5.75]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/4,"[5.75, 6.0]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,3/8,"[6.0, 6.375]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/8,"[6.375, 6.5]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/4,"[6.5, 6.75]"
5,11,ChordType.DIM7,2,0,0,KeyMode.MINOR,1/2,"[6.75, 7.25]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/4,"[7.25, 7.5]"
0,0,ChordType.MINOR,2,0,0,KeyMode.MINOR,3/8,"[7.5, 7.875]"
0,0,ChordType.MINOR,2,0,0,KeyMode.MINOR,1/8,"[7.875, 8.0]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/4,"[8.0, 8.25]"
5,11,ChordType.DIM7,2,0,0,KeyMode.MINOR,1/2,"[8.25, 8.75]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/4,"[8.75, 9.0]"
0,0,ChordType.MINOR,2,0,0,KeyMode.MINOR,3/8,"[9.0, 9.375]"
0,0,ChordType.MINOR,2,0,0,KeyMode.MINOR,1/8,"[9.375, 9.5]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/4,"[9.5, 9.75]"
5,11,ChordType.DIM7,2,0,0,KeyMode.MINOR,1/4,"[9.75, 10.0]"
5,11,ChordType.DIM7,2,0,0,KeyMode.MINOR,1/4,"[10.0, 10.25]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/4,"[10.25, 10.5]"
5,11,ChordType.DIMINISHED,1,0,0,KeyMode.MINOR,1/4,"[10.5, 10.75]"
5,11,ChordType.DIMINISHED,1,0,0,KeyMode.MINOR,1/4,"[10.75, 11.0]"
-4,8,ChordType.MAJOR,1,0,0,KeyMode.MINOR,1/4,"[11.0, 11.25]"
5,11,ChordType.DIM7,0,0,0,KeyMode.MINOR,1/4,"[11.25, 11.5]"
1,7,ChordType.MAJOR,1,0,0,KeyMode.MINOR,3/4,"[11.5, 12.25]"
5,11,ChordType.DIM7,0,0,0,KeyMode.MINOR,1/12,"[12.25, 12.333333333333334]"
5,11,ChordType.DIM7,0,0,0,KeyMode.MINOR,1/12,"[12.333333333333334, 12.416666666666666]"
5,11,ChordType.DIM7,0,0,0,KeyMode.MINOR,1/12,"[12.416666666666666, 12.5]"
5,11,ChordType.DIM7,0,0,0,KeyMode.MINOR,1/12,"[12.5, 12.583333333333334]"
5,11,ChordType.DIM7,0,0,0,KeyMode.MINOR,1/12,"[12.583333333333334, 12.666666666666666]"
5,11,ChordType.DIM7,0,0,0,KeyMode.MINOR,1/12,"[12.666666666666666, 12.75]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1,"[12.75, 13.75]"
2,2,ChordType.DIMINISHED,1,0,0,KeyMode.MINOR,1/12,"[13.75, 13.833333333333334]"
2,2,ChordType.DIMINISHED,1,0,0,KeyMode.MINOR,1/12,"[13.833333333333334, 13.916666666666666]"
