chord_root_tpc,chord_root_midi,chord_type,chord_inversion,key_tonic_tpc,key_tonic_midi,key_mode,duration,interval
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[0, 0.125]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[0.125, 0.25]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[0.25, 0.375]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[0.375, 0.5]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[0.5, 0.625]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[0.625, 0.75]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[0.75, 0.875]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[0.875, 1.0]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[1.0, 1.125]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[1.125, 1.25]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[1.25, 1.375]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[1.375, 1.5]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[1.5, 1.625]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[1.625, 1.75]"
2,2,ChordType.MAJ_MIN7,3,1,7,KeyMode.MAJOR,1/8,"[1.75, 1.875]"
2,2,ChordType.MAJ_MIN7,3,1,7,KeyMode.MAJOR,1/8,"[1.875, 2.0]"
1,7,ChordType.MAJOR,1,0,0,KeyMode.MAJOR,1/8,"[2.0, 2.125]"
1,7,ChordType.MAJOR,1,0,0,KeyMode.MAJOR,1/8,"[2.125, 2.25]"
1,7,ChordType.MAJOR,1,0,0,KeyMode.MAJOR,1/8,"[2.25, 2.375]"
1,7,ChordType.MAJOR,1,0,0,KeyMode.MAJOR,1/16,"[2.375, 2.4375]"
1,7,ChordType.MAJOR,1,0,0,KeyMode.MAJOR,1/16,"[2.4375, 2.5]"
1,7,ChordType.MAJOR,1,0,0,KeyMode.MAJOR,1/8,"[2.5, 2.625]"
