chord_root_tpc,chord_root_midi,chord_type,chord_inversion,key_tonic_tpc,key_tonic_midi,key_mode,duration,interval
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[0, 0.125]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[0.125, 0.25]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[0.25, 0.375]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[0.375, 0.5]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[0.5, 0.625]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[0.625, 0.75]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[0.75, 0.875]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[0.875, 1.0]"
3,9,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[1.0, 1.125]"
3,9,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[1.125, 1.25]"
3,9,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[1.25, 1.375]"
3,9,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[1.375, 1.5]"
6,6,ChordType.MINOR,1,4,4,KeyMode.MAJOR,1/8,"[1.5, 1.625]"
6,6,ChordType.MINOR,1,4,4,KeyMode.MAJOR,1/8,"[1.625, 1.75]"
6,6,ChordType.MINOR,1,4,4,KeyMode.MAJOR,1/8,"[1.75, 1.875]"
6,6,ChordType.MINOR,1,4,4,KeyMode.MAJOR,1/8,"[1.875, 2.0]"
9,3,ChordType.DIMINISHED,1,4,4,KeyMode.MAJOR,1/8,"[2.0, 2.125]"
9,3,ChordType.DIMINISHED,1,4,4,KeyMode.MAJOR,1/8,"[2.125, 2.25]"
9,3,ChordType.DIMINISHED,1,4,4,KeyMode.MAJOR,1/8,"[2.25, 2.375]"
9,3,ChordType.DIMINISHED,1,4,4,KeyMode.MAJOR,1/8,"[2.375, 2.5]"
5,11,ChordType.MAJ_MIN7,2,4,4,KeyMode.MAJOR,1/8,"[2.5, 2.625]"
5,11,ChordType.MAJ_MIN7,2,4,4,KeyMode.MAJOR,1/8,"[2.625, 2.75]"
5,11,ChordType.MAJ_MIN7,2,4,4,KeyMode.MAJOR,1/8,"[2.75, 2.875]"
5,11,ChordType.MAJ_MIN7,2,4,4,KeyMode.MAJOR,1/8,"[2.875, 3.0]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,3/8,"[3.0, 3.375]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/16,"[3.375, 3.4375]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/16,"[3.4375, 3.5]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/2,"[3.5, 4.0]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/16,"[4.0, 4.0625]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/16,"[4.0625, 4.125]"
9,3,ChordType.DIMINISHED,1,4,4,KeyMode.MAJOR,1/16,"[4.125, 4.1875]"
9,3,ChordType.DIMINISHED,1,4,4,KeyMode.MAJOR,1/16,"[4.1875, 4.25]"
4,4,ChordType.MAJOR,1,4,4,KeyMode.MAJOR,1/16,"[4.25, 4.3125]"
4,4,ChordType.MAJOR,1,4,4,KeyMode.MAJOR,1/16,"[4.3125, 4.375]"
3,9,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/16,"[4.375, 4.4375]"
3,9,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/16,"[4.4375, 4.5]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/16,"[4.5, 4.5625]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/16,"[4.5625, 4.625]"
9,3,ChordType.DIMINISHED,1,4,4,KeyMode.MAJOR,1/16,"[4.625, 4.6875]"
9,3,ChordType.DIMINISHED,1,4,4,KeyMode.MAJOR,1/16,"[4.6875, 4.75]"
4,4,ChordType.MAJOR,1,4,4,KeyMode.MAJOR,1/16,"[4.75, 4.8125]"
4,4,ChordType.MAJOR,1,4,4,KeyMode.MAJOR,1/16,"[4.8125, 4.875]"
3,9,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/16,"[4.875, 4.9375]"
3,9,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/16,"[4.9375, 5.0]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/16,"[5.0, 5.0625]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/16,"[5.0625, 5.125]"
9,3,ChordType.DIMINISHED,1,4,4,KeyMode.MAJOR,1/16,"[5.125, 5.1875]"
9,3,ChordType.DIMINISHED,1,4,4,KeyMode.MAJOR,1/16,"[5.1875, 5.25]"
4,4,ChordType.MAJOR,1,4,4,KeyMode.MAJOR,1/16,"[5.25, 5.3125]"
4,4,ChordType.MAJOR,1,4,4,KeyMode.MAJOR,1/16,"[5.3125, 5.375]"
3,9,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/16,"[5.375, 5.4375]"
3,9,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/16,"[5.4375, 5.5]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/16,"[5.5, 5.5625]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/16,"[5.5625, 5.625]"
9,3,ChordType.DIMINISHED,1,4,4,KeyMode.MAJOR,1/16,"[5.625, 5.6875]"
9,3,ChordType.DIMINISHED,1,4,4,KeyMode.MAJOR,1/16,"[5.6875, 5.75]"
4,4,ChordType.MAJOR,1,4,4,KeyMode.MAJOR,1/16,"[5.75, 5.8125]"
4,4,ChordType.MAJOR,1,4,4,KeyMode.MAJOR,1/16,"[5.8125, 5.875]"
10,10,ChordType.DIMINISHED,0,5,11,KeyMode.MAJOR,1/16,"[5.875, 5.9375]"
10,10,ChordType.DIMINISHED,0,5,11,KeyMode.MAJOR,1/16,"[5.9375, 6.0]"
5,11,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[6.0, 6.125]"
5,11,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[6.125, 6.25]"
5,11,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[6.25, 6.375]"
5,11,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[6.375, 6.5]"
5,11,ChordType.MAJ_MIN7,0,4,4,KeyMode.MAJOR,1/8,"[6.5, 6.625]"
5,11,ChordType.MAJ_MIN7,0,4,4,KeyMode.MAJOR,1/8,"[6.625, 6.75]"
5,11,ChordType.MAJ_MIN7,0,4,4,KeyMode.MAJOR,1/8,"[6.75, 6.875]"
5,11,ChordType.MAJ_MIN7,0,4,4,KeyMode.MAJOR,1/8,"[6.875, 7.0]"
5,11,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[7.0, 7.125]"
5,11,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[7.125, 7.25]"
5,11,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[7.25, 7.375]"
5,11,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/8,"[7.375, 7.5]"
5,11,ChordType.MAJ_MIN7,0,4,4,KeyMode.MAJOR,1/8,"[7.5, 7.625]"
5,11,ChordType.MAJ_MIN7,0,4,4,KeyMode.MAJOR,1/8,"[7.625, 7.75]"
5,11,ChordType.MAJ_MIN7,0,4,4,KeyMode.MAJOR,1/8,"[7.75, 7.875]"
5,11,ChordType.MAJ_MIN7,0,4,4,KeyMode.MAJOR,1/8,"[7.875, 8.0]"
4,4,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/4,"[8.0, 8.25]"
4,4,ChordType.MAJOR,1,4,4,KeyMode.MAJOR,1/8,"[8.25, 8.375]"
4,4,ChordType.MAJOR,1,4,4,KeyMode.MAJOR,1/16,"[8.375, 8.4375]"
4,4,ChordType.MAJOR,1,4,4,KeyMode.MAJOR,1/16,"[8.4375, 8.5]"
6,6,ChordType.MINOR,1,4,4,KeyMode.MAJOR,1/8,"[8.5, 8.625]"
6,6,ChordType.MINOR,1,4,4,KeyMode.MAJOR,1/8,"[8.625, 8.75]"
6,6,ChordType.MAJOR,1,5,11,KeyMode.MAJOR,1/8,"[8.75, 8.875]"
6,6,ChordType.MAJOR,1,5,11,KeyMode.MAJOR,1/8,"[8.875, 9.0]"
5,11,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/4,"[9.0, 9.25]"
5,11,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/4,"[9.25, 9.5]"
5,11,ChordType.MAJOR,0,4,4,KeyMode.MAJOR,1/4,"[9.5, 9.75]"
