chord_root_tpc,chord_root_midi,chord_type,chord_inversion,key_tonic_tpc,key_tonic_midi,key_mode,duration,interval
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/2,"[0, 0.5]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/16,"[0.5, 0.5625]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/16,"[0.5625, 0.625]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/16,"[0.625, 0.6875]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/16,"[0.6875, 0.75]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[0.75, 0.875]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[0.875, 1.0]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/4,"[1.0, 1.25]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,3/4,"[1.25, 2.0]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MAJOR,1/2,"[2.0, 2.5]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MAJOR,1/16,"[2.5, 2.5625]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MAJOR,1/16,"[2.5625, 2.625]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MAJOR,1/16,"[2.625, 2.6875]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MAJOR,1/16,"[2.6875, 2.75]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MAJOR,1/8,"[2.75, 2.875]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MAJOR,1/8,"[2.875, 3.0]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/4,"[3.0, 3.25]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,3/4,"[3.25, 4.0]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/4,"[4.0, 4.25]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/4,"[4.25, 4.5]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MAJOR,1/16,"[4.5, 4.5625]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MAJOR,1/16,"[4.5625, 4.625]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MAJOR,1/16,"[4.625, 4.6875]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MAJOR,1/16,"[4.6875, 4.75]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MAJOR,1/8,"[4.75, 4.875]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MAJOR,1/8,"[4.875, 5.0]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/4,"[5.0, 5.25]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/4,"[5.25, 5.5]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MAJOR,1/16,"[5.5, 5.5625]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MAJOR,1/16,"[5.5625, 5.625]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MAJOR,1/16,"[5.625, 5.6875]"
1,7,ChordType.MAJ_MIN7,2,0,0,KeyMode.MAJOR,1/16,"[5.6875, 5.75]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MAJOR,1/8,"[5.75, 5.875]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MAJOR,1/8,"[5.875, 6.0]"
0,0,ChordType.MAJOR,1,0,0,KeyMode.MAJOR,1/4,"[6.0, 6.25]"
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/4,"[6.25, 6.5]"
2,2,ChordType.MIN_MIN7,1,0,0,KeyMode.MAJOR,1/4,"[6.5, 6.75]"
2,2,ChordType.MIN_MIN7,0,0,0,KeyMode.MAJOR,1/4,"[6.75, 7.0]"
