chord_root_tpc,chord_root_midi,chord_type,chord_inversion,key_tonic_tpc,key_tonic_midi,key_mode,duration,interval
3,9,ChordType.MAJOR,1,2,2,KeyMode.MINOR,1/2,"[0, 0.5]"
3,9,ChordType.MAJOR,1,2,2,KeyMode.MINOR,1/4,"[0.5, 0.75]"
3,9,ChordType.MAJOR,1,2,2,KeyMode.MINOR,1/4,"[0.75, 1.0]"
3,9,ChordType.MAJOR,1,2,2,KeyMode.MINOR,3/4,"[1.0, 1.75]"
3,9,ChordType.MAJ_MIN7,1,2,2,KeyMode.MINOR,1/8,"[1.75, 1.875]"
3,9,ChordType.MAJ_MIN7,1,2,2,KeyMode.MINOR,1/8,"[1.875, 2.0]"
2,2,ChordType.MINOR,0,2,2,KeyMode.MINOR,1/8,"[2.0, 2.125]"
2,2,ChordType.MINOR,0,2,2,KeyMode.MINOR,1/8,"[2.125, 2.25]"
3,9,ChordType.MAJOR,2,2,2,KeyMode.MINOR,1/8,"[2.25, 2.375]"
3,9,ChordType.MAJOR,2,2,2,KeyMode.MINOR,1/8,"[2.375, 2.5]"
2,2,ChordType.MINOR,1,2,2,KeyMode.MINOR,1/8,"[2.5, 2.625]"
2,2,ChordType.MINOR,1,2,2,KeyMode.MINOR,1/8,"[2.625, 2.75]"
3,9,ChordType.MAJ_MIN7,1,2,2,KeyMode.MINOR,1/8,"[2.75, 2.875]"
3,9,ChordType.MAJ_MIN7,1,2,2,KeyMode.MINOR,1/8,"[2.875, 3.0]"
2,2,ChordType.MINOR,0,2,2,KeyMode.MINOR,1/8,"[3.0, 3.125]"
2,2,ChordType.MINOR,0,2,2,KeyMode.MINOR,1/8,"[3.125, 3.25]"
3,9,ChordType.MAJOR,2,2,2,KeyMode.MINOR,1/8,"[3.25, 3.375]"
3,9,ChordType.MAJOR,2,2,2,KeyMode.MINOR,1/8,"[3.375, 3.5]"
2,2,ChordType.MINOR,1,2,2,KeyMode.MINOR,1/8,"[3.5, 3.625]"
2,2,ChordType.MINOR,1,2,2,KeyMode.MINOR,1/8,"[3.625, 3.75]"
2,2,ChordType.MAJ_MIN7,1,1,7,KeyMode.MINOR,1/8,"[3.75, 3.875]"
2,2,ChordType.MAJ_MIN7,1,1,7,KeyMode.MINOR,1/8,"[3.875, 4.0]"
1,7,ChordType.MINOR,0,2,2,KeyMode.MINOR,1/8,"[4.0, 4.125]"
1,7,ChordType.MINOR,0,2,2,KeyMode.MINOR,1/8,"[4.125, 4.25]"
2,2,ChordType.MAJOR,2,1,7,KeyMode.MINOR,1/8,"[4.25, 4.375]"
2,2,ChordType.MAJOR,2,1,7,KeyMode.MINOR,1/8,"[4.375, 4.5]"
1,7,ChordType.MINOR,1,2,2,KeyMode.MINOR,1/8,"[4.5, 4.625]"
1,7,ChordType.MINOR,1,2,2,KeyMode.MINOR,1/8,"[4.625, 4.75]"
8,8,ChordType.MAJOR,1,3,9,KeyMode.MAJOR,1/8,"[4.75, 4.875]"
8,8,ChordType.MAJOR,1,3,9,KeyMode.MAJOR,1/8,"[4.875, 5.0]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MINOR,3/8,"[5.0, 5.375]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MINOR,1/16,"[5.375, 5.4375]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MINOR,1/16,"[5.4375, 5.5]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MINOR,1/2,"[5.5, 6.0]"
0,0,ChordType.MAJOR,1,-1,5,KeyMode.MAJOR,1/2,"[6.0, 6.5]"
0,0,ChordType.MAJOR,1,-1,5,KeyMode.MAJOR,1/4,"[6.5, 6.75]"
0,0,ChordType.MAJOR,1,-1,5,KeyMode.MAJOR,1/4,"[6.75, 7.0]"
0,0,ChordType.MAJOR,1,-1,5,KeyMode.MAJOR,3/4,"[7.0, 7.75]"
0,0,ChordType.MAJ_MIN7,1,-1,5,KeyMode.MAJOR,1/8,"[7.75, 7.875]"
0,0,ChordType.MAJ_MIN7,1,-1,5,KeyMode.MAJOR,1/8,"[7.875, 8.0]"
-1,5,ChordType.MAJOR,0,2,2,KeyMode.MINOR,1/8,"[8.0, 8.125]"
-1,5,ChordType.MAJOR,0,2,2,KeyMode.MINOR,1/8,"[8.125, 8.25]"
-1,5,ChordType.MAJOR,0,2,2,KeyMode.MINOR,1/8,"[8.25, 8.375]"
-1,5,ChordType.MAJOR,0,2,2,KeyMode.MINOR,1/8,"[8.375, 8.5]"
-1,5,ChordType.MAJOR,0,2,2,KeyMode.MINOR,1/8,"[8.5, 8.625]"
-1,5,ChordType.MAJOR,0,2,2,KeyMode.MINOR,1/8,"[8.625, 8.75]"
2,2,ChordType.MAJ_MIN7,1,1,7,KeyMode.MINOR,1/8,"[8.75, 8.875]"
2,2,ChordType.MAJ_MIN7,1,1,7,KeyMode.MINOR,1/8,"[8.875, 9.0]"
1,7,ChordType.MINOR,0,2,2,KeyMode.MINOR,1/8,"[9.0, 9.125]"
