chord_root_tpc,chord_root_midi,chord_type,chord_inversion,key_tonic_tpc,key_tonic_midi,key_mode,duration,interval
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,11/32,"[0, 0.34375]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/32,"[0.34375, 0.375]"
1,7,ChordType.MAJOR,2,0,0,KeyMode.MINOR,3/32,"[0.375, 0.46875]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/32,"[0.46875, 0.5]"
6,6,ChordType.DIM7,0,1,7,KeyMode.MAJOR,1/4,"[0.5, 0.75]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,7/32,"[0.75, 0.96875]"
5,11,ChordType.DIM7,3,0,0,KeyMode.MINOR,1/32,"[0.96875, 1.0]"
5,11,ChordType.DIM7,3,0,0,KeyMode.MINOR,11/32,"[1.0, 1.34375]"
5,11,ChordType.DIM7,3,0,0,KeyMode.MINOR,1/32,"[1.34375, 1.375]"
1,7,ChordType.MAJOR,0,0,0,KeyMode.MINOR,3/32,"[1.375, 1.46875]"
5,11,ChordType.DIM7,2,0,0,KeyMode.MINOR,1/32,"[1.46875, 1.5]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/4,"[1.5, 1.75]"
0,0,ChordType.MINOR,1,0,0,KeyMode.MINOR,7/32,"[1.75, 1.96875]"
6,6,ChordType.DIM7,3,1,7,KeyMode.MAJOR,1/32,"[1.96875, 2.0]"
6,6,ChordType.DIM7,3,1,7,KeyMode.MAJOR,11/32,"[2.0, 2.34375]"
6,6,ChordType.DIM7,3,1,7,KeyMode.MAJOR,1/32,"[2.34375, 2.375]"
2,2,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,3/32,"[2.375, 2.46875]"
6,6,ChordType.DIM7,2,1,7,KeyMode.MAJOR,1/32,"[2.46875, 2.5]"
6,6,ChordType.DIM7,2,1,7,KeyMode.MAJOR,1/4,"[2.5, 2.75]"
1,7,ChordType.MAJOR,1,0,0,KeyMode.MINOR,3/32,"[2.75, 2.84375]"
6,6,ChordType.DIM7,3,1,7,KeyMode.MAJOR,1/32,"[2.84375, 2.875]"
2,2,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,3/32,"[2.875, 2.96875]"
6,6,ChordType.DIM7,2,1,7,KeyMode.MAJOR,1/32,"[2.96875, 3.0]"
6,6,ChordType.DIM7,2,1,7,KeyMode.MAJOR,1/4,"[3.0, 3.25]"
1,7,ChordType.MAJOR,1,0,0,KeyMode.MINOR,1/8,"[3.25, 3.375]"
0,0,ChordType.MAJ_MIN7,3,-1,5,KeyMode.MINOR,1/8,"[3.375, 3.5]"
-1,5,ChordType.MINOR,1,-1,5,KeyMode.MINOR,1/8,"[3.5, 3.625]"
-1,5,ChordType.MINOR,1,-1,5,KeyMode.MINOR,1/8,"[3.625, 3.75]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/32,"[3.75, 3.78125]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/96,"[3.78125, 3.7916666666666665]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/96,"[3.7916666666666665, 3.8020833333333335]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/96,"[3.8020833333333335, 3.8125]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/96,"[3.8125, 3.8229166666666665]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/96,"[3.8229166666666665, 3.8333333333333335]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/96,"[3.8333333333333335, 3.84375]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/64,"[3.84375, 3.859375]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/64,"[3.859375, 3.875]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/64,"[3.875, 3.890625]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/64,"[3.890625, 3.90625]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/96,"[3.90625, 3.9166666666666665]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/96,"[3.9166666666666665, 3.9270833333333335]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/96,"[3.9270833333333335, 3.9375]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/96,"[3.9375, 3.9479166666666665]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/96,"[3.9479166666666665, 3.9583333333333335]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/96,"[3.9583333333333335, 3.96875]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/96,"[3.96875, 3.9791666666666665]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/96,"[3.9791666666666665, 3.9895833333333335]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/96,"[3.9895833333333335, 4.0]"
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/16,"[4.0, 4.0625]"
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/16,"[4.0625, 4.125]"
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/16,"[4.125, 4.1875]"
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/16,"[4.1875, 4.25]"
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/16,"[4.25, 4.3125]"
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/32,"[4.3125, 4.34375]"
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/32,"[4.34375, 4.375]"
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/16,"[4.375, 4.4375]"
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/32,"[4.4375, 4.46875]"
-3,3,ChordType.MAJOR,0,-3,3,KeyMode.MAJOR,1/32,"[4.46875, 4.5]"
-1,5,ChordType.MIN_MIN7,3,-3,3,KeyMode.MAJOR,1/16,"[4.5, 4.5625]"
-1,5,ChordType.MIN_MIN7,3,-3,3,KeyMode.MAJOR,1/16,"[4.5625, 4.625]"
-1,5,ChordType.MIN_MIN7,3,-3,3,KeyMode.MAJOR,1/16,"[4.625, 4.6875]"
-1,5,ChordType.MIN_MIN7,3,-3,3,KeyMode.MAJOR,1/32,"[4.6875, 4.71875]"
-1,5,ChordType.MIN_MIN7,3,-3,3,KeyMode.MAJOR,1/32,"[4.71875, 4.75]"
5,11,ChordType.DIM7,1,0,0,KeyMode.MINOR,1/16,"[4.75, 4.8125]"
5,11,ChordType.DIM7,1,0,0,KeyMode.MINOR,1/32,"[4.8125, 4.84375]"
5,11,ChordType.DIM7,1,0,0,KeyMode.MINOR,1/32,"[4.84375, 4.875]"
-1,5,ChordType.MINOR,2,0,0,KeyMode.MINOR,1/16,"[4.875, 4.9375]"
-1,5,ChordType.MINOR,2,0,0,KeyMode.MINOR,1/32,"[4.9375, 4.96875]"
-1,5,ChordType.MINOR,2,0,0,KeyMode.MINOR,1/32,"[4.96875, 5.0]"
5,11,ChordType.DIM7,0,0,0,KeyMode.MINOR,1/16,"[5.0, 5.0625]"
5,11,ChordType.DIM7,0,0,0,KeyMode.MINOR,1/16,"[5.0625, 5.125]"
5,11,ChordType.DIM7,0,0,0,KeyMode.MINOR,1/16,"[5.125, 5.1875]"
5,11,ChordType.DIM7,0,0,0,KeyMode.MINOR,1/16,"[5.1875, 5.25]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/16,"[5.25, 5.3125]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/32,"[5.3125, 5.34375]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/32,"[5.34375, 5.375]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/16,"[5.375, 5.4375]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/32,"[5.4375, 5.46875]"
-2,10,ChordType.MAJ_MIN7,0,-3,3,KeyMode.MAJOR,1/32,"[5.46875, 5.5]"
7,1,ChordType.DIM7,3,2,2,KeyMode.MINOR,1/16,"[5.5, 5.5625]"
7,1,ChordType.DIM7,3,2,2,KeyMode.MINOR,1/16,"[5.5625, 5.625]"
7,1,ChordType.DIM7,3,2,2,KeyMode.MINOR,1/16,"[5.625, 5.6875]"
7,1,ChordType.DIM7,3,2,2,KeyMode.MINOR,1/32,"[5.6875, 5.71875]"
7,1,ChordType.DIM7,3,2,2,KeyMode.MINOR,1/32,"[5.71875, 5.75]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MINOR,1/16,"[5.75, 5.8125]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MINOR,1/32,"[5.8125, 5.84375]"
3,9,ChordType.MAJOR,0,2,2,KeyMode.MINOR,1/32,"[5.84375, 5.875]"
7,1,ChordType.DIM7,2,2,2,KeyMode.MINOR,1/16,"[5.875, 5.9375]"
7,1,ChordType.DIM7,2,2,2,KeyMode.MINOR,1/32,"[5.9375, 5.96875]"
7,1,ChordType.DIM7,2,2,2,KeyMode.MINOR,1/32,"[5.96875, 6.0]"
2,2,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[6.0, 6.0625]"
2,2,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[6.0625, 6.125]"
2,2,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[6.125, 6.1875]"
2,2,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[6.1875, 6.25]"
2,2,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[6.25, 6.3125]"
2,2,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/32,"[6.3125, 6.34375]"
2,2,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/32,"[6.34375, 6.375]"
2,2,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[6.375, 6.4375]"
2,2,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/32,"[6.4375, 6.46875]"
2,2,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/32,"[6.46875, 6.5]"
2,2,ChordType.DIM7,1,0,0,KeyMode.MINOR,1/16,"[6.5, 6.5625]"
2,2,ChordType.DIM7,1,0,0,KeyMode.MINOR,1/16,"[6.5625, 6.625]"
5,11,ChordType.DIM7,2,0,0,KeyMode.MINOR,1/16,"[6.625, 6.6875]"
5,11,ChordType.DIM7,2,0,0,KeyMode.MINOR,1/16,"[6.6875, 6.75]"
5,11,ChordType.DIMINISHED,1,0,0,KeyMode.MINOR,1/16,"[6.75, 6.8125]"
5,11,ChordType.DIMINISHED,1,0,0,KeyMode.MINOR,1/16,"[6.8125, 6.875]"
5,11,ChordType.DIMINISHED,1,0,0,KeyMode.MINOR,1/16,"[6.875, 6.9375]"
5,11,ChordType.DIMINISHED,1,0,0,KeyMode.MINOR,1/32,"[6.9375, 6.96875]"
5,11,ChordType.DIMINISHED,1,0,0,KeyMode.MINOR,1/32,"[6.96875, 7.0]"
5,11,ChordType.DIM7,0,0,0,KeyMode.MINOR,1/16,"[7.0, 7.0625]"
5,11,ChordType.DIM7,0,0,0,KeyMode.MINOR,1/16,"[7.0625, 7.125]"
5,11,ChordType.DIM7,0,0,0,KeyMode.MINOR,1/16,"[7.125, 7.1875]"
5,11,ChordType.DIM7,0,0,0,KeyMode.MINOR,1/16,"[7.1875, 7.25]"
5,11,ChordType.DIM7,3,0,0,KeyMode.MINOR,1/16,"[7.25, 7.3125]"
5,11,ChordType.DIM7,3,0,0,KeyMode.MINOR,1/16,"[7.3125, 7.375]"
5,11,ChordType.DIM7,3,0,0,KeyMode.MINOR,1/16,"[7.375, 7.4375]"
5,11,ChordType.DIM7,3,0,0,KeyMode.MINOR,1/32,"[7.4375, 7.46875]"
5,11,ChordType.DIM7,3,0,0,KeyMode.MINOR,1/32,"[7.46875, 7.5]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MINOR,1/16,"[7.5, 7.5625]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MINOR,1/16,"[7.5625, 7.625]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MINOR,1/16,"[7.625, 7.6875]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MINOR,1/16,"[7.6875, 7.75]"
-1,5,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[7.75, 7.8125]"
-1,5,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[7.8125, 7.875]"
-1,5,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[7.875, 7.9375]"
-1,5,ChordType.MINOR,1,0,0,KeyMode.MINOR,1/16,"[7.9375, 8.0]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MINOR,5/32,"[8.0, 8.15625]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MINOR,1/64,"[8.15625, 8.171875]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MINOR,1/64,"[8.171875, 8.1875]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MINOR,1/64,"[8.1875, 8.203125]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MINOR,1/64,"[8.203125, 8.21875]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MINOR,1/64,"[8.21875, 8.234375]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MINOR,1/64,"[8.234375, 8.25]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MINOR,1/16,"[8.25, 8.3125]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MINOR,1/16,"[8.3125, 8.375]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MINOR,1/16,"[8.375, 8.4375]"
1,7,ChordType.MAJ_MIN7,0,0,0,KeyMode.MINOR,1/16,"[8.4375, 8.5]"
-4,8,ChordType.MAJOR,0,0,0,KeyMode.MINOR,1/2,"[8.5, 9.0]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,5/32,"[9.0, 9.15625]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/64,"[9.15625, 9.171875]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/64,"[9.171875, 9.1875]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/96,"[9.1875, 9.197916666666666]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/96,"[9.197916666666666, 9.208333333333334]"
0,0,ChordType.MINOR,0,0,0,KeyMode.MINOR,1/96,"[9.208333333333334, 9.21875]"
