chord_root_tpc,chord_root_midi,chord_type,chord_inversion,key_tonic_tpc,key_tonic_midi,key_mode,duration,interval
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[0, 0.0625]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[0.0625, 0.125]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[0.125, 0.1875]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[0.1875, 0.25]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[0.25, 0.3125]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[0.3125, 0.375]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[0.375, 0.4375]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[0.4375, 0.5]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[0.5, 0.5625]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[0.5625, 0.625]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[0.625, 0.6875]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[0.6875, 0.75]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[0.75, 0.8125]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[0.8125, 0.875]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[0.875, 0.9375]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[0.9375, 1.0]"
3,9,ChordType.MIN_MIN7,3,1,7,KeyMode.MAJOR,1/16,"[1.0, 1.0625]"
3,9,ChordType.MIN_MIN7,3,1,7,KeyMode.MAJOR,1/16,"[1.0625, 1.125]"
3,9,ChordType.MIN_MIN7,3,1,7,KeyMode.MAJOR,1/16,"[1.125, 1.1875]"
3,9,ChordType.MIN_MIN7,3,1,7,KeyMode.MAJOR,1/16,"[1.1875, 1.25]"
3,9,ChordType.MIN_MIN7,3,1,7,KeyMode.MAJOR,1/16,"[1.25, 1.3125]"
3,9,ChordType.MIN_MIN7,3,1,7,KeyMode.MAJOR,1/16,"[1.3125, 1.375]"
3,9,ChordType.MIN_MIN7,3,1,7,KeyMode.MAJOR,1/16,"[1.375, 1.4375]"
3,9,ChordType.MIN_MIN7,3,1,7,KeyMode.MAJOR,1/16,"[1.4375, 1.5]"
3,9,ChordType.MIN_MIN7,3,1,7,KeyMode.MAJOR,1/16,"[1.5, 1.5625]"
3,9,ChordType.MIN_MIN7,3,1,7,KeyMode.MAJOR,1/16,"[1.5625, 1.625]"
3,9,ChordType.MIN_MIN7,3,1,7,KeyMode.MAJOR,1/16,"[1.625, 1.6875]"
3,9,ChordType.MIN_MIN7,3,1,7,KeyMode.MAJOR,1/16,"[1.6875, 1.75]"
3,9,ChordType.MIN_MIN7,3,1,7,KeyMode.MAJOR,1/16,"[1.75, 1.8125]"
3,9,ChordType.MIN_MIN7,3,1,7,KeyMode.MAJOR,1/16,"[1.8125, 1.875]"
3,9,ChordType.MIN_MIN7,3,1,7,KeyMode.MAJOR,1/16,"[1.875, 1.9375]"
3,9,ChordType.MIN_MIN7,3,1,7,KeyMode.MAJOR,1/16,"[1.9375, 2.0]"
3,9,ChordType.MIN_MIN7,3,1,7,KeyMode.MAJOR,1/16,"[2.0, 2.0625]"
3,9,ChordType.MIN_MIN7,3,1,7,KeyMode.MAJOR,1/16,"[2.0625, 2.125]"
3,9,ChordType.MIN_MIN7,3,1,7,KeyMode.MAJOR,1/16,"[2.125, 2.1875]"
2,2,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[2.1875, 2.25]"
2,2,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[2.25, 2.3125]"
2,2,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[2.3125, 2.375]"
2,2,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[2.375, 2.4375]"
2,2,ChordType.MAJ_MIN7,0,1,7,KeyMode.MAJOR,1/16,"[2.4375, 2.5]"
2,2,ChordType.MAJ_MIN7,0,1,7,KeyMode.MAJOR,1/16,"[2.5, 2.5625]"
2,2,ChordType.MAJ_MIN7,0,1,7,KeyMode.MAJOR,1/16,"[2.5625, 2.625]"
2,2,ChordType.MAJ_MIN7,0,1,7,KeyMode.MAJOR,1/16,"[2.625, 2.6875]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[2.6875, 2.75]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[2.75, 2.8125]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[2.8125, 2.875]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[2.875, 2.9375]"
3,9,ChordType.MIN_MIN7,1,1,7,KeyMode.MAJOR,1/16,"[2.9375, 3.0]"
3,9,ChordType.MIN_MIN7,1,1,7,KeyMode.MAJOR,1/16,"[3.0, 3.0625]"
3,9,ChordType.MIN_MIN7,1,1,7,KeyMode.MAJOR,1/16,"[3.0625, 3.125]"
3,9,ChordType.MIN_MIN7,1,1,7,KeyMode.MAJOR,1/16,"[3.125, 3.1875]"
2,2,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[3.1875, 3.25]"
2,2,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[3.25, 3.3125]"
2,2,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[3.3125, 3.375]"
2,2,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[3.375, 3.4375]"
2,2,ChordType.MAJ_MIN7,0,1,7,KeyMode.MAJOR,1/16,"[3.4375, 3.5]"
2,2,ChordType.MAJ_MIN7,0,1,7,KeyMode.MAJOR,1/16,"[3.5, 3.5625]"
2,2,ChordType.MAJ_MIN7,0,1,7,KeyMode.MAJOR,1/16,"[3.5625, 3.625]"
2,2,ChordType.MAJ_MIN7,0,1,7,KeyMode.MAJOR,1/16,"[3.625, 3.6875]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[3.6875, 3.75]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[3.75, 3.8125]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[3.8125, 3.875]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[3.875, 3.9375]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[3.9375, 4.0]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[4.0, 4.0625]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[4.0625, 4.125]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[4.125, 4.1875]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[4.1875, 4.25]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[4.25, 4.3125]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[4.3125, 4.375]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[4.375, 4.4375]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[4.4375, 4.5]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[4.5, 4.5625]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[4.5625, 4.625]"
1,7,ChordType.MAJOR,0,1,7,KeyMode.MAJOR,1/16,"[4.625, 4.6875]"
6,6,ChordType.HALF_DIM7,1,1,7,KeyMode.MAJOR,1/16,"[4.6875, 4.75]"
6,6,ChordType.HALF_DIM7,1,1,7,KeyMode.MAJOR,1/16,"[4.75, 4.8125]"
6,6,ChordType.HALF_DIM7,1,1,7,KeyMode.MAJOR,1/16,"[4.8125, 4.875]"
6,6,ChordType.HALF_DIM7,1,1,7,KeyMode.MAJOR,1/16,"[4.875, 4.9375]"
2,2,ChordType.MAJ_MIN7,2,1,7,KeyMode.MAJOR,1/16,"[4.9375, 5.0]"
2,2,ChordType.MAJ_MIN7,2,1,7,KeyMode.MAJOR,1/16,"[5.0, 5.0625]"
2,2,ChordType.MAJ_MIN7,2,1,7,KeyMode.MAJOR,1/16,"[5.0625, 5.125]"
2,2,ChordType.MAJ_MIN7,2,1,7,KeyMode.MAJOR,1/16,"[5.125, 5.1875]"
2,2,ChordType.MAJ_MIN7,2,1,7,KeyMode.MAJOR,1/16,"[5.1875, 5.25]"
2,2,ChordType.MAJ_MIN7,2,1,7,KeyMode.MAJOR,1/16,"[5.25, 5.3125]"
2,2,ChordType.MAJ_MIN7,2,1,7,KeyMode.MAJOR,1/16,"[5.3125, 5.375]"
2,2,ChordType.MAJ_MIN7,2,1,7,KeyMode.MAJOR,1/16,"[5.375, 5.4375]"
2,2,ChordType.MAJ_MIN7,2,1,7,KeyMode.MAJOR,1/16,"[5.4375, 5.5]"
2,2,ChordType.MAJ_MIN7,2,1,7,KeyMode.MAJOR,1/16,"[5.5, 5.5625]"
2,2,ChordType.MAJ_MIN7,2,1,7,KeyMode.MAJOR,1/16,"[5.5625, 5.625]"
2,2,ChordType.MAJ_MIN7,2,1,7,KeyMode.MAJOR,1/16,"[5.625, 5.6875]"
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[5.6875, 5.75]"
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[5.75, 5.8125]"
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[5.8125, 5.875]"
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[5.875, 5.9375]"
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[5.9375, 6.0]"
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[6.0, 6.0625]"
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[6.0625, 6.125]"
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[6.125, 6.1875]"
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[6.1875, 6.25]"
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[6.25, 6.3125]"
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[6.3125, 6.375]"
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[6.375, 6.4375]"
