	label	mc	mc_onset	color_name
0	B:KeyMode.MAJOR	1	0	red
1	B:M, inv:0	1	0	red
2	--	1	3/8	red
3	--	1	3/8	red
4	--	1	1/2	red
5	--	1	1/2	red
6	--	1	11/16	red
7	--	1	11/16	red
8	--	2	0	red
9	--	2	0	red
10	--	2	3/16	red
11	--	2	3/16	red
12	--	2	1/4	red
13	--	2	1/4	red
14	g#:KeyMode.MINOR	2	1/2	green
15	D#:Mm7, inv:0	2	1/2	green
16	c#:KeyMode.MINOR	3	0	green
17	B#:o7, inv:3	3	0	red
18	--	3	3/8	red
19	--	3	1/2	red
20	--	3	11/16	red
21	G#:Mm7, inv:0	4	0	red
22	--	4	3/16	green
23	--	4	1/4	red
24	--	4	1/2	green
25	C#:m, inv:0	5	0	green
26	G#:Mm7, inv:0	6	0	green
27	--	6	1/2	red
28	C#:m, inv:0	7	0	green
29	G#:Mm7, inv:0	8	0	green
30	C#:m, inv:0	8	1/4	red
31	--	8	1/2	green
32	G#:Mm7, inv:0	9	0	green
33	G#:M, inv:0	10	0	yellow
34	G#:Mm7, inv:0	10	1/4	green
35	C#:m, inv:0	10	1/2	yellow
36	G#:Mm7, inv:0	11	0	green
37	--	12	0	red
38	--	12	3/8	red
39	C#:m, inv:0	13	0	green
40	G#:Mm7, inv:0	14	0	green
41	--	14	1/2	red
42	C#:m, inv:0	15	0	green
43	G#:Mm7, inv:0	16	0	green
44	C#:m, inv:0	16	1/4	red
45	--	16	1/2	green
46	E:KeyMode.MAJOR	17	0	green
47	B:M, inv:0	17	0	green
48	B:Mm7, inv:0	17	1/4	green
49	B:M, inv:0	18	0	yellow
50	B:Mm7, inv:0	18	1/4	green
51	--	18	1/2	red
52	E:M, inv:2	18	1/2	green
53	--	19	0	green
54	B:Mm7, inv:0	19	0	yellow
55	B:Mm7, inv:2	19	1/4	yellow
56	B:Mm7, inv:0	20	0	green
57	--	20	1/2	red
58	--	20	1/2	red
59	F#:m, inv:0	21	0	red
60	c#:KeyMode.MINOR	22	0	green
61	G#:Mm7, inv:0	22	0	green
62	--	22	1/2	red
63	F#:m, inv:0	23	0	red
64	D:M, inv:1	23	1/4	green
65	G#:Mm7, inv:0	24	0	green
66	--	24	1/2	red
67	F#:m, inv:0	25	0	red
68	D:M, inv:1	25	1/4	green
69	G#:Mm7, inv:0	26	0	green
70	C#:m, inv:0	26	1/2	green
71	D:M, inv:1	27	0	green
72	G#:Mm7, inv:0	28	0	green
73	C#:m, inv:0	28	1/2	green
74	G#:Mm7, inv:0	29	0	yellow
75	C#:m, inv:0	29	1/2	green
76	G#:Mm7, inv:0	30	0	yellow
77	C#:m, inv:0	30	1/2	green
78	G#:Mm7, inv:0	31	0	yellow
79	C#:m, inv:0	32	0	red
80	G#:Mm7, inv:0	33	0	green
81	C#:m, inv:0	34	0	green
82	G#:Mm7, inv:0	35	0	green
83	C#:m, inv:0	36	0	green
84	G#:Mm7, inv:0	37	0	green
85	C#:m, inv:0	38	0	green
86	G#:M, inv:0	39	0	red
87	G#:m, inv:0	39	1/4	green
88	G#:M, inv:0	40	0	red
89	G#:m, inv:0	40	1/4	green
90	d#:KeyMode.MINOR	40	1/2	red
91	C##:o7, inv:0	40	1/2	red
92	g#:KeyMode.MINOR	41	0	green
93	D#:Mm7, inv:3	41	0	yellow
94	--	42	0	red
95	G#:m, inv:0	42	0	green
96	--	43	0	green
97	D#:Mm7, inv:0	43	0	green
98	--	44	0	red
99	G#:m, inv:0	44	0	green
100	--	45	0	green
101	D#:Mm7, inv:0	45	0	green
102	--	46	0	red
103	G#:m, inv:0	46	0	green
104	--	48	0	red
105	c#:KeyMode.MINOR	49	0	green
106	B#:o7, inv:3	49	0	red
107	G#:Mm7, inv:0	49	1/4	green
108	C#:m, inv:0	50	0	green
109	G#:Mm7, inv:0	51	0	green
110	C#:m, inv:0	52	0	green
111	G#:Mm7, inv:0	53	0	green
112	C#:m, inv:0	54	0	green
113	G#:M, inv:0	55	0	red
114	G#:m, inv:0	55	1/4	green
115	G#:M, inv:0	56	0	red
116	G#:m, inv:0	56	1/4	green
117	E:M, inv:1	56	1/2	red
118	--	57	0	red
119	G#:M, inv:0	57	0	red
120	G#:KeyMode.MAJOR	57	1/4	yellow
121	F##:M, inv:1	57	1/4	red
122	D#:M, inv:0	57	1/2	yellow
123	c#:KeyMode.MINOR	58	0	green
124	G#:m, inv:0	58	0	green
125	--	59	0	red
126	C#:m, inv:1	59	0	red
127	G#:KeyMode.MAJOR	59	1/4	yellow
128	D#:M, inv:0	59	1/4	yellow
129	c#:KeyMode.MINOR	60	0	green
130	G#:m, inv:0	60	0	green
131	--	61	0	red
132	C#:m, inv:1	61	0	red
133	G#:KeyMode.MAJOR	61	1/4	yellow
134	D#:Mm7, inv:0	61	1/4	green
135	c#:KeyMode.MINOR	62	0	green
136	G#:m, inv:0	62	0	green
