	gt_key	gt_chord	est_key	est_chord	duration	gt_chord_root	gt_chord_type	gt_chord_inv	est_chord_root	est_chord_type	est_chord_inv	root_correct	triad_correct	7th_correct	inv_correct	full_correct
0	f:KeyMode.MINOR	F:m, inv:0	f:KeyMode.MINOR	C:M, inv:0	1/8	5	ChordType.MINOR	0	0	ChordType.MAJOR	0	False	False	False	False	False
1	f:KeyMode.MINOR	C:M, inv:1	f:KeyMode.MINOR	C:M, inv:0	1/8	0	ChordType.MAJOR	1	0	ChordType.MAJOR	0	True	True	True	False	False
2	f:KeyMode.MINOR	C:M, inv:0	f:KeyMode.MINOR	C:M, inv:0	1/2	0	ChordType.MAJOR	0	0	ChordType.MAJOR	0	True	True	True	True	True
3	f:KeyMode.MINOR	F:m, inv:0	f:KeyMode.MINOR	F:m, inv:0	1/4	5	ChordType.MINOR	0	5	ChordType.MINOR	0	True	True	True	True	True
4	f:KeyMode.MINOR	A#/Bb:m, inv:2	f:KeyMode.MINOR	F:m, inv:0	1/4	10	ChordType.MINOR	2	5	ChordType.MINOR	0	False	False	False	False	False
5	f:KeyMode.MINOR	F:o, inv:0	C:KeyMode.MAJOR	B:M, inv:1	1/4	5	ChordType.DIMINISHED	0	11	ChordType.MAJOR	1	False	False	False	False	False
6	f:KeyMode.MINOR	F:m, inv:0	f:KeyMode.MINOR	C:M, inv:0	1/8	5	ChordType.MINOR	0	0	ChordType.MAJOR	0	False	False	False	False	False
7	f:KeyMode.MINOR	C:M, inv:1	f:KeyMode.MINOR	C:M, inv:0	1/8	0	ChordType.MAJOR	1	0	ChordType.MAJOR	0	True	True	True	False	False
8	f:KeyMode.MINOR	C:M, inv:0	f:KeyMode.MINOR	C:M, inv:0	1/2	0	ChordType.MAJOR	0	0	ChordType.MAJOR	0	True	True	True	True	True
9	f:KeyMode.MINOR	F:m, inv:0	f:KeyMode.MINOR	C:M, inv:0	1/4	5	ChordType.MINOR	0	0	ChordType.MAJOR	0	False	False	False	False	False
10	f:KeyMode.MINOR	A#/Bb:m, inv:2	f:KeyMode.MINOR	C:M, inv:0	1/4	10	ChordType.MINOR	2	0	ChordType.MAJOR	0	False	False	False	False	False
11	f:KeyMode.MINOR	F:o, inv:0	f:KeyMode.MINOR	C:M, inv:0	1/4	5	ChordType.DIMINISHED	0	0	ChordType.MAJOR	0	False	False	False	False	False
12	f:KeyMode.MINOR	F:m, inv:0	f:KeyMode.MINOR	C:M, inv:0	1/8	5	ChordType.MINOR	0	0	ChordType.MAJOR	0	False	False	False	False	False
13	f:KeyMode.MINOR	C:M, inv:1	f:KeyMode.MINOR	C:M, inv:0	1/8	0	ChordType.MAJOR	1	0	ChordType.MAJOR	0	True	True	True	False	False
14	f:KeyMode.MINOR	C:M, inv:0	f:KeyMode.MINOR	C:M, inv:0	1/2	0	ChordType.MAJOR	0	0	ChordType.MAJOR	0	True	True	True	True	True
15	f:KeyMode.MINOR	F:m, inv:0	f:KeyMode.MINOR	C:M, inv:0	1/4	5	ChordType.MINOR	0	0	ChordType.MAJOR	0	False	False	False	False	False
16	f:KeyMode.MINOR	F:m, inv:0	f:KeyMode.MINOR	C:M, inv:0	1/8	5	ChordType.MINOR	0	0	ChordType.MAJOR	0	False	False	False	False	False
17	f:KeyMode.MINOR	C:M, inv:1	f:KeyMode.MINOR	C:M, inv:0	1/8	0	ChordType.MAJOR	1	0	ChordType.MAJOR	0	True	True	True	False	False
18	f:KeyMode.MINOR	C:M, inv:0	f:KeyMode.MINOR	C:M, inv:0	1/4	0	ChordType.MAJOR	0	0	ChordType.MAJOR	0	True	True	True	True	True
19	f:KeyMode.MINOR	F:m, inv:0	f:KeyMode.MINOR	C:M, inv:0	1/8	5	ChordType.MINOR	0	0	ChordType.MAJOR	0	False	False	False	False	False
20	f:KeyMode.MINOR	C:M, inv:1	f:KeyMode.MINOR	C:M, inv:0	1/8	0	ChordType.MAJOR	1	0	ChordType.MAJOR	0	True	True	True	False	False
21	f:KeyMode.MINOR	C:M, inv:0	f:KeyMode.MINOR	C:M, inv:0	1/4	0	ChordType.MAJOR	0	0	ChordType.MAJOR	0	True	True	True	True	True
22	f:KeyMode.MINOR	C:M, inv:0	f:KeyMode.MINOR	C:M, inv:0	1/4	0	ChordType.MAJOR	0	0	ChordType.MAJOR	0	True	True	True	True	True
23	f:KeyMode.MINOR	F:m, inv:0	f:KeyMode.MINOR	C:M, inv:0	1/8	5	ChordType.MINOR	0	0	ChordType.MAJOR	0	False	False	False	False	False
24	f:KeyMode.MINOR	C:M, inv:1	f:KeyMode.MINOR	C:M, inv:0	1/8	0	ChordType.MAJOR	1	0	ChordType.MAJOR	0	True	True	True	False	False
25	f:KeyMode.MINOR	F:m, inv:0	f:KeyMode.MINOR	C:M, inv:0	1/8	5	ChordType.MINOR	0	0	ChordType.MAJOR	0	False	False	False	False	False
26	f:KeyMode.MINOR	C:M, inv:1	f:KeyMode.MINOR	C:M, inv:0	1/8	0	ChordType.MAJOR	1	0	ChordType.MAJOR	0	True	True	True	False	False
27	f:KeyMode.MINOR	C:M, inv:0	f:KeyMode.MINOR	C:M, inv:0	1/8	0	ChordType.MAJOR	0	0	ChordType.MAJOR	0	True	True	True	True	True
28	f:KeyMode.MINOR	C:M, inv:0	f:KeyMode.MINOR	C:M, inv:0	1/8	0	ChordType.MAJOR	0	0	ChordType.MAJOR	0	True	True	True	True	True
29	f:KeyMode.MINOR	F:m, inv:0	f:KeyMode.MINOR	F:m, inv:0	3/16	5	ChordType.MINOR	0	5	ChordType.MINOR	0	True	True	True	True	True
30	f:KeyMode.MINOR	F:m, inv:0	f:KeyMode.MINOR	F:m, inv:0	1/16	5	ChordType.MINOR	0	5	ChordType.MINOR	0	True	True	True	True	True
31	f:KeyMode.MINOR	F:m, inv:0	f:KeyMode.MINOR	F:m, inv:0	1/8	5	ChordType.MINOR	0	5	ChordType.MINOR	0	True	True	True	True	True
32	f:KeyMode.MINOR	F:m, inv:0	f:KeyMode.MINOR	F:m, inv:0	1/8	5	ChordType.MINOR	0	5	ChordType.MINOR	0	True	True	True	True	True
33	f:KeyMode.MINOR	F:m, inv:0	f:KeyMode.MINOR	F:m, inv:0	1/8	5	ChordType.MINOR	0	5	ChordType.MINOR	0	True	True	True	True	True
