	label	mc	mc_onset	color_name
0	Bb:KeyMode.MAJOR	1	0	red
1	Bb:M, inv:0	1	0	red
2	Eb:M, inv:1	2	0	yellow
3	Eb:M, inv:0	2	1/2	green
4	Eb:KeyMode.MAJOR	3	0	green
5	Bb:Mm7, inv:0	3	0	red
6	--	3	3/16	red
7	--	3	1/4	red
8	--	3	3/8	red
9	--	3	1/2	red
10	--	3	3/4	yellow
11	Bb:KeyMode.MAJOR	4	0	red
12	Eb:M, inv:0	4	0	green
13	--	5	0	red
14	Bb:M, inv:0	6	0	red
15	G:m, inv:0	6	1/2	green
16	Eb:M, inv:0	7	0	red
17	--	7	3/16	red
18	--	7	1/4	red
19	--	7	3/8	red
20	g:KeyMode.MINOR	7	1/2	red
21	F#:o7, inv:1	7	1/2	red
22	--	7	3/4	green
23	--	7	3/4	red
24	Bb:KeyMode.MAJOR	8	0	red
25	G:m, inv:0	8	0	green
26	Eb:KeyMode.MAJOR	9	0	green
27	Bb:Mm7, inv:2	9	0	green
28	Bb:KeyMode.MAJOR	9	3/8	red
29	Eb:M, inv:0	9	3/8	green
30	Eb:KeyMode.MAJOR	9	1/2	green
31	Bb:Mm7, inv:1	9	1/2	green
32	Bb:KeyMode.MAJOR	9	3/4	red
33	Eb:M, inv:0	9	3/4	green
34	Eb:KeyMode.MAJOR	10	0	green
35	Bb:Mm7, inv:3	10	0	green
36	Bb:KeyMode.MAJOR	10	3/4	red
37	Eb:M, inv:1	10	3/4	green
38	F:KeyMode.MAJOR	11	0	yellow
39	C:Mm7, inv:1	11	0	red
40	Bb:KeyMode.MAJOR	11	3/8	red
41	Bb:m, inv:2	11	3/8	green
42	F:KeyMode.MAJOR	11	1/2	yellow
43	E:o7, inv:2	11	1/2	yellow
44	--	11	3/4	red
45	--	11	3/4	red
46	--	12	0	yellow
47	C:Mm7, inv:3	12	0	red
48	--	12	3/4	red
49	--	12	3/4	red
50	Bb:KeyMode.MAJOR	13	0	red
51	C:m, inv:0	13	0	green
52	F:KeyMode.MAJOR	13	3/8	red
53	C:M, inv:0	13	3/8	red
54	Bb:KeyMode.MAJOR	13	1/2	red
55	F:Mm7, inv:0	13	1/2	red
56	--	13	3/4	red
57	Bb:M, inv:0	14	0	red
58	--	14	1/2	red
59	--	15	0	green
60	F:Mm7, inv:0	15	0	green
61	--	15	1/2	red
62	Bb:M, inv:0	15	1/2	yellow
63	c:KeyMode.MINOR	16	0	green
64	G:M, inv:1	16	0	green
65	Bb:KeyMode.MAJOR	17	0	red
66	C:m, inv:0	17	0	green
67	--	17	3/8	red
68	F:Mm7, inv:0	17	1/2	red
69	--	17	5/8	red
70	--	17	3/4	red
71	Bb:M, inv:0	18	0	red
72	--	18	1/2	red
73	Eb:M, inv:1	18	3/4	green
74	Eb:KeyMode.MAJOR	19	0	red
75	Bb:Mm7, inv:0	19	0	red
76	--	19	1/2	green
77	--	19	1/2	green
78	Bb:KeyMode.MAJOR	20	0	red
79	Eb:M, inv:0	20	0	green
80	Eb:KeyMode.MAJOR	21	0	green
81	Bb:Mm7, inv:2	21	0	green
82	Bb:KeyMode.MAJOR	21	3/8	red
83	Eb:M, inv:0	21	3/8	green
84	Eb:KeyMode.MAJOR	21	1/2	green
85	Bb:Mm7, inv:1	21	1/2	green
86	Bb:KeyMode.MAJOR	21	3/4	red
87	Eb:M, inv:0	21	3/4	green
88	Eb:KeyMode.MAJOR	22	0	green
89	Bb:Mm7, inv:3	22	0	green
90	Bb:KeyMode.MAJOR	22	3/4	red
91	Eb:M, inv:1	22	3/4	green
92	F:KeyMode.MAJOR	23	0	yellow
93	C:Mm7, inv:1	23	0	red
94	Bb:KeyMode.MAJOR	23	3/8	red
95	F:+, inv:0	23	3/8	red
96	F:KeyMode.MAJOR	23	1/2	yellow
97	E:o7, inv:2	23	1/2	yellow
98	--	23	3/4	red
99	--	23	3/4	red
100	--	24	0	yellow
101	C:Mm7, inv:3	24	0	red
102	Bb:KeyMode.MAJOR	24	3/4	red
103	F:m, inv:1	24	3/4	green
104	C:m, inv:0	25	0	green
105	--	25	3/8	red
106	F:Mm7, inv:0	25	1/2	red
107	--	25	3/4	red
108	Bb:M, inv:0	26	0	red
109	--	26	1/2	red
110	--	27	0	green
111	F:Mm7, inv:0	27	0	green
112	--	27	1/2	red
113	Bb:M, inv:0	27	1/2	yellow
114	c:KeyMode.MINOR	28	0	green
115	G:M, inv:1	28	0	green
116	Bb:KeyMode.MAJOR	29	0	red
117	C:m, inv:0	29	0	green
118	--	29	3/8	red
119	F:Mm7, inv:0	29	1/2	red
120	--	29	5/8	red
121	--	29	3/4	red
122	Bb:M, inv:0	30	0	red
123	--	30	1/2	red
124	Eb:M, inv:1	30	3/4	green
125	Eb:KeyMode.MAJOR	31	0	red
126	Bb:Mm7, inv:0	31	0	red
127	--	31	1/2	green
128	--	31	1/2	green
129	Bb:KeyMode.MAJOR	32	0	red
130	Eb:M, inv:0	32	0	green
