	gt_key	gt_chord	est_key	est_chord	duration	gt_chord_root	gt_chord_type	gt_chord_inv	est_chord_root	est_chord_type	est_chord_inv	root_correct	triad_correct	7th_correct	inv_correct	full_correct
0	D#/Eb:KeyMode.MAJOR	D#/Eb:M, inv:0	A#/Bb:KeyMode.MAJOR	A#/Bb:M, inv:0	1/2	3	ChordType.MAJOR	0	10	ChordType.MAJOR	0	False	False	False	False	False
1	D#/Eb:KeyMode.MAJOR	D#/Eb:M, inv:0	A#/Bb:KeyMode.MAJOR	A#/Bb:M, inv:0	1/2	3	ChordType.MAJOR	0	10	ChordType.MAJOR	0	False	False	False	False	False
2	D#/Eb:KeyMode.MAJOR	D#/Eb:M, inv:0	A#/Bb:KeyMode.MAJOR	D#/Eb:M, inv:1	1/2	3	ChordType.MAJOR	0	3	ChordType.MAJOR	1	True	True	True	False	False
3	D#/Eb:KeyMode.MAJOR	D#/Eb:M, inv:0	A#/Bb:KeyMode.MAJOR	D#/Eb:M, inv:0	1/2	3	ChordType.MAJOR	0	3	ChordType.MAJOR	0	True	True	True	True	True
4	D#/Eb:KeyMode.MAJOR	F:mm7, inv:2	D#/Eb:KeyMode.MAJOR	A#/Bb:Mm7, inv:0	3/16	5	ChordType.MIN_MIN7	2	10	ChordType.MAJ_MIN7	0	False	False	False	False	False
5	D#/Eb:KeyMode.MAJOR	D#/Eb:M, inv:2	D#/Eb:KeyMode.MAJOR	A#/Bb:Mm7, inv:0	1/16	3	ChordType.MAJOR	2	10	ChordType.MAJ_MIN7	0	False	False	False	False	False
6	D#/Eb:KeyMode.MAJOR	G#/Ab:M, inv:0	D#/Eb:KeyMode.MAJOR	A#/Bb:Mm7, inv:0	1/8	8	ChordType.MAJOR	0	10	ChordType.MAJ_MIN7	0	False	False	False	False	False
7	D#/Eb:KeyMode.MAJOR	D#/Eb:M, inv:1	D#/Eb:KeyMode.MAJOR	A#/Bb:Mm7, inv:0	1/8	3	ChordType.MAJOR	1	10	ChordType.MAJ_MIN7	0	False	False	False	False	False
8	D#/Eb:KeyMode.MAJOR	F:mm7, inv:0	D#/Eb:KeyMode.MAJOR	A#/Bb:Mm7, inv:0	1/4	5	ChordType.MIN_MIN7	0	10	ChordType.MAJ_MIN7	0	False	False	False	False	False
9	D#/Eb:KeyMode.MAJOR	A#/Bb:M, inv:0	D#/Eb:KeyMode.MAJOR	A#/Bb:Mm7, inv:0	1/4	10	ChordType.MAJOR	0	10	ChordType.MAJ_MIN7	0	True	True	False	True	False
