	label	mc	mc_onset	color_name
0	d:KeyMode.MINOR	1	0	green
1	A:M, inv:0	1	0	green
2	D:m, inv:0	2	0	red
3	--	2	1/4	yellow
4	A:M, inv:0	2	1/2	red
5	D:m, inv:0	3	0	green
6	A:m, inv:0	4	1/4	green
7	A:M, inv:0	4	1/2	red
8	D:m, inv:0	5	0	red
9	--	6	1/4	red
10	--	7	1/4	red
11	F:M, inv:1	8	0	red
12	A:m, inv:0	8	1/4	green
13	G:m, inv:0	9	0	green
14	F:M, inv:0	11	0	red
15	F:KeyMode.MAJOR	12	0	green
16	C:M, inv:0	12	0	green
17	d:KeyMode.MINOR	12	1/4	green
18	F:M, inv:2	12	1/4	green
19	F:M, inv:1	12	1/2	yellow
20	F:KeyMode.MAJOR	13	0	red
21	Bb:M, inv:0	13	0	red
22	d:KeyMode.MINOR	16	0	green
23	A:M, inv:2	16	0	yellow
24	A:M, inv:0	16	1/4	red
25	--	16	1/2	red
26	--	17	0	green
27	--	18	1/4	yellow
28	--	18	1/2	red
29	--	19	1/2	green
30	--	20	0	red
31	F:KeyMode.MAJOR	20	1/4	red
32	G:m, inv:0	20	1/4	yellow
33	d:KeyMode.MINOR	20	1/2	green
34	A:M, inv:0	20	1/2	red
35	F:KeyMode.MAJOR	21	0	red
36	C:Mm7, inv:0	21	0	red
37	--	23	1/4	red
38	F:M, inv:0	26	0	red
39	--	26	1/2	red
40	--	27	0	red
41	Eb:M, inv:0	28	0	green
42	A:m, inv:0	29	0	green
43	D:m, inv:2	29	1/4	red
44	d:KeyMode.MINOR	29	1/2	green
45	A:M, inv:0	29	1/2	green
46	F:KeyMode.MAJOR	30	0	red
47	G:m, inv:0	30	0	green
48	d:KeyMode.MINOR	30	1/2	green
49	A:M, inv:0	30	1/2	yellow
50	F:KeyMode.MAJOR	31	0	red
51	F:M, inv:0	31	0	red
52	D:m, inv:1	31	1/4	green
53	d:KeyMode.MINOR	31	1/2	green
54	A:M, inv:0	31	1/2	red
55	F:KeyMode.MAJOR	32	0	red
56	C:M, inv:1	32	0	red
