	gt_key	gt_chord	est_key	est_chord	duration	gt_chord_root	gt_chord_type	gt_chord_inv	est_chord_root	est_chord_type	est_chord_inv	root_correct	triad_correct	7th_correct	inv_correct	full_correct
0	g:KeyMode.MINOR	G:m, inv:0	g:KeyMode.MINOR	D:M, inv:0	1/4	7	ChordType.MINOR	0	2	ChordType.MAJOR	0	False	False	False	False	False
1	g:KeyMode.MINOR	G:m, inv:0	g:KeyMode.MINOR	D:M, inv:0	1/4	7	ChordType.MINOR	0	2	ChordType.MAJOR	0	False	False	False	False	False
2	g:KeyMode.MINOR	G:m, inv:0	g:KeyMode.MINOR	D:M, inv:0	1/4	7	ChordType.MINOR	0	2	ChordType.MAJOR	0	False	False	False	False	False
3	g:KeyMode.MINOR	G:m, inv:0	g:KeyMode.MINOR	G:m, inv:0	1/4	7	ChordType.MINOR	0	7	ChordType.MINOR	0	True	True	True	True	True
4	g:KeyMode.MINOR	A:%7, inv:2	g:KeyMode.MINOR	G:m, inv:0	1/8	9	ChordType.HALF_DIM7	2	7	ChordType.MINOR	0	False	False	False	False	False
5	g:KeyMode.MINOR	A:%7, inv:2	g:KeyMode.MINOR	G:m, inv:0	1/8	9	ChordType.HALF_DIM7	2	7	ChordType.MINOR	0	False	False	False	False	False
6	g:KeyMode.MINOR	D:M, inv:0	g:KeyMode.MINOR	D:M, inv:0	1/4	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True
7	g:KeyMode.MINOR	G:m, inv:0	g:KeyMode.MINOR	G:m, inv:0	1/4	7	ChordType.MINOR	0	7	ChordType.MINOR	0	True	True	True	True	True
8	g:KeyMode.MINOR	D:Mm7, inv:1	g:KeyMode.MINOR	D:M, inv:0	1/4	2	ChordType.MAJ_MIN7	1	2	ChordType.MAJOR	0	True	True	False	False	False
9	g:KeyMode.MINOR	G:m, inv:1	g:KeyMode.MINOR	D:M, inv:0	1/4	7	ChordType.MINOR	1	2	ChordType.MAJOR	0	False	False	False	False	False
10	g:KeyMode.MINOR	A:%7, inv:0	g:KeyMode.MINOR	G:m, inv:0	3/8	9	ChordType.HALF_DIM7	0	7	ChordType.MINOR	0	False	False	False	False	False
