	gt_key	gt_chord	est_key	est_chord	duration	gt_chord_root	gt_chord_type	gt_chord_inv	est_chord_root	est_chord_type	est_chord_inv	root_correct	triad_correct	7th_correct	inv_correct	full_correct
0	d:KeyMode.MINOR	D:m, inv:0	d:KeyMode.MINOR	D:m, inv:0	1/4	2	ChordType.MINOR	0	2	ChordType.MINOR	0	True	True	True	True	True
1	d:KeyMode.MINOR	D:m, inv:0	d:KeyMode.MINOR	D:m, inv:0	7/16	2	ChordType.MINOR	0	2	ChordType.MINOR	0	True	True	True	True	True
2	d:KeyMode.MINOR	D:m, inv:0	d:KeyMode.MINOR	D:m, inv:0	1/16	2	ChordType.MINOR	0	2	ChordType.MINOR	0	True	True	True	True	True
3	d:KeyMode.MINOR	A:m, inv:1	d:KeyMode.MINOR	A:m, inv:1	1/4	9	ChordType.MINOR	1	9	ChordType.MINOR	1	True	True	True	True	True
4	d:KeyMode.MINOR	A:m, inv:1	d:KeyMode.MINOR	A:m, inv:1	7/16	9	ChordType.MINOR	1	9	ChordType.MINOR	1	True	True	True	True	True
5	d:KeyMode.MINOR	A:m, inv:1	d:KeyMode.MINOR	A:m, inv:1	1/16	9	ChordType.MINOR	1	9	ChordType.MINOR	1	True	True	True	True	True
6	A:KeyMode.MAJOR	E:Mm7, inv:2	a:KeyMode.MINOR	E:Mm7, inv:0	1/4	4	ChordType.MAJ_MIN7	2	4	ChordType.MAJ_MIN7	0	True	True	True	False	False
7	A:KeyMode.MAJOR	E:Mm7, inv:2	a:KeyMode.MINOR	E:Mm7, inv:0	7/16	4	ChordType.MAJ_MIN7	2	4	ChordType.MAJ_MIN7	0	True	True	True	False	False
8	A:KeyMode.MAJOR	E:Mm7, inv:2	a:KeyMode.MINOR	E:Mm7, inv:0	1/16	4	ChordType.MAJ_MIN7	2	4	ChordType.MAJ_MIN7	0	True	True	True	False	False
9	d:KeyMode.MINOR	A:M, inv:0	d:KeyMode.MINOR	A:M, inv:0	1/4	9	ChordType.MAJOR	0	9	ChordType.MAJOR	0	True	True	True	True	True
10	d:KeyMode.MINOR	A:M, inv:0	d:KeyMode.MINOR	A:Mm7, inv:3	1/8	9	ChordType.MAJOR	0	9	ChordType.MAJ_MIN7	3	True	True	False	False	False
11	d:KeyMode.MINOR	A:M, inv:0	d:KeyMode.MINOR	A:Mm7, inv:3	1/8	9	ChordType.MAJOR	0	9	ChordType.MAJ_MIN7	3	True	True	False	False	False
12	d:KeyMode.MINOR	A:M, inv:0	d:KeyMode.MINOR	A:Mm7, inv:3	1/8	9	ChordType.MAJOR	0	9	ChordType.MAJ_MIN7	3	True	True	False	False	False
13	d:KeyMode.MINOR	A:M, inv:0	d:KeyMode.MINOR	A:Mm7, inv:3	1/8	9	ChordType.MAJOR	0	9	ChordType.MAJ_MIN7	3	True	True	False	False	False
14	g:KeyMode.MINOR	D:M, inv:1	g:KeyMode.MINOR	D:M, inv:1	1/8	2	ChordType.MAJOR	1	2	ChordType.MAJOR	1	True	True	True	True	True
15	g:KeyMode.MINOR	D:M, inv:1	g:KeyMode.MINOR	D:M, inv:1	1/8	2	ChordType.MAJOR	1	2	ChordType.MAJOR	1	True	True	True	True	True
16	g:KeyMode.MINOR	D:Mm7, inv:1	g:KeyMode.MINOR	D:M, inv:1	1/8	2	ChordType.MAJ_MIN7	1	2	ChordType.MAJOR	1	True	True	False	True	False
17	g:KeyMode.MINOR	D:Mm7, inv:1	g:KeyMode.MINOR	D:M, inv:1	1/8	2	ChordType.MAJ_MIN7	1	2	ChordType.MAJOR	1	True	True	False	True	False
18	g:KeyMode.MINOR	D:Mm7, inv:1	g:KeyMode.MINOR	D:M, inv:1	1/8	2	ChordType.MAJ_MIN7	1	2	ChordType.MAJOR	1	True	True	False	True	False
19	g:KeyMode.MINOR	D:Mm7, inv:1	g:KeyMode.MINOR	D:M, inv:1	1/16	2	ChordType.MAJ_MIN7	1	2	ChordType.MAJOR	1	True	True	False	True	False
20	g:KeyMode.MINOR	D:Mm7, inv:1	g:KeyMode.MINOR	D:M, inv:1	1/16	2	ChordType.MAJ_MIN7	1	2	ChordType.MAJOR	1	True	True	False	True	False
21	d:KeyMode.MINOR	G:m, inv:0	d:KeyMode.MINOR	G:m, inv:0	1/8	7	ChordType.MINOR	0	7	ChordType.MINOR	0	True	True	True	True	True
22	d:KeyMode.MINOR	G:m, inv:0	d:KeyMode.MINOR	G:m, inv:0	1/8	7	ChordType.MINOR	0	7	ChordType.MINOR	0	True	True	True	True	True
23	d:KeyMode.MINOR	E:%7, inv:1	d:KeyMode.MINOR	G:m, inv:0	1/8	4	ChordType.HALF_DIM7	1	7	ChordType.MINOR	0	False	False	False	False	False
24	d:KeyMode.MINOR	E:%7, inv:1	d:KeyMode.MINOR	G:m, inv:0	1/8	4	ChordType.HALF_DIM7	1	7	ChordType.MINOR	0	False	False	False	False	False
25	d:KeyMode.MINOR	E:%7, inv:1	d:KeyMode.MINOR	G:m, inv:0	1/8	4	ChordType.HALF_DIM7	1	7	ChordType.MINOR	0	False	False	False	False	False
26	d:KeyMode.MINOR	E:%7, inv:1	d:KeyMode.MINOR	G:m, inv:0	1/16	4	ChordType.HALF_DIM7	1	7	ChordType.MINOR	0	False	False	False	False	False
27	d:KeyMode.MINOR	E:%7, inv:1	d:KeyMode.MINOR	G:m, inv:0	1/16	4	ChordType.HALF_DIM7	1	7	ChordType.MINOR	0	False	False	False	False	False
28	d:KeyMode.MINOR	A:M, inv:0	d:KeyMode.MINOR	A:M, inv:0	1/8	9	ChordType.MAJOR	0	9	ChordType.MAJOR	0	True	True	True	True	True
29	d:KeyMode.MINOR	A:M, inv:0	d:KeyMode.MINOR	A:M, inv:0	1/8	9	ChordType.MAJOR	0	9	ChordType.MAJOR	0	True	True	True	True	True
30	d:KeyMode.MINOR	A:M, inv:0	d:KeyMode.MINOR	A:Mm7, inv:0	1/8	9	ChordType.MAJOR	0	9	ChordType.MAJ_MIN7	0	True	True	False	True	False
31	d:KeyMode.MINOR	A:M, inv:0	d:KeyMode.MINOR	A:Mm7, inv:0	1/8	9	ChordType.MAJOR	0	9	ChordType.MAJ_MIN7	0	True	True	False	True	False
32	d:KeyMode.MINOR	A:M, inv:0	d:KeyMode.MINOR	A:Mm7, inv:0	1/8	9	ChordType.MAJOR	0	9	ChordType.MAJ_MIN7	0	True	True	False	True	False
33	d:KeyMode.MINOR	A:M, inv:0	d:KeyMode.MINOR	A:Mm7, inv:0	1/8	9	ChordType.MAJOR	0	9	ChordType.MAJ_MIN7	0	True	True	False	True	False
34	d:KeyMode.MINOR	D:m, inv:0	d:KeyMode.MINOR	D:m, inv:0	1/2	2	ChordType.MINOR	0	2	ChordType.MINOR	0	True	True	True	True	True
35	d:KeyMode.MINOR	D:m, inv:0	d:KeyMode.MINOR	D:m, inv:0	1/4	2	ChordType.MINOR	0	2	ChordType.MINOR	0	True	True	True	True	True
36	d:KeyMode.MINOR	D:m, inv:0	d:KeyMode.MINOR	A#/Bb:M, inv:1	1/4	2	ChordType.MINOR	0	10	ChordType.MAJOR	1	False	False	False	False	False
37	d:KeyMode.MINOR	A:m, inv:1	F:KeyMode.MAJOR	C:Mm7, inv:3	1/4	9	ChordType.MINOR	1	0	ChordType.MAJ_MIN7	3	False	False	False	False	False
38	d:KeyMode.MINOR	G:m, inv:1	F:KeyMode.MAJOR	C:Mm7, inv:3	1/4	7	ChordType.MINOR	1	0	ChordType.MAJ_MIN7	3	False	False	False	False	False
39	F:KeyMode.MAJOR	F:M, inv:1	d:KeyMode.MINOR	A:m, inv:0	1/4	5	ChordType.MAJOR	1	9	ChordType.MINOR	0	False	False	False	False	False
40	F:KeyMode.MAJOR	C:Mm7, inv:1	d:KeyMode.MINOR	A:m, inv:0	1/8	0	ChordType.MAJ_MIN7	1	9	ChordType.MINOR	0	False	False	False	False	False
41	F:KeyMode.MAJOR	C:Mm7, inv:1	d:KeyMode.MINOR	A:m, inv:0	1/8	0	ChordType.MAJ_MIN7	1	9	ChordType.MINOR	0	False	False	False	False	False
42	F:KeyMode.MAJOR	F:M, inv:0	d:KeyMode.MINOR	F:M, inv:0	1/8	5	ChordType.MAJOR	0	5	ChordType.MAJOR	0	True	True	True	True	True
43	F:KeyMode.MAJOR	F:M, inv:0	d:KeyMode.MINOR	F:M, inv:0	1/8	5	ChordType.MAJOR	0	5	ChordType.MAJOR	0	True	True	True	True	True
44	F:KeyMode.MAJOR	F:M, inv:1	F:KeyMode.MAJOR	C:Mm7, inv:0	1/8	5	ChordType.MAJOR	1	0	ChordType.MAJ_MIN7	0	False	False	False	False	False
45	F:KeyMode.MAJOR	F:M, inv:1	F:KeyMode.MAJOR	C:Mm7, inv:0	1/8	5	ChordType.MAJOR	1	0	ChordType.MAJ_MIN7	0	False	False	False	False	False
46	F:KeyMode.MAJOR	C:M, inv:0	F:KeyMode.MAJOR	C:Mm7, inv:0	3/8	0	ChordType.MAJOR	0	0	ChordType.MAJ_MIN7	0	True	True	False	True	False
47	F:KeyMode.MAJOR	C:Mm7, inv:0	F:KeyMode.MAJOR	C:Mm7, inv:0	1/8	0	ChordType.MAJ_MIN7	0	0	ChordType.MAJ_MIN7	0	True	True	True	True	True
48	F:KeyMode.MAJOR	F:M, inv:0	d:KeyMode.MINOR	F:M, inv:0	3/4	5	ChordType.MAJOR	0	5	ChordType.MAJOR	0	True	True	True	True	True
49	d:KeyMode.MINOR	A:m, inv:0	F:KeyMode.MAJOR	C:M, inv:0	1/8	9	ChordType.MINOR	0	0	ChordType.MAJOR	0	False	False	False	False	False
50	d:KeyMode.MINOR	A:m, inv:0	F:KeyMode.MAJOR	C:M, inv:0	1/8	9	ChordType.MINOR	0	0	ChordType.MAJOR	0	False	False	False	False	False
51	g:KeyMode.MINOR	D:Mm7, inv:1	F:KeyMode.MAJOR	C:M, inv:1	1/8	2	ChordType.MAJ_MIN7	1	0	ChordType.MAJOR	1	False	False	False	False	False
52	g:KeyMode.MINOR	D:Mm7, inv:1	F:KeyMode.MAJOR	C:M, inv:1	1/8	2	ChordType.MAJ_MIN7	1	0	ChordType.MAJOR	1	False	False	False	False	False
53	g:KeyMode.MINOR	D:Mm7, inv:1	F:KeyMode.MAJOR	C:M, inv:0	1/8	2	ChordType.MAJ_MIN7	1	0	ChordType.MAJOR	0	False	False	False	False	False
54	g:KeyMode.MINOR	D:Mm7, inv:1	F:KeyMode.MAJOR	C:M, inv:0	1/16	2	ChordType.MAJ_MIN7	1	0	ChordType.MAJOR	0	False	False	False	False	False
55	g:KeyMode.MINOR	D:Mm7, inv:1	F:KeyMode.MAJOR	C:M, inv:0	1/16	2	ChordType.MAJ_MIN7	1	0	ChordType.MAJOR	0	False	False	False	False	False
56	g:KeyMode.MINOR	D:Mm7, inv:2	C:KeyMode.MAJOR	G:M, inv:0	1/8	2	ChordType.MAJ_MIN7	2	7	ChordType.MAJOR	0	False	False	False	False	False
57	g:KeyMode.MINOR	D:Mm7, inv:2	C:KeyMode.MAJOR	G:M, inv:0	1/8	2	ChordType.MAJ_MIN7	2	7	ChordType.MAJOR	0	False	False	False	False	False
58	d:KeyMode.MINOR	G:M, inv:0	C:KeyMode.MAJOR	G:M, inv:0	1/2	7	ChordType.MAJOR	0	7	ChordType.MAJOR	0	True	True	True	True	True
59	d:KeyMode.MINOR	A#/Bb:m, inv:0	a:KeyMode.MINOR	E:Mm7, inv:2	1/8	10	ChordType.MINOR	0	4	ChordType.MAJ_MIN7	2	False	False	False	False	False
60	d:KeyMode.MINOR	A#/Bb:m, inv:0	a:KeyMode.MINOR	E:Mm7, inv:2	1/8	10	ChordType.MINOR	0	4	ChordType.MAJ_MIN7	2	False	False	False	False	False
61	A:KeyMode.MAJOR	E:Mm7, inv:1	a:KeyMode.MINOR	E:M, inv:0	1/8	4	ChordType.MAJ_MIN7	1	4	ChordType.MAJOR	0	True	True	False	False	False
62	A:KeyMode.MAJOR	E:Mm7, inv:1	a:KeyMode.MINOR	E:M, inv:0	1/8	4	ChordType.MAJ_MIN7	1	4	ChordType.MAJOR	0	True	True	False	False	False
63	A:KeyMode.MAJOR	E:Mm7, inv:1	d:KeyMode.MINOR	C#/Db:o, inv:1	1/8	4	ChordType.MAJ_MIN7	1	1	ChordType.DIMINISHED	1	False	False	False	False	False
64	A:KeyMode.MAJOR	E:Mm7, inv:1	d:KeyMode.MINOR	C#/Db:o, inv:1	1/16	4	ChordType.MAJ_MIN7	1	1	ChordType.DIMINISHED	1	False	False	False	False	False
65	A:KeyMode.MAJOR	E:Mm7, inv:1	d:KeyMode.MINOR	C#/Db:o, inv:1	1/16	4	ChordType.MAJ_MIN7	1	1	ChordType.DIMINISHED	1	False	False	False	False	False
66	A:KeyMode.MAJOR	E:Mm7, inv:2	d:KeyMode.MINOR	A:M, inv:0	1/8	4	ChordType.MAJ_MIN7	2	9	ChordType.MAJOR	0	False	False	False	False	False
67	A:KeyMode.MAJOR	E:Mm7, inv:2	d:KeyMode.MINOR	A:M, inv:0	1/8	4	ChordType.MAJ_MIN7	2	9	ChordType.MAJOR	0	False	False	False	False	False
68	d:KeyMode.MINOR	A:M, inv:0	d:KeyMode.MINOR	A:M, inv:0	1/2	9	ChordType.MAJOR	0	9	ChordType.MAJOR	0	True	True	True	True	True
69	d:KeyMode.MINOR	G:M, inv:1	a:KeyMode.MINOR	B:m, inv:0	1/4	7	ChordType.MAJOR	1	11	ChordType.MINOR	0	False	False	False	False	False
70	d:KeyMode.MINOR	A:Mm7, inv:1	d:KeyMode.MINOR	C#/Db:o, inv:0	1/4	9	ChordType.MAJ_MIN7	1	1	ChordType.DIMINISHED	0	False	False	False	False	False
71	d:KeyMode.MINOR	D:m, inv:0	a:KeyMode.MINOR	D:m, inv:0	1/4	2	ChordType.MINOR	0	2	ChordType.MINOR	0	True	True	True	True	True
72	d:KeyMode.MINOR	A:Mm7, inv:2	d:KeyMode.MINOR	C#/Db:o, inv:1	1/4	9	ChordType.MAJ_MIN7	2	1	ChordType.DIMINISHED	1	False	False	False	False	False
73	d:KeyMode.MINOR	A:Mm7, inv:2	d:KeyMode.MINOR	C#/Db:o, inv:1	1/8	9	ChordType.MAJ_MIN7	2	1	ChordType.DIMINISHED	1	False	False	False	False	False
