chord_root_tpc	chord_root_midi	chord_type	chord_inversion	key_tonic_tpc	key_tonic_midi	key_mode	duration
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/4
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	3/16
11	5	ChordType.DIMINISHED	2	6	6	KeyMode.MAJOR	1/16
11	5	ChordType.DIMINISHED	2	6	6	KeyMode.MAJOR	1/4
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
6	6	ChordType.MAJ_MIN7	0	5	11	KeyMode.MAJOR	1/8
5	11	ChordType.MAJOR	1	6	6	KeyMode.MAJOR	1/4
11	5	ChordType.HALF_DIM7	0	6	6	KeyMode.MAJOR	3/16
7	1	ChordType.MAJOR	1	6	6	KeyMode.MAJOR	1/16
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/32
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/32
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/32
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/32
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
6	6	ChordType.MAJOR	1	6	6	KeyMode.MAJOR	3/16
6	6	ChordType.MAJOR	1	6	6	KeyMode.MAJOR	1/16
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
7	1	ChordType.MAJ_MIN7	3	6	6	KeyMode.MAJOR	1/8
7	1	ChordType.MAJ_MIN7	3	6	6	KeyMode.MAJOR	1/8
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
7	1	ChordType.MAJ_MIN7	0	6	6	KeyMode.MAJOR	1/8
7	1	ChordType.MAJ_MIN7	0	6	6	KeyMode.MAJOR	1/8
7	1	ChordType.MAJ_MIN7	0	6	6	KeyMode.MAJOR	1/8
7	1	ChordType.MAJ_MIN7	0	6	6	KeyMode.MAJOR	1/8
7	1	ChordType.MAJ_MIN7	0	6	6	KeyMode.MAJOR	1/8
7	1	ChordType.MAJ_MIN7	0	6	6	KeyMode.MAJOR	1/8
7	1	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
7	1	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
5	11	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
5	11	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
5	11	ChordType.MAJOR	1	6	6	KeyMode.MAJOR	1/8
5	11	ChordType.MAJOR	1	6	6	KeyMode.MAJOR	1/8
7	1	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
7	1	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
5	11	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
5	11	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/8
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/16
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/16
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/16
6	6	ChordType.MAJOR	0	6	6	KeyMode.MAJOR	1/16
7	1	ChordType.MAJ_MIN7	2	6	6	KeyMode.MAJOR	1/16
7	1	ChordType.MAJ_MIN7	2	6	6	KeyMode.MAJOR	1/16
