chord_root_tpc	chord_root_midi	chord_type	chord_inversion	chord_suspension_tpc	chord_suspension_midi	key_tonic_tpc	key_tonic_midi	key_mode	duration	mc	mn_onset
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/2	0	0
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/16	0	1/2
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/16	0	9/16
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/16	0	5/8
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/16	0	11/16
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/8	0	3/4
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/8	0	7/8
1	7	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/4	1	0
1	7	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	3/4	1	1/4
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/2	2	0
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/16	2	1/2
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/16	2	9/16
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/16	2	5/8
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/16	2	11/16
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/8	2	3/4
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/8	2	7/8
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/4	3	0
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	3/4	3	1/4
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/4	4	0
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/4	4	1/4
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/16	4	1/2
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/16	4	9/16
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/16	4	5/8
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/16	4	11/16
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/8	4	3/4
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/8	4	7/8
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/4	5	0
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/4	5	1/4
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/16	5	1/2
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/16	5	9/16
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/16	5	5/8
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/16	5	11/16
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/8	5	3/4
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/8	5	7/8
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/4	6	0
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/4	6	1/4
2	2	ChordType.MIN_MIN7	0			0	0	KeyMode.MAJOR	1/4	6	1/2
2	2	ChordType.MIN_MIN7	0			0	0	KeyMode.MAJOR	1/4	6	3/4
1	7	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/4	7	0
1	7	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/4	7	1/4
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	7	1/2
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	7	7/12
