chord_root_tpc	chord_root_midi	chord_type	chord_inversion	chord_suspension_tpc	chord_suspension_midi	key_tonic_tpc	key_tonic_midi	key_mode	duration	mc	mn_onset
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	3/8	0	0
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/8	0	3/8
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	3/16	0	1/2
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	0	11/16
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/4	1	0
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/2	1	1/4
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/8	2	0
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/8	2	1/8
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/8	2	1/4
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/8	2	3/8
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/8	2	1/2
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/8	2	5/8
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	3/16	3	0
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/16	3	3/16
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/8	3	1/4
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/32	3	3/8
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/32	3	13/32
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/32	3	7/16
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/32	3	15/32
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/8	3	1/2
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/16	3	5/8
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/16	3	11/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	4	0
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	4	1/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	4	1/8
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	4	3/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	4	1/4
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	4	5/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	4	3/8
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	4	7/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	4	1/2
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	4	9/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	4	5/8
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	4	11/16
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/16	5	0
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/16	5	1/16
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/16	5	1/8
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/16	5	3/16
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/16	5	1/4
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/16	5	5/16
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/16	5	3/8
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/16	5	7/16
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/16	5	1/2
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/16	5	9/16
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/16	5	5/8
-3	3	ChordType.MAJ_MIN7	2			-4	8	KeyMode.MAJOR	1/16	5	11/16
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	6	0
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	6	1/16
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	6	1/8
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	6	3/16
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	6	1/4
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	6	5/16
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	6	3/8
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	6	7/16
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	6	1/2
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	6	9/16
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	6	5/8
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	6	11/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	7	0
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	7	1/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	7	1/8
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	7	3/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	7	1/4
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	7	5/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	7	3/8
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	7	7/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	7	1/2
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	7	9/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	7	5/8
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	7	11/16
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	8	0
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	8	1/16
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	8	1/8
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	8	3/16
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	8	1/4
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	8	5/16
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	8	3/8
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	8	7/16
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	8	1/2
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	8	9/16
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	8	5/8
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	8	11/16
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	9	0
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	9	1/16
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	9	1/8
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	9	3/16
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	9	1/4
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	9	5/16
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	9	3/8
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	9	7/16
-4	8	ChordType.MAJOR	2			-4	8	KeyMode.MAJOR	1/16	9	1/2
-4	8	ChordType.MAJOR	2			-4	8	KeyMode.MAJOR	1/16	9	9/16
-2	10	ChordType.MIN_MIN7	1			-4	8	KeyMode.MAJOR	1/16	9	5/8
-2	10	ChordType.MIN_MIN7	1			-4	8	KeyMode.MAJOR	1/16	9	11/16
-4	8	ChordType.MAJOR	2			-4	8	KeyMode.MAJOR	1/16	10	0
-4	8	ChordType.MAJOR	2			-4	8	KeyMode.MAJOR	1/16	10	1/16
-4	8	ChordType.MAJOR	2			-4	8	KeyMode.MAJOR	1/16	10	1/8
-4	8	ChordType.MAJOR	2			-4	8	KeyMode.MAJOR	1/16	10	3/16
-4	8	ChordType.MAJOR	2			-4	8	KeyMode.MAJOR	1/16	10	1/4
-4	8	ChordType.MAJOR	2			-4	8	KeyMode.MAJOR	1/16	10	5/16
-4	8	ChordType.MAJOR	2			-4	8	KeyMode.MAJOR	1/16	10	3/8
-4	8	ChordType.MAJOR	2			-4	8	KeyMode.MAJOR	1/16	10	7/16
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/16	10	1/2
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/16	10	9/16
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/16	10	5/8
