chord_root_tpc	chord_root_midi	chord_type	chord_inversion	chord_suspension_tpc	chord_suspension_midi	key_tonic_tpc	key_tonic_midi	key_mode	duration	mc	mn_onset	label
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/2	1	0	C.I{
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/16	1	1/2	C.I{
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/16	1	9/16	C.I{
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/16	1	5/8	C.I{
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/16	1	11/16	C.I{
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/8	1	3/4	C.I{
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/8	1	7/8	C.I{
1	7	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/4	2	0	V
1	7	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	3/4	2	1/4	V
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/2	3	0	V7
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/16	3	1/2	V7
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/16	3	9/16	V7
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/16	3	5/8	V7
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/16	3	11/16	V7
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/8	3	3/4	V7
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/8	3	7/8	V7
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/4	4	0	I
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	3/4	4	1/4	I
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/4	5	0	I
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/4	5	1/4	I
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/16	5	1/2	V43
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/16	5	9/16	V43
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/16	5	5/8	V43
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/16	5	11/16	V43
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/8	5	3/4	V7
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/8	5	7/8	V7
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/4	6	0	I
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/4	6	1/4	I
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/16	6	1/2	V43
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/16	6	9/16	V43
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/16	6	5/8	V43
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/16	6	11/16	V43
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/8	6	3/4	V7
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/8	6	7/8	V7
0	0	ChordType.MAJOR	1			0	0	KeyMode.MAJOR	1/4	7	0	I6
