chord_root_tpc	chord_root_midi	chord_type	chord_inversion	chord_suspension_tpc	chord_suspension_midi	key_tonic_tpc	key_tonic_midi	key_mode	duration	mc	mn_onset	label
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	1	1/4	E.I{
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	1	5/16	E.I{
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	1	3/8	E.I{
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	1	7/16	E.I{
5	11	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	2	0	V6
5	11	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	2	1/16	V6
5	11	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	2	1/8	V6
5	11	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	2	3/16	V6
7	1	ChordType.MINOR	0			4	4	KeyMode.MAJOR	1/16	2	1/4	vi
7	1	ChordType.MINOR	0			4	4	KeyMode.MAJOR	1/16	2	5/16	vi
7	1	ChordType.MINOR	0			4	4	KeyMode.MAJOR	1/16	2	3/8	vi
7	1	ChordType.MINOR	0			4	4	KeyMode.MAJOR	1/16	2	7/16	vi
8	8	ChordType.MINOR	1			4	4	KeyMode.MAJOR	1/16	3	0	iii6
8	8	ChordType.MINOR	1			4	4	KeyMode.MAJOR	1/16	3	1/16	iii6
8	8	ChordType.MINOR	1			4	4	KeyMode.MAJOR	1/16	3	1/8	iii6
8	8	ChordType.MINOR	1			4	4	KeyMode.MAJOR	1/16	3	3/16	iii6
3	9	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	3	1/4	IV
3	9	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	3	5/16	IV
3	9	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	3	3/8	IV
3	9	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	3	7/16	IV
4	4	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	4	0	I6
4	4	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	4	1/16	I6
4	4	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	4	1/8	I6
4	4	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	4	3/16	I6
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MAJOR	1/16	4	1/4	V7
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MAJOR	1/16	4	5/16	V7
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MAJOR	1/16	4	3/8	V7
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MAJOR	1/16	4	7/16	V7
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	5	0	I|IAC}
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	5	1/16	I|IAC}
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	5	1/8	I|IAC}
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	5	3/16	I|IAC}
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	5	1/4	I|IAC}
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	5	5/16	I|IAC}
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	5	3/8	I|IAC}
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	5	7/16	I|IAC}
5	11	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	6	0	V6
5	11	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	6	1/16	V6
5	11	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	6	1/8	V6
5	11	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	6	3/16	V6
6	6	ChordType.MAJ_MIN7	2			5	11	KeyMode.MAJOR	1/16	6	1/4	V43/V
6	6	ChordType.MAJ_MIN7	2			5	11	KeyMode.MAJOR	1/16	6	5/16	V43/V
6	6	ChordType.MAJ_MIN7	2			5	11	KeyMode.MAJOR	1/16	6	3/8	V43/V
6	6	ChordType.MAJ_MIN7	2			5	11	KeyMode.MAJOR	1/16	6	7/16	V43/V
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/16	7	0	I/V
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/16	7	1/16	I/V
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/16	7	1/8	I/V
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/16	7	3/16	I/V
6	6	ChordType.MAJOR	0	7:9;10:5	1:3;10:11	5	11	KeyMode.MAJOR	1/16	7	1/4	V(64)/V
6	6	ChordType.MAJOR	0	7:9;10:5	1:3;10:11	5	11	KeyMode.MAJOR	1/16	7	5/16	V(64)/V
6	6	ChordType.MAJOR	0	7:9;10:5	1:3;10:11	5	11	KeyMode.MAJOR	1/16	7	3/8	V(64)/V
