	gt_key	gt_chord	est_key	est_chord	duration	gt_chord_root	gt_chord_type	gt_chord_inv	est_chord_root	est_chord_type	est_chord_inv	root_correct	triad_correct	7th_correct	inv_correct	full_correct
0	C:KeyMode.MAJOR	C:M, inv:0	A:KeyMode.MAJOR	A:M, inv:0	1/8	0	ChordType.MAJOR	0	9	ChordType.MAJOR	0	False	False	False	False	False
1	E:KeyMode.MAJOR	E:M, inv:0	A:KeyMode.MAJOR	E:M, inv:0	1/8	4	ChordType.MAJOR	0	4	ChordType.MAJOR	0	True	True	True	True	True
2	E:KeyMode.MAJOR	E:M, inv:0	A:KeyMode.MAJOR	E:M, inv:0	1/8	4	ChordType.MAJOR	0	4	ChordType.MAJOR	0	True	True	True	True	True
3	E:KeyMode.MAJOR	E:M, inv:0	A:KeyMode.MAJOR	E:M, inv:0	1/8	4	ChordType.MAJOR	0	4	ChordType.MAJOR	0	True	True	True	True	True
4	E:KeyMode.MAJOR	E:M, inv:0	A:KeyMode.MAJOR	E:M, inv:0	1/8	4	ChordType.MAJOR	0	4	ChordType.MAJOR	0	True	True	True	True	True
5	E:KeyMode.MAJOR	F#/Gb:mm7, inv:1	A:KeyMode.MAJOR	A:M, inv:0	1/4	6	ChordType.MIN_MIN7	1	9	ChordType.MAJOR	0	False	False	False	False	False
6	E:KeyMode.MAJOR	E:M, inv:2	A:KeyMode.MAJOR	A:M, inv:0	1/4	4	ChordType.MAJOR	2	9	ChordType.MAJOR	0	False	False	False	False	False
7	E:KeyMode.MAJOR	A:M, inv:1	E:KeyMode.MAJOR	B:Mm7, inv:1	1/4	9	ChordType.MAJOR	1	11	ChordType.MAJ_MIN7	1	False	False	False	False	False
8	E:KeyMode.MAJOR	B:Mm7, inv:1	E:KeyMode.MAJOR	B:Mm7, inv:1	1/8	11	ChordType.MAJ_MIN7	1	11	ChordType.MAJ_MIN7	1	True	True	True	True	True
9	E:KeyMode.MAJOR	B:Mm7, inv:1	E:KeyMode.MAJOR	B:Mm7, inv:1	1/8	11	ChordType.MAJ_MIN7	1	11	ChordType.MAJ_MIN7	1	True	True	True	True	True
10	E:KeyMode.MAJOR	E:M, inv:0	A:KeyMode.MAJOR	E:M, inv:0	1/4	4	ChordType.MAJOR	0	4	ChordType.MAJOR	0	True	True	True	True	True
11	E:KeyMode.MAJOR	E:M, inv:0	A:KeyMode.MAJOR	E:M, inv:0	1/4	4	ChordType.MAJOR	0	4	ChordType.MAJOR	0	True	True	True	True	True
12	E:KeyMode.MAJOR	E:M, inv:0	A:KeyMode.MAJOR	E:M, inv:0	1/8	4	ChordType.MAJOR	0	4	ChordType.MAJOR	0	True	True	True	True	True
13	E:KeyMode.MAJOR	E:M, inv:0	A:KeyMode.MAJOR	E:M, inv:0	1/8	4	ChordType.MAJOR	0	4	ChordType.MAJOR	0	True	True	True	True	True
14	B:KeyMode.MAJOR	F#/Gb:Mm7, inv:2	A:KeyMode.MAJOR	E:M, inv:0	1/4	6	ChordType.MAJ_MIN7	2	4	ChordType.MAJOR	0	False	False	False	False	False
15	E:KeyMode.MAJOR	B:M, inv:0	E:KeyMode.MAJOR	B:M, inv:0	1/4	11	ChordType.MAJOR	0	11	ChordType.MAJOR	0	True	True	True	True	True
16	E:KeyMode.MAJOR	C#/Db:m, inv:1	A:KeyMode.MAJOR	E:M, inv:0	1/8	1	ChordType.MINOR	1	4	ChordType.MAJOR	0	False	False	False	False	False
17	E:KeyMode.MAJOR	C#/Db:m, inv:1	A:KeyMode.MAJOR	E:M, inv:0	1/8	1	ChordType.MINOR	1	4	ChordType.MAJOR	0	False	False	False	False	False
18	E:KeyMode.MAJOR	B:M, inv:0	E:KeyMode.MAJOR	B:M, inv:0	1/8	11	ChordType.MAJOR	0	11	ChordType.MAJOR	0	True	True	True	True	True
19	E:KeyMode.MAJOR	B:M, inv:0	E:KeyMode.MAJOR	B:M, inv:0	1/8	11	ChordType.MAJOR	0	11	ChordType.MAJOR	0	True	True	True	True	True
20	E:KeyMode.MAJOR	B:M, inv:0	E:KeyMode.MAJOR	B:M, inv:0	1/8	11	ChordType.MAJOR	0	11	ChordType.MAJOR	0	True	True	True	True	True
21	E:KeyMode.MAJOR	B:M, inv:0	E:KeyMode.MAJOR	B:M, inv:0	1/8	11	ChordType.MAJOR	0	11	ChordType.MAJOR	0	True	True	True	True	True
22	E:KeyMode.MAJOR	B:M, inv:0	E:KeyMode.MAJOR	B:M, inv:0	1/4	11	ChordType.MAJOR	0	11	ChordType.MAJOR	0	True	True	True	True	True
23	E:KeyMode.MAJOR	B:Mm7, inv:3	E:KeyMode.MAJOR	B:M, inv:0	1/4	11	ChordType.MAJ_MIN7	3	11	ChordType.MAJOR	0	True	True	False	False	False
24	E:KeyMode.MAJOR	E:M, inv:1	A:KeyMode.MAJOR	E:M, inv:1	1/4	4	ChordType.MAJOR	1	4	ChordType.MAJOR	1	True	True	True	True	True
25	E:KeyMode.MAJOR	B:Mm7, inv:2	A:KeyMode.MAJOR	E:M, inv:1	1/8	11	ChordType.MAJ_MIN7	2	4	ChordType.MAJOR	1	False	False	False	False	False
26	E:KeyMode.MAJOR	B:Mm7, inv:2	A:KeyMode.MAJOR	E:M, inv:1	1/8	11	ChordType.MAJ_MIN7	2	4	ChordType.MAJOR	1	False	False	False	False	False
