	gt_key	gt_chord	est_key	est_chord	duration	gt_chord_root	gt_chord_type	gt_chord_inv	est_chord_root	est_chord_type	est_chord_inv	root_correct	triad_correct	7th_correct	inv_correct	full_correct
0	G:KeyMode.MAJOR	G:M, inv:0	G:KeyMode.MAJOR	G:M, inv:0	1/8	7	ChordType.MAJOR	0	7	ChordType.MAJOR	0	True	True	True	True	True
1	G:KeyMode.MAJOR	G:M, inv:0	G:KeyMode.MAJOR	G:M, inv:0	1/8	7	ChordType.MAJOR	0	7	ChordType.MAJOR	0	True	True	True	True	True
2	G:KeyMode.MAJOR	G:M, inv:0	G:KeyMode.MAJOR	A:m, inv:1	1/8	7	ChordType.MAJOR	0	9	ChordType.MINOR	1	False	False	False	False	False
3	G:KeyMode.MAJOR	G:M, inv:0	G:KeyMode.MAJOR	A:m, inv:1	1/16	7	ChordType.MAJOR	0	9	ChordType.MINOR	1	False	False	False	False	False
4	G:KeyMode.MAJOR	G:M, inv:0	G:KeyMode.MAJOR	A:m, inv:1	1/16	7	ChordType.MAJOR	0	9	ChordType.MINOR	1	False	False	False	False	False
5	G:KeyMode.MAJOR	D:M, inv:0	G:KeyMode.MAJOR	D:M, inv:0	1/8	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True
6	G:KeyMode.MAJOR	D:M, inv:0	G:KeyMode.MAJOR	D:M, inv:0	1/8	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True
7	G:KeyMode.MAJOR	D:M, inv:0	G:KeyMode.MAJOR	D:M, inv:0	1/8	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True
8	G:KeyMode.MAJOR	D:M, inv:0	G:KeyMode.MAJOR	D:M, inv:0	1/16	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True
9	G:KeyMode.MAJOR	D:M, inv:0	G:KeyMode.MAJOR	D:M, inv:0	1/16	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True
10	G:KeyMode.MAJOR	G:M, inv:1	G:KeyMode.MAJOR	D:M, inv:0	1/8	7	ChordType.MAJOR	1	2	ChordType.MAJOR	0	False	False	False	False	False
11	G:KeyMode.MAJOR	G:M, inv:0	G:KeyMode.MAJOR	D:M, inv:0	1/16	7	ChordType.MAJOR	0	2	ChordType.MAJOR	0	False	False	False	False	False
12	G:KeyMode.MAJOR	G:M, inv:0	G:KeyMode.MAJOR	D:M, inv:0	1/48	7	ChordType.MAJOR	0	2	ChordType.MAJOR	0	False	False	False	False	False
13	G:KeyMode.MAJOR	G:M, inv:0	G:KeyMode.MAJOR	D:M, inv:0	1/48	7	ChordType.MAJOR	0	2	ChordType.MAJOR	0	False	False	False	False	False
14	G:KeyMode.MAJOR	G:M, inv:0	G:KeyMode.MAJOR	D:M, inv:0	1/48	7	ChordType.MAJOR	0	2	ChordType.MAJOR	0	False	False	False	False	False
15	G:KeyMode.MAJOR	D:M, inv:0	G:KeyMode.MAJOR	D:M, inv:0	1/8	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True
16	G:KeyMode.MAJOR	D:M, inv:0	G:KeyMode.MAJOR	D:M, inv:0	1/16	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True
17	G:KeyMode.MAJOR	D:M, inv:0	G:KeyMode.MAJOR	D:M, inv:0	1/32	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True
18	G:KeyMode.MAJOR	D:M, inv:0	G:KeyMode.MAJOR	D:M, inv:0	1/32	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True
19	G:KeyMode.MAJOR	G:M, inv:0	G:KeyMode.MAJOR	G:M, inv:0	1/8	7	ChordType.MAJOR	0	7	ChordType.MAJOR	0	True	True	True	True	True
20	G:KeyMode.MAJOR	G:M, inv:0	G:KeyMode.MAJOR	G:M, inv:0	1/8	7	ChordType.MAJOR	0	7	ChordType.MAJOR	0	True	True	True	True	True
21	G:KeyMode.MAJOR	G:M, inv:0	G:KeyMode.MAJOR	G:M, inv:0	1/8	7	ChordType.MAJOR	0	7	ChordType.MAJOR	0	True	True	True	True	True
22	G:KeyMode.MAJOR	G:M, inv:0	G:KeyMode.MAJOR	G:M, inv:0	1/8	7	ChordType.MAJOR	0	7	ChordType.MAJOR	0	True	True	True	True	True
23	G:KeyMode.MAJOR	E:m, inv:0	G:KeyMode.MAJOR	G:M, inv:0	1/8	4	ChordType.MINOR	0	7	ChordType.MAJOR	0	False	False	False	False	False
24	G:KeyMode.MAJOR	E:m, inv:0	G:KeyMode.MAJOR	G:M, inv:0	1/16	4	ChordType.MINOR	0	7	ChordType.MAJOR	0	False	False	False	False	False
25	G:KeyMode.MAJOR	E:m, inv:0	G:KeyMode.MAJOR	G:M, inv:0	1/16	4	ChordType.MINOR	0	7	ChordType.MAJOR	0	False	False	False	False	False
26	G:KeyMode.MAJOR	G:M, inv:1	G:KeyMode.MAJOR	G:M, inv:0	1/8	7	ChordType.MAJOR	1	7	ChordType.MAJOR	0	True	True	True	False	False
27	G:KeyMode.MAJOR	G:M, inv:1	G:KeyMode.MAJOR	G:M, inv:0	1/16	7	ChordType.MAJOR	1	7	ChordType.MAJOR	0	True	True	True	False	False
