	gt_key	gt_chord	est_key	est_chord	duration	gt_chord_root	gt_chord_type	gt_chord_inv	est_chord_root	est_chord_type	est_chord_inv	root_correct	triad_correct	7th_correct	inv_correct	full_correct	sps_distance
0	d:KeyMode.MINOR	D:m, inv:0	d:KeyMode.MINOR	A:M, inv:0	1/16	2	ChordType.MINOR	0	9	ChordType.MAJOR	0	False	False	False	False	False	0.6475447412429393
1	d:KeyMode.MINOR	D:m, inv:0	d:KeyMode.MINOR	D:m, inv:0	1/16	2	ChordType.MINOR	0	2	ChordType.MINOR	0	True	True	True	True	True	0.0
2	d:KeyMode.MINOR	D:m, inv:0	d:KeyMode.MINOR	D:m, inv:0	1/32	2	ChordType.MINOR	0	2	ChordType.MINOR	0	True	True	True	True	True	0.0
3	d:KeyMode.MINOR	D:m, inv:0	d:KeyMode.MINOR	D:m, inv:0	1/32	2	ChordType.MINOR	0	2	ChordType.MINOR	0	True	True	True	True	True	0.0
4	d:KeyMode.MINOR	D:m, inv:1	d:KeyMode.MINOR	D:m, inv:0	1/32	2	ChordType.MINOR	1	2	ChordType.MINOR	0	True	True	True	False	False	0.36982817628841236
5	d:KeyMode.MINOR	D:m, inv:1	d:KeyMode.MINOR	D:m, inv:0	1/32	2	ChordType.MINOR	1	2	ChordType.MINOR	0	True	True	True	False	False	0.36982817628841236
6	d:KeyMode.MINOR	D:m, inv:1	d:KeyMode.MINOR	D:m, inv:0	1/16	2	ChordType.MINOR	1	2	ChordType.MINOR	0	True	True	True	False	False	0.36982817628841236
7	d:KeyMode.MINOR	D:m, inv:0	d:KeyMode.MINOR	D:m, inv:0	1/16	2	ChordType.MINOR	0	2	ChordType.MINOR	0	True	True	True	True	True	0.0
8	d:KeyMode.MINOR	D:m, inv:0	d:KeyMode.MINOR	D:m, inv:0	1/16	2	ChordType.MINOR	0	2	ChordType.MINOR	0	True	True	True	True	True	0.0
9	d:KeyMode.MINOR	D:m, inv:0	d:KeyMode.MINOR	D:m, inv:0	1/16	2	ChordType.MINOR	0	2	ChordType.MINOR	0	True	True	True	True	True	0.0
10	d:KeyMode.MINOR	D:m, inv:0	d:KeyMode.MINOR	D:m, inv:0	1/16	2	ChordType.MINOR	0	2	ChordType.MINOR	0	True	True	True	True	True	0.0
11	d:KeyMode.MINOR	A:Mm7, inv:2	d:KeyMode.MINOR	D:m, inv:0	1/16	9	ChordType.MAJ_MIN7	2	2	ChordType.MINOR	0	False	False	False	False	False	0.6775114279511443
12	d:KeyMode.MINOR	A:Mm7, inv:2	d:KeyMode.MINOR	D:m, inv:0	1/16	9	ChordType.MAJ_MIN7	2	2	ChordType.MINOR	0	False	False	False	False	False	0.6775114279511443
13	d:KeyMode.MINOR	A:Mm7, inv:2	d:KeyMode.MINOR	D:m, inv:0	1/16	9	ChordType.MAJ_MIN7	2	2	ChordType.MINOR	0	False	False	False	False	False	0.6775114279511443
14	d:KeyMode.MINOR	A:Mm7, inv:2	d:KeyMode.MINOR	D:m, inv:0	1/16	9	ChordType.MAJ_MIN7	2	2	ChordType.MINOR	0	False	False	False	False	False	0.6775114279511443
15	g:KeyMode.MINOR	F#/Gb:o, inv:0	d:KeyMode.MINOR	D:m, inv:0	1/16	6	ChordType.DIMINISHED	0	2	ChordType.MINOR	0	False	False	False	False	False	0.6325854351111317
16	g:KeyMode.MINOR	F#/Gb:o, inv:0	d:KeyMode.MINOR	D:m, inv:0	1/16	6	ChordType.DIMINISHED	0	2	ChordType.MINOR	0	False	False	False	False	False	0.6325854351111317
17	g:KeyMode.MINOR	F#/Gb:o, inv:0	d:KeyMode.MINOR	D:m, inv:0	1/16	6	ChordType.DIMINISHED	0	2	ChordType.MINOR	0	False	False	False	False	False	0.6325854351111317
18	g:KeyMode.MINOR	F#/Gb:o, inv:0	d:KeyMode.MINOR	D:m, inv:0	1/16	6	ChordType.DIMINISHED	0	2	ChordType.MINOR	0	False	False	False	False	False	0.6325854351111317
19	g:KeyMode.MINOR	F#/Gb:o7, inv:0	d:KeyMode.MINOR	G:m, inv:0	1/16	6	ChordType.DIM7	0	7	ChordType.MINOR	0	False	False	False	False	False	0.9076806534160587
20	g:KeyMode.MINOR	F#/Gb:o7, inv:0	d:KeyMode.MINOR	G:m, inv:0	1/16	6	ChordType.DIM7	0	7	ChordType.MINOR	0	False	False	False	False	False	0.9076806534160587
21	g:KeyMode.MINOR	F#/Gb:o7, inv:0	d:KeyMode.MINOR	G:m, inv:0	1/16	6	ChordType.DIM7	0	7	ChordType.MINOR	0	False	False	False	False	False	0.9076806534160587
22	g:KeyMode.MINOR	F#/Gb:o7, inv:0	d:KeyMode.MINOR	G:m, inv:0	1/16	6	ChordType.DIM7	0	7	ChordType.MINOR	0	False	False	False	False	False	0.9076806534160587
23	g:KeyMode.MINOR	D:Mm7, inv:1	d:KeyMode.MINOR	G:m, inv:0	1/16	2	ChordType.MAJ_MIN7	1	7	ChordType.MINOR	0	False	False	False	False	False	0.7861440275215994
24	g:KeyMode.MINOR	D:Mm7, inv:1	d:KeyMode.MINOR	G:m, inv:0	1/16	2	ChordType.MAJ_MIN7	1	7	ChordType.MINOR	0	False	False	False	False	False	0.7861440275215994
25	g:KeyMode.MINOR	D:Mm7, inv:1	d:KeyMode.MINOR	G:m, inv:0	1/16	2	ChordType.MAJ_MIN7	1	7	ChordType.MINOR	0	False	False	False	False	False	0.7861440275215994
26	g:KeyMode.MINOR	D:Mm7, inv:1	d:KeyMode.MINOR	G:m, inv:0	1/16	2	ChordType.MAJ_MIN7	1	7	ChordType.MINOR	0	False	False	False	False	False	0.7861440275215994
27	d:KeyMode.MINOR	G:m, inv:0	d:KeyMode.MINOR	G:m, inv:0	1/16	7	ChordType.MINOR	0	7	ChordType.MINOR	0	True	True	True	True	True	0.0
28	d:KeyMode.MINOR	G:m, inv:0	d:KeyMode.MINOR	G:m, inv:0	1/16	7	ChordType.MINOR	0	7	ChordType.MINOR	0	True	True	True	True	True	0.0
29	d:KeyMode.MINOR	G:m, inv:1	d:KeyMode.MINOR	G:m, inv:0	1/16	7	ChordType.MINOR	1	7	ChordType.MINOR	0	True	True	True	False	False	0.3804391286521157
30	d:KeyMode.MINOR	G:m, inv:1	d:KeyMode.MINOR	G:m, inv:0	1/16	7	ChordType.MINOR	1	7	ChordType.MINOR	0	True	True	True	False	False	0.3804391286521157
31	d:KeyMode.MINOR	G:m, inv:1	d:KeyMode.MINOR	G:m, inv:0	1/16	7	ChordType.MINOR	1	7	ChordType.MINOR	0	True	True	True	False	False	0.3804391286521157
32	d:KeyMode.MINOR	G:m, inv:1	d:KeyMode.MINOR	G:m, inv:0	1/16	7	ChordType.MINOR	1	7	ChordType.MINOR	0	True	True	True	False	False	0.3804391286521157
33	d:KeyMode.MINOR	G:m, inv:0	d:KeyMode.MINOR	G:m, inv:0	1/16	7	ChordType.MINOR	0	7	ChordType.MINOR	0	True	True	True	True	True	0.0
34	d:KeyMode.MINOR	G:m, inv:0	d:KeyMode.MINOR	G:m, inv:0	1/16	7	ChordType.MINOR	0	7	ChordType.MINOR	0	True	True	True	True	True	0.0
35	d:KeyMode.MINOR	C#/Db:o7, inv:1	d:KeyMode.MINOR	C#/Db:o, inv:0	1/16	1	ChordType.DIM7	1	1	ChordType.DIMINISHED	0	True	True	False	False	False	0.48012254854928504
36	d:KeyMode.MINOR	C#/Db:o7, inv:1	d:KeyMode.MINOR	C#/Db:o, inv:0	1/16	1	ChordType.DIM7	1	1	ChordType.DIMINISHED	0	True	True	False	False	False	0.48012254854928504
