	label	mc	mc_onset	color_name
0	g:KeyMode.MINOR	1	15/16	green
1	D:M, inv:0	1	15/16	red
2	G:m, inv:0	2	0	green
3	--	2	1/8	yellow
4	--	2	1/4	green
5	--	2	1/2	red
6	--	2	5/8	red
7	--	2	3/4	red
8	--	2	7/8	red
9	G:m, inv:1	3	0	green
10	A:%7, inv:1	3	3/8	green
11	D:M, inv:0	3	1/2	green
12	D:M, inv:1	3	7/8	yellow
13	G:m, inv:0	4	0	green
14	--	4	1/8	yellow
15	Bb:KeyMode.MAJOR	4	1/4	red
16	F:Mm7, inv:3	4	1/4	red
17	--	4	3/8	red
18	--	4	1/2	green
19	--	4	1/2	yellow
20	--	4	3/4	red
21	Bb:M, inv:1	4	3/4	red
22	--	4	7/8	green
23	Eb:M, inv:0	5	0	yellow
24	C:m, inv:1	5	1/4	green
25	g:KeyMode.MINOR	5	3/8	green
26	D:Mm7, inv:3	5	3/8	red
27	--	5	1/2	yellow
28	Bb:KeyMode.MAJOR	5	3/4	red
29	G:m, inv:0	5	3/4	red
30	g:KeyMode.MINOR	6	0	green
31	F#:o7, inv:0	6	0	red
32	D:Mm7, inv:3	6	1/8	green
33	Bb:KeyMode.MAJOR	6	1/4	red
34	Bb:M, inv:0	6	1/4	red
35	G:m, inv:0	6	3/8	green
36	g:KeyMode.MINOR	6	1/2	green
37	D:M, inv:0	6	1/2	green
38	--	6	7/8	red
39	c:KeyMode.MINOR	7	0	green
40	G:Mm7, inv:0	7	0	green
41	g:KeyMode.MINOR	7	1/4	red
42	C:m, inv:1	7	1/4	red
43	--	7	3/8	green
44	C:m, inv:0	7	3/8	green
45	c:KeyMode.MINOR	7	1/2	green
46	B:o7, inv:0	7	1/2	yellow
47	--	7	5/8	red
48	--	7	3/4	red
49	--	7	7/8	yellow
50	g:KeyMode.MINOR	8	0	green
51	C:m, inv:0	8	0	green
52	--	8	3/8	red
53	--	8	1/2	red
54	--	8	5/8	red
55	G:m, inv:1	8	3/4	red
56	F#:o, inv:1	8	7/8	green
57	G:m, inv:0	9	0	green
58	--	9	1/2	red
59	--	9	1/2	red
60	Bb:KeyMode.MAJOR	9	3/4	red
61	F:Mm7, inv:1	9	3/4	red
62	g:KeyMode.MINOR	10	0	green
63	D:m, inv:1	10	0	green
64	--	10	1/4	yellow
65	--	10	3/8	green
66	--	10	1/2	red
