	label	mc	mc_onset	color_name
0	c:KeyMode.MINOR	1	3/16	green
1	C:m, inv:0	1	3/16	green
2	G:Mm7, inv:3	3	0	red
3	G:KeyMode.MAJOR	3	1/4	red
4	F#:M, inv:1	3	1/4	red
5	c:KeyMode.MINOR	4	0	green
6	G:M, inv:0	4	0	green
7	G:Mm7, inv:3	4	1/4	red
8	C:m, inv:1	5	0	green
9	F:m, inv:0	6	0	yellow
10	--	6	1/4	green
11	G:M, inv:0	7	0	green
12	G:Mm7, inv:0	7	1/4	green
13	C:m, inv:0	8	0	green
14	--	9	0	red
15	--	9	1/4	red
16	--	10	0	green
17	--	10	1/4	red
18	--	10	1/4	red
19	--	11	0	green
20	F:m, inv:1	11	0	green
21	Eb:KeyMode.MAJOR	11	1/4	red
22	Bb:Mm7, inv:2	11	1/4	red
23	Bb:M, inv:0	12	0	green
24	Bb:M, inv:1	12	1/4	yellow
25	Bb:KeyMode.MAJOR	13	0	green
26	F:M, inv:1	13	0	green
27	--	13	1/4	yellow
28	Eb:KeyMode.MAJOR	14	0	red
29	Bb:M, inv:0	14	0	green
30	--	14	1/4	green
31	Bb:Mm7, inv:3	14	1/4	green
32	--	15	0	red
33	Eb:M, inv:1	15	0	green
34	--	15	1/4	yellow
35	--	16	0	green
36	Ab:M, inv:0	16	0	green
37	Bb:KeyMode.MAJOR	16	1/4	red
38	A:o, inv:1	16	1/4	red
39	Eb:KeyMode.MAJOR	17	0	green
40	D:o, inv:1	17	0	red
41	--	18	0	yellow
42	Bb:M, inv:0	20	0	green
43	Bb:KeyMode.MAJOR	20	1/4	red
44	F:M, inv:0	20	1/4	red
45	Eb:KeyMode.MAJOR	21	0	green
46	Bb:Mm7, inv:3	21	0	green
47	Bb:KeyMode.MAJOR	21	1/4	red
48	Eb:M, inv:1	21	1/4	red
49	--	22	0	red
50	--	22	0	yellow
51	Eb:KeyMode.MAJOR	23	0	green
52	Bb:Mm7, inv:0	23	0	yellow
53	Bb:KeyMode.MAJOR	24	0	red
54	Eb:M, inv:0	24	0	green
55	C:m, inv:1	24	1/4	red
56	--	25	0	green
57	F:KeyMode.MAJOR	25	1/4	red
58	C:M, inv:0	25	1/4	red
59	--	26	0	red
60	--	26	0	red
61	Bb:KeyMode.MAJOR	26	1/4	red
62	F:M, inv:1	26	1/4	red
63	F:KeyMode.MAJOR	27	0	red
64	C:M, inv:0	27	0	red
65	Bb:KeyMode.MAJOR	28	0	red
66	F:Mm7, inv:1	28	0	red
67	g:KeyMode.MINOR	29	0	green
68	D:Mm7, inv:0	29	0	yellow
69	D:Mm7, inv:3	29	1/4	green
70	--	30	0	red
71	G:m, inv:1	30	0	green
72	G:m, inv:0	30	1/4	green
73	--	31	0	yellow
74	D:M, inv:0	31	0	green
75	D:Mm7, inv:0	31	1/4	yellow
76	--	32	0	red
77	G:M, inv:0	32	0	green
78	G:M, inv:2	32	1/4	yellow
79	G:M, inv:0	33	0	green
80	G:M, inv:2	34	1/4	yellow
81	G:M, inv:0	35	0	green
82	--	36	0	red
83	--	36	1/4	yellow
84	--	37	0	red
85	--	38	1/4	red
86	--	38	1/4	red
87	C:M, inv:1	39	0	red
88	C:M, inv:0	39	1/4	green
89	G:m, inv:1	40	0	red
90	C:m, inv:0	40	1/4	red
91	--	41	0	red
92	F:M, inv:0	41	0	red
93	F:KeyMode.MAJOR	41	1/4	red
94	C:Mm7, inv:2	41	1/4	red
95	g:KeyMode.MINOR	42	0	red
96	F:m, inv:0	42	0	yellow
97	--	42	1/8	green
98	--	43	0	red
99	--	43	0	red
100	--	44	0	red
101	Eb:M, inv:1	44	0	green
102	C:m, inv:1	44	1/4	red
103	c:KeyMode.MINOR	45	0	green
104	B:o7, inv:3	45	0	red
105	--	45	1/4	red
106	--	46	1/4	red
107	g:KeyMode.MINOR	47	0	red
108	C:m, inv:0	47	0	green
109	c:KeyMode.MINOR	48	0	green
110	D:%7, inv:2	48	0	red
111	--	48	1/4	red
112	--	49	0	red
113	--	50	0	red
114	--	50	0	red
115	--	50	1/4	red
116	g:KeyMode.MINOR	51	0	red
117	Eb:M, inv:0	51	0	green
118	--	52	0	red
119	Ab:M, inv:0	52	1/4	green
120	c:KeyMode.MINOR	53	0	green
121	B:o7, inv:3	53	0	red
122	g:KeyMode.MINOR	54	0	red
123	C:m, inv:0	54	0	yellow
124	--	54	1/4	red
125	--	54	1/4	red
126	c:KeyMode.MINOR	55	0	green
127	B:o7, inv:3	55	0	red
128	--	55	1/4	red
129	g:KeyMode.MINOR	56	0	red
130	Eb:M, inv:0	56	0	red
131	c:KeyMode.MINOR	56	1/4	green
132	D:%7, inv:1	56	1/4	green
133	G:M, inv:0	57	0	green
134	--	57	1/4	yellow
135	--	58	0	green
136	--	59	0	red
137	--	59	0	red
138	C:m, inv:2	59	1/4	red
139	F:m, inv:0	60	0	red
140	--	60	1/4	red
141	--	61	0	green
142	--	61	0	green
143	Eb:KeyMode.MAJOR	63	0	green
144	Bb:M, inv:0	63	0	green
145	Bb:Mm7, inv:1	64	0	red
146	Bb:M, inv:0	64	1/4	yellow
147	--	65	0	red
148	--	65	0	red
149	Bb:M, inv:1	65	1/4	red
150	Bb:KeyMode.MAJOR	66	0	red
151	F:Mm7, inv:3	66	0	red
152	--	66	1/4	red
153	--	67	0	green
154	--	67	0	red
155	--	67	1/4	red
156	--	68	0	yellow
157	--	68	1/4	red
158	--	68	1/4	red
159	--	69	0	red
160	--	69	1/4	red
161	--	70	0	red
162	--	71	1/8	red
163	--	71	3/16	red
164	--	71	1/4	red
165	--	71	5/16	red
166	Eb:KeyMode.MAJOR	72	0	red
167	F:m, inv:0	72	0	red
168	--	72	3/16	red
169	F:m, inv:1	72	1/4	red
170	c:KeyMode.MINOR	73	0	green
171	B:o7, inv:2	73	0	yellow
172	--	73	3/16	red
173	--	73	1/4	yellow
174	G:Mm7, inv:3	74	0	red
175	--	74	1/4	yellow
176	Eb:KeyMode.MAJOR	75	0	red
177	C:m, inv:0	75	0	green
178	F:m, inv:1	75	1/4	red
179	c:KeyMode.MINOR	76	0	green
180	G:M, inv:2	76	0	red
181	--	76	1/8	yellow
182	G:M, inv:0	76	1/4	green
183	Eb:KeyMode.MAJOR	77	0	red
184	Bb:Mm7, inv:3	77	0	red
185	--	77	1/4	red
186	--	79	0	red
187	--	80	0	red
188	c:KeyMode.MINOR	81	0	green
189	C:m, inv:1	81	0	red
190	Eb:KeyMode.MAJOR	81	1/4	red
191	Bb:Mm7, inv:3	81	1/4	red
192	c:KeyMode.MINOR	82	0	green
193	G:M, inv:0	82	0	red
194	G:Mm7, inv:0	82	1/4	green
195	C:m, inv:0	83	0	green
196	--	83	1/4	yellow
197	G:M, inv:0	84	0	green
198	C:m, inv:0	85	0	green
199	--	85	1/4	yellow
200	--	86	0	green
