	gt_key	gt_chord	est_key	est_chord	duration	gt_chord_root	gt_chord_type	gt_chord_inv	est_chord_root	est_chord_type	est_chord_inv	root_correct	triad_correct	7th_correct	inv_correct	full_correct	sps_distance
0	F:KeyMode.MAJOR	C:M, inv:0	F:KeyMode.MAJOR	F:M, inv:0	1/8	0	ChordType.MAJOR	0	5	ChordType.MAJOR	0	False	False	False	False	False	0.7567740329004221
1	F:KeyMode.MAJOR	F:M, inv:2	F:KeyMode.MAJOR	F:M, inv:0	1/8	5	ChordType.MAJOR	2	5	ChordType.MAJOR	0	True	True	True	False	False	0.2200794400485795
2	F:KeyMode.MAJOR	F:M, inv:2	F:KeyMode.MAJOR	F:M, inv:0	1/8	5	ChordType.MAJOR	2	5	ChordType.MAJOR	0	True	True	True	False	False	0.2200794400485795
3	F:KeyMode.MAJOR	F:M, inv:2	F:KeyMode.MAJOR	F:M, inv:0	1/8	5	ChordType.MAJOR	2	5	ChordType.MAJOR	0	True	True	True	False	False	0.2200794400485795
4	F:KeyMode.MAJOR	F:M, inv:2	F:KeyMode.MAJOR	F:M, inv:0	1/8	5	ChordType.MAJOR	2	5	ChordType.MAJOR	0	True	True	True	False	False	0.2200794400485795
5	F:KeyMode.MAJOR	F:M, inv:2	F:KeyMode.MAJOR	F:M, inv:0	1/8	5	ChordType.MAJOR	2	5	ChordType.MAJOR	0	True	True	True	False	False	0.2200794400485795
6	F:KeyMode.MAJOR	F:M, inv:2	F:KeyMode.MAJOR	F:M, inv:0	1/8	5	ChordType.MAJOR	2	5	ChordType.MAJOR	0	True	True	True	False	False	0.2200794400485795
7	F:KeyMode.MAJOR	F:M, inv:2	F:KeyMode.MAJOR	F:M, inv:0	1/8	5	ChordType.MAJOR	2	5	ChordType.MAJOR	0	True	True	True	False	False	0.2200794400485795
8	F:KeyMode.MAJOR	F:M, inv:2	F:KeyMode.MAJOR	F:M, inv:0	1/8	5	ChordType.MAJOR	2	5	ChordType.MAJOR	0	True	True	True	False	False	0.2200794400485795
9	F:KeyMode.MAJOR	F:M, inv:2	F:KeyMode.MAJOR	F:M, inv:0	1/8	5	ChordType.MAJOR	2	5	ChordType.MAJOR	0	True	True	True	False	False	0.2200794400485795
10	F:KeyMode.MAJOR	F:M, inv:0	F:KeyMode.MAJOR	F:M, inv:0	1/8	5	ChordType.MAJOR	0	5	ChordType.MAJOR	0	True	True	True	True	True	0.0
11	F:KeyMode.MAJOR	F:M, inv:0	F:KeyMode.MAJOR	F:M, inv:0	1/8	5	ChordType.MAJOR	0	5	ChordType.MAJOR	0	True	True	True	True	True	0.0
12	F:KeyMode.MAJOR	F:M, inv:0	F:KeyMode.MAJOR	F:M, inv:0	1/8	5	ChordType.MAJOR	0	5	ChordType.MAJOR	0	True	True	True	True	True	0.0
