	label	mc	mc_onset	color_name
0	a:KeyMode.MINOR	1	15/16	green
1	E:M, inv:0	1	15/16	green
2	A:m, inv:0	2	0	green
3	--	2	1/4	red
4	--	2	3/8	green
5	--	2	1/2	red
6	--	2	5/8	red
7	--	2	3/4	red
8	E:M, inv:0	2	7/8	yellow
9	A:m, inv:0	3	0	green
10	--	3	3/16	red
11	--	3	1/4	green
12	--	3	1/2	red
13	--	3	5/8	red
14	E:M, inv:1	3	3/4	red
15	A:m, inv:0	4	0	yellow
16	--	4	1/8	green
17	--	4	1/4	red
18	--	4	1/4	red
19	--	4	1/2	green
20	--	4	1/2	red
21	--	4	5/8	red
22	--	4	3/4	red
23	--	4	3/4	red
24	--	4	15/16	red
25	C:KeyMode.MAJOR	5	0	red
26	G:Mm7, inv:1	5	0	yellow
27	--	5	1/8	yellow
28	--	5	1/4	green
29	--	5	1/4	green
30	a:KeyMode.MINOR	5	1/2	green
31	A:m, inv:1	5	1/2	red
32	--	5	3/4	green
33	--	6	0	red
34	D:Mm7, inv:0	6	0	yellow
35	--	6	1/4	green
36	E:M, inv:0	6	1/4	red
37	--	6	1/2	red
38	--	6	3/4	red
39	--	7	0	red
40	--	7	3/8	red
41	--	7	1/2	red
42	e:KeyMode.MINOR	8	0	green
43	F#:o, inv:1	8	0	red
44	D#:o7, inv:2	8	1/4	yellow
45	--	8	1/2	red
46	E:m, inv:1	8	1/2	green
47	a:KeyMode.MINOR	8	7/8	green
48	E:M, inv:0	8	7/8	red
49	e:KeyMode.MINOR	9	0	green
50	F#:o, inv:0	9	0	green
51	B:M, inv:0	9	1/4	yellow
52	B:Mm7, inv:0	9	3/8	green
53	a:KeyMode.MINOR	9	1/2	green
54	E:m, inv:0	9	1/2	green
55	--	9	7/8	yellow
56	e:KeyMode.MINOR	10	0	red
57	F#:o, inv:1	10	0	red
58	--	10	1/4	red
59	--	10	7/16	red
60	--	10	1/2	green
61	B:M, inv:0	10	1/2	yellow
62	--	10	3/4	red
63	--	10	3/4	red
64	a:KeyMode.MINOR	11	0	red
65	E:m, inv:0	11	0	red
66	--	11	1/4	red
67	--	11	1/2	red
68	--	11	1/2	red
69	--	11	5/8	red
70	--	11	3/4	green
71	--	11	3/4	yellow
72	e:KeyMode.MINOR	12	0	green
73	D#:o7, inv:2	12	0	red
74	--	12	1/4	red
75	a:KeyMode.MINOR	12	1/2	red
76	E:m, inv:0	12	1/2	red
77	--	12	5/8	green
78	--	12	5/8	green
79	e:KeyMode.MINOR	12	3/4	yellow
80	B:Mm7, inv:0	12	3/4	yellow
81	a:KeyMode.MINOR	13	0	green
82	E:M, inv:0	13	0	yellow
83	--	13	1/4	red
84	--	13	5/16	yellow
85	--	13	3/8	red
86	--	13	7/16	red
87	--	13	7/16	red
88	--	13	1/2	green
89	--	13	1/2	green
90	--	14	15/16	red
91	--	14	15/16	red
92	--	15	0	green
93	E:Mm7, inv:0	15	0	yellow
94	--	15	1/4	red
95	--	15	3/8	red
96	E:M, inv:0	15	1/2	yellow
97	--	15	5/8	red
98	E:Mm7, inv:0	15	3/4	red
99	--	15	7/8	yellow
100	--	16	0	red
101	A:M, inv:0	16	0	green
102	d:KeyMode.MINOR	16	1/4	green
103	C#:o7, inv:3	16	1/4	yellow
104	A:Mm7, inv:0	16	3/8	red
105	--	16	1/2	green
106	--	16	3/4	red
107	G:m, inv:1	16	7/8	red
108	g:KeyMode.MINOR	17	0	yellow
109	F#:o, inv:0	17	0	red
110	D:Mm7, inv:0	17	1/8	yellow
111	--	17	1/4	red
112	--	17	1/4	red
113	--	17	3/8	yellow
114	--	17	3/8	red
115	--	17	1/2	red
116	--	17	1/2	red
117	--	17	11/16	yellow
118	--	17	11/16	red
119	--	17	3/4	yellow
120	--	17	7/8	green
121	d:KeyMode.MINOR	18	0	red
122	G:M, inv:0	18	0	green
123	--	18	1/4	red
124	--	18	1/4	red
125	--	18	3/8	red
126	--	18	3/8	red
127	--	18	1/2	red
128	--	18	1/2	yellow
129	--	18	5/8	red
130	--	18	5/8	red
131	--	18	3/4	red
132	--	18	3/4	red
133	F:M, inv:0	18	7/8	red
134	a:KeyMode.MINOR	19	0	green
135	E:M, inv:1	19	0	green
136	E:Mm7, inv:0	19	1/4	red
137	--	19	3/8	red
138	--	19	1/2	yellow
139	--	19	5/8	yellow
140	E:Mm7, inv:2	19	3/4	red
141	--	19	7/8	yellow
142	d:KeyMode.MINOR	20	0	green
143	A:Mm7, inv:0	20	0	yellow
144	--	20	1/4	red
145	--	20	7/16	red
146	--	20	1/2	green
147	--	20	5/8	red
148	--	20	3/4	yellow
149	A:M, inv:0	20	7/8	green
150	--	21	0	red
151	D:m, inv:0	21	0	green
152	--	21	3/8	yellow
153	--	21	1/2	red
154	--	21	1/2	red
155	--	21	5/8	red
156	--	21	3/4	red
157	--	21	3/4	red
158	--	21	7/8	red
