	gt_key	gt_chord	est_key	est_chord	duration	gt_chord_root	gt_chord_type	gt_chord_inv	est_chord_root	est_chord_type	est_chord_inv	root_correct	triad_correct	7th_correct	inv_correct	full_correct	sps_distance
0	g:KeyMode.MINOR	G:m, inv:1	g:KeyMode.MINOR	D:M, inv:0	1/16	7	ChordType.MINOR	1	2	ChordType.MAJOR	0	False	False	False	False	False	0.5717747047013351
1	g:KeyMode.MINOR	G:m, inv:0	g:KeyMode.MINOR	G:m, inv:0	1/16	7	ChordType.MINOR	0	7	ChordType.MINOR	0	True	True	True	True	True	0.0
2	g:KeyMode.MINOR	G:m, inv:0	g:KeyMode.MINOR	G:m, inv:0	1/16	7	ChordType.MINOR	0	7	ChordType.MINOR	0	True	True	True	True	True	0.0
3	g:KeyMode.MINOR	G:m, inv:1	g:KeyMode.MINOR	G:m, inv:0	1/16	7	ChordType.MINOR	1	7	ChordType.MINOR	0	True	True	True	False	False	0.3804391286521157
4	g:KeyMode.MINOR	G:m, inv:1	g:KeyMode.MINOR	G:m, inv:0	1/16	7	ChordType.MINOR	1	7	ChordType.MINOR	0	True	True	True	False	False	0.3804391286521157
5	g:KeyMode.MINOR	G:m, inv:0	g:KeyMode.MINOR	G:m, inv:0	1/16	7	ChordType.MINOR	0	7	ChordType.MINOR	0	True	True	True	True	True	0.0
6	g:KeyMode.MINOR	G:m, inv:0	g:KeyMode.MINOR	G:m, inv:0	1/16	7	ChordType.MINOR	0	7	ChordType.MINOR	0	True	True	True	True	True	0.0
7	g:KeyMode.MINOR	G:m, inv:0	g:KeyMode.MINOR	G:m, inv:0	1/16	7	ChordType.MINOR	0	7	ChordType.MINOR	0	True	True	True	True	True	0.0
8	g:KeyMode.MINOR	G:m, inv:0	g:KeyMode.MINOR	G:m, inv:0	1/16	7	ChordType.MINOR	0	7	ChordType.MINOR	0	True	True	True	True	True	0.0
9	g:KeyMode.MINOR	F#/Gb:o, inv:0	g:KeyMode.MINOR	G:m, inv:0	1/16	6	ChordType.DIMINISHED	0	7	ChordType.MINOR	0	False	False	False	False	False	0.9171100730763926
10	g:KeyMode.MINOR	F#/Gb:o, inv:0	g:KeyMode.MINOR	G:m, inv:0	1/16	6	ChordType.DIMINISHED	0	7	ChordType.MINOR	0	False	False	False	False	False	0.9171100730763926
11	g:KeyMode.MINOR	A:o, inv:2	g:KeyMode.MINOR	G:m, inv:0	1/16	9	ChordType.DIMINISHED	2	7	ChordType.MINOR	0	False	False	False	False	False	0.898742989893552
12	g:KeyMode.MINOR	A:o, inv:2	g:KeyMode.MINOR	G:m, inv:0	1/16	9	ChordType.DIMINISHED	2	7	ChordType.MINOR	0	False	False	False	False	False	0.898742989893552
13	g:KeyMode.MINOR	D:Mm7, inv:0	g:KeyMode.MINOR	G:m, inv:0	1/16	2	ChordType.MAJ_MIN7	0	7	ChordType.MINOR	0	False	False	False	False	False	0.7953663757225298
14	g:KeyMode.MINOR	D:Mm7, inv:0	g:KeyMode.MINOR	G:m, inv:0	1/16	2	ChordType.MAJ_MIN7	0	7	ChordType.MINOR	0	False	False	False	False	False	0.7953663757225298
15	g:KeyMode.MINOR	F#/Gb:o, inv:1	g:KeyMode.MINOR	G:m, inv:0	1/16	6	ChordType.DIMINISHED	1	7	ChordType.MINOR	0	False	False	False	False	False	0.9231822125973099
16	g:KeyMode.MINOR	F#/Gb:o, inv:1	g:KeyMode.MINOR	G:m, inv:0	1/16	6	ChordType.DIMINISHED	1	7	ChordType.MINOR	0	False	False	False	False	False	0.9231822125973099
17	g:KeyMode.MINOR	G:m, inv:1	g:KeyMode.MINOR	G:m, inv:1	1/16	7	ChordType.MINOR	1	7	ChordType.MINOR	1	True	True	True	True	True	0.0
18	g:KeyMode.MINOR	G:m, inv:1	g:KeyMode.MINOR	G:m, inv:1	1/16	7	ChordType.MINOR	1	7	ChordType.MINOR	1	True	True	True	True	True	0.0
19	g:KeyMode.MINOR	G:m, inv:1	g:KeyMode.MINOR	G:m, inv:1	1/16	7	ChordType.MINOR	1	7	ChordType.MINOR	1	True	True	True	True	True	0.0
20	g:KeyMode.MINOR	G:m, inv:1	g:KeyMode.MINOR	G:m, inv:1	1/16	7	ChordType.MINOR	1	7	ChordType.MINOR	1	True	True	True	True	True	0.0
21	g:KeyMode.MINOR	G:m, inv:1	g:KeyMode.MINOR	G:m, inv:1	1/16	7	ChordType.MINOR	1	7	ChordType.MINOR	1	True	True	True	True	True	0.0
22	g:KeyMode.MINOR	G:m, inv:1	g:KeyMode.MINOR	G:m, inv:1	1/16	7	ChordType.MINOR	1	7	ChordType.MINOR	1	True	True	True	True	True	0.0
23	g:KeyMode.MINOR	A:%7, inv:1	g:KeyMode.MINOR	A:%7, inv:1	1/16	9	ChordType.HALF_DIM7	1	9	ChordType.HALF_DIM7	1	True	True	True	True	True	0.0
24	g:KeyMode.MINOR	A:%7, inv:1	g:KeyMode.MINOR	A:%7, inv:1	1/16	9	ChordType.HALF_DIM7	1	9	ChordType.HALF_DIM7	1	True	True	True	True	True	0.0
25	g:KeyMode.MINOR	D:M, inv:0	g:KeyMode.MINOR	D:M, inv:0	1/16	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True	0.0
26	g:KeyMode.MINOR	D:M, inv:0	g:KeyMode.MINOR	D:M, inv:0	1/16	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True	0.0
27	g:KeyMode.MINOR	D:M, inv:0	g:KeyMode.MINOR	D:M, inv:0	1/16	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True	0.0
28	g:KeyMode.MINOR	D:M, inv:0	g:KeyMode.MINOR	D:M, inv:0	1/16	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True	0.0
29	g:KeyMode.MINOR	D:M, inv:0	g:KeyMode.MINOR	D:M, inv:0	1/16	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True	0.0
30	g:KeyMode.MINOR	D:M, inv:0	g:KeyMode.MINOR	D:M, inv:0	1/16	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True	0.0
31	g:KeyMode.MINOR	D:M, inv:0	g:KeyMode.MINOR	D:M, inv:1	1/16	2	ChordType.MAJOR	0	2	ChordType.MAJOR	1	True	True	True	False	False	0.3576980369627103
32	g:KeyMode.MINOR	D:M, inv:0	g:KeyMode.MINOR	D:M, inv:1	1/16	2	ChordType.MAJOR	0	2	ChordType.MAJOR	1	True	True	True	False	False	0.3576980369627103
