	gt_key	gt_chord	est_key	est_chord	duration	gt_chord_root	gt_chord_type	gt_chord_inv	est_chord_root	est_chord_type	est_chord_inv	root_correct	triad_correct	7th_correct	inv_correct	full_correct
0	d:KeyMode.MINOR	D:m, inv:0	D:KeyMode.MAJOR	D:M, inv:0	1	2	ChordType.MINOR	0	2	ChordType.MAJOR	0	True	False	False	True	False
1	d:KeyMode.MINOR	D:m, inv:0	D:KeyMode.MAJOR	D:M, inv:0	1/2	2	ChordType.MINOR	0	2	ChordType.MAJOR	0	True	False	False	True	False
2	d:KeyMode.MINOR	D:m, inv:0	D:KeyMode.MAJOR	D:M, inv:0	1/2	2	ChordType.MINOR	0	2	ChordType.MAJOR	0	True	False	False	True	False
3	d:KeyMode.MINOR	A:M, inv:1	D:KeyMode.MAJOR	D:M, inv:0	1/2	9	ChordType.MAJOR	1	2	ChordType.MAJOR	0	False	False	False	False	False
4	d:KeyMode.MINOR	A:m, inv:1	D:KeyMode.MAJOR	D:M, inv:0	1/2	9	ChordType.MINOR	1	2	ChordType.MAJOR	0	False	False	False	False	False
5	d:KeyMode.MINOR	G:M, inv:1	D:KeyMode.MAJOR	D:M, inv:0	1/2	7	ChordType.MAJOR	1	2	ChordType.MAJOR	0	False	False	False	False	False
6	d:KeyMode.MINOR	G:m, inv:1	D:KeyMode.MAJOR	D:M, inv:0	1/2	7	ChordType.MINOR	1	2	ChordType.MAJOR	0	False	False	False	False	False
7	d:KeyMode.MINOR	A:M, inv:0	D:KeyMode.MAJOR	A:M, inv:0	3/4	9	ChordType.MAJOR	0	9	ChordType.MAJOR	0	True	True	True	True	True
8	d:KeyMode.MINOR	D:m, inv:0	A:KeyMode.MAJOR	G#/Ab:o, inv:0	1/4	2	ChordType.MINOR	0	8	ChordType.DIMINISHED	0	False	False	False	False	False
9	d:KeyMode.MINOR	A:m, inv:0	D:KeyMode.MAJOR	A:M, inv:0	1/4	9	ChordType.MINOR	0	9	ChordType.MAJOR	0	True	False	False	True	False
10	d:KeyMode.MINOR	A:m, inv:0	A:KeyMode.MAJOR	E:M, inv:0	1/4	9	ChordType.MINOR	0	4	ChordType.MAJOR	0	False	False	False	False	False
11	d:KeyMode.MINOR	A:m, inv:1	A:KeyMode.MAJOR	E:M, inv:0	1/4	9	ChordType.MINOR	1	4	ChordType.MAJOR	0	False	False	False	False	False
12	d:KeyMode.MINOR	A:m, inv:1	A:KeyMode.MAJOR	E:M, inv:0	1/4	9	ChordType.MINOR	1	4	ChordType.MAJOR	0	False	False	False	False	False
13	a:KeyMode.MINOR	E:M, inv:0	D:KeyMode.MAJOR	C#/Db:%7, inv:1	1/4	4	ChordType.MAJOR	0	1	ChordType.HALF_DIM7	1	False	False	False	False	False
14	a:KeyMode.MINOR	E:M, inv:2	D:KeyMode.MAJOR	C#/Db:%7, inv:1	1/4	4	ChordType.MAJOR	2	1	ChordType.HALF_DIM7	1	False	False	False	False	False
15	d:KeyMode.MINOR	E:m, inv:2	D:KeyMode.MAJOR	C#/Db:%7, inv:1	1/4	4	ChordType.MINOR	2	1	ChordType.HALF_DIM7	1	False	False	False	False	False
16	d:KeyMode.MINOR	C#/Db:o, inv:0	D:KeyMode.MAJOR	C#/Db:%7, inv:1	1/4	1	ChordType.DIMINISHED	0	1	ChordType.HALF_DIM7	1	True	True	False	False	False
17	d:KeyMode.MINOR	D:M, inv:0	D:KeyMode.MAJOR	D:M, inv:0	1/4	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True
18	d:KeyMode.MINOR	D:M, inv:2	D:KeyMode.MAJOR	D:M, inv:0	1/4	2	ChordType.MAJOR	2	2	ChordType.MAJOR	0	True	True	True	False	False
19	d:KeyMode.MINOR	D:m, inv:2	D:KeyMode.MAJOR	D:M, inv:0	1/4	2	ChordType.MINOR	2	2	ChordType.MAJOR	0	True	False	False	False	False
20	C:KeyMode.MAJOR	B:o, inv:0	A:KeyMode.MAJOR	G#/Ab:o7, inv:1	1/4	11	ChordType.DIMINISHED	0	8	ChordType.DIM7	1	False	False	False	False	False
21	d:KeyMode.MINOR	C:M, inv:0	D:KeyMode.MAJOR	A:m, inv:1	1/16	0	ChordType.MAJOR	0	9	ChordType.MINOR	1	False	False	False	False	False
22	d:KeyMode.MINOR	C:M, inv:0	D:KeyMode.MAJOR	A:m, inv:1	1/16	0	ChordType.MAJOR	0	9	ChordType.MINOR	1	False	False	False	False	False
23	d:KeyMode.MINOR	C:M, inv:0	D:KeyMode.MAJOR	A:m, inv:1	1/16	0	ChordType.MAJOR	0	9	ChordType.MINOR	1	False	False	False	False	False
24	d:KeyMode.MINOR	C:M, inv:0	D:KeyMode.MAJOR	A:m, inv:1	1/16	0	ChordType.MAJOR	0	9	ChordType.MINOR	1	False	False	False	False	False
