chord_root_tpc,chord_root_midi,chord_type,chord_inversion,key_tonic_tpc,key_tonic_midi,key_mode,duration,interval,matched_idx,matched_duration,chords_sps_dist,chords_vl_dist,chords_tbt_dist
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,3/8,"[0, 0.375]",[0],[0.375],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/8,"[0.375, 0.5]",[1],[0.125],[0.03107662202673367],[12.0],[0.2857142857142857]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,3/16,"[0.5, 0.6875]",[2],[0.1875],[0.03107662202673367],[12.0],[0.2857142857142857]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[0.6875, 0.75]",[3],[0.0625],[0.03107662202673367],[12.0],[0.2857142857142857]
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/4,"[0.75, 1.0]",[4],[0.25],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/2,"[1.0, 1.5]",[5],[0.5],[0.10422675594363429],[9.0],[0.25]
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/8,"[1.5, 1.625]",[6],[0.125],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/8,"[1.625, 1.75]",[7],[0.125],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/8,"[1.75, 1.875]",[8],[0.125],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/8,"[1.875, 2.0]",[9],[0.125],[0.6786571295809295],[20.0],[0.875]
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/8,"[2.0, 2.125]",[10],[0.125],[0.16803907452565991],[9.0],[0.2857142857142857]
-4,8,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/8,"[2.125, 2.25]",[11],[0.125],[0.5986970365369391],[5.0],[0.8571428571428572]
-3,3,ChordType.MAJ_MIN7,0,-4,8,KeyMode.MAJOR,3/16,"[2.25, 2.4375]",[12],[0.1875],[0.023007151564552353],[2.0],[0.125]
-3,3,ChordType.MAJ_MIN7,0,-4,8,KeyMode.MAJOR,1/16,"[2.4375, 2.5]",[13],[0.0625],[0.023007151564552353],[2.0],[0.125]
-3,3,ChordType.MAJ_MIN7,0,-4,8,KeyMode.MAJOR,1/8,"[2.5, 2.625]",[14],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,0,-4,8,KeyMode.MAJOR,1/32,"[2.625, 2.65625]",[14],[0.03125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,0,-4,8,KeyMode.MAJOR,1/32,"[2.65625, 2.6875]",[15],[0.03125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,0,-4,8,KeyMode.MAJOR,1/32,"[2.6875, 2.71875]",[16],[0.03125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,0,-4,8,KeyMode.MAJOR,1/32,"[2.71875, 2.75]",[17],[0.03125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,0,-4,8,KeyMode.MAJOR,1/8,"[2.75, 2.875]",[18],[0.125],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,0,-4,8,KeyMode.MAJOR,1/16,"[2.875, 2.9375]",[19],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,0,-4,8,KeyMode.MAJOR,1/16,"[2.9375, 3.0]",[20],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[3.0, 3.0625]",[21],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[3.0625, 3.125]",[22],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[3.125, 3.1875]",[23],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[3.1875, 3.25]",[24],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[3.25, 3.3125]",[25],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[3.3125, 3.375]",[26],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[3.375, 3.4375]",[27],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[3.4375, 3.5]",[28],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[3.5, 3.5625]",[29],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[3.5625, 3.625]",[30],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[3.625, 3.6875]",[31],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[3.6875, 3.75]",[32],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/16,"[3.75, 3.8125]",[33],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/16,"[3.8125, 3.875]",[34],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/16,"[3.875, 3.9375]",[35],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/16,"[3.9375, 4.0]",[36],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/16,"[4.0, 4.0625]",[37],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/16,"[4.0625, 4.125]",[38],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/16,"[4.125, 4.1875]",[39],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/16,"[4.1875, 4.25]",[40],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/16,"[4.25, 4.3125]",[41],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/16,"[4.3125, 4.375]",[42],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/16,"[4.375, 4.4375]",[43],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,2,-4,8,KeyMode.MAJOR,1/16,"[4.4375, 4.5]",[44],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,3,-4,8,KeyMode.MAJOR,1/16,"[4.5, 4.5625]",[45],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,3,-4,8,KeyMode.MAJOR,1/16,"[4.5625, 4.625]",[46],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,3,-4,8,KeyMode.MAJOR,1/16,"[4.625, 4.6875]",[47],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,3,-4,8,KeyMode.MAJOR,1/16,"[4.6875, 4.75]",[48],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,3,-4,8,KeyMode.MAJOR,1/16,"[4.75, 4.8125]",[49],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,3,-4,8,KeyMode.MAJOR,1/16,"[4.8125, 4.875]",[50],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,3,-4,8,KeyMode.MAJOR,1/16,"[4.875, 4.9375]",[51],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,3,-4,8,KeyMode.MAJOR,1/16,"[4.9375, 5.0]",[52],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,3,-4,8,KeyMode.MAJOR,1/16,"[5.0, 5.0625]",[53],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,3,-4,8,KeyMode.MAJOR,1/16,"[5.0625, 5.125]",[54],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,3,-4,8,KeyMode.MAJOR,1/16,"[5.125, 5.1875]",[55],[0.0625],[0.0],[0.0],[0.0]
-3,3,ChordType.MAJ_MIN7,3,-4,8,KeyMode.MAJOR,1/16,"[5.1875, 5.25]",[56],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[5.25, 5.3125]",[57],[0.0625],[0.03107662202673367],[12.0],[0.2857142857142857]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[5.3125, 5.375]",[58],[0.0625],[0.03107662202673367],[12.0],[0.2857142857142857]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[5.375, 5.4375]",[59],[0.0625],[0.03107662202673367],[12.0],[0.2857142857142857]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[5.4375, 5.5]",[60],[0.0625],[0.03107662202673367],[12.0],[0.2857142857142857]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[5.5, 5.5625]",[61],[0.0625],[0.03107662202673367],[12.0],[0.2857142857142857]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[5.5625, 5.625]",[62],[0.0625],[0.03107662202673367],[12.0],[0.2857142857142857]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[5.625, 5.6875]",[63],[0.0625],[0.03107662202673367],[12.0],[0.2857142857142857]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[5.6875, 5.75]",[64],[0.0625],[0.03107662202673367],[12.0],[0.2857142857142857]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[5.75, 5.8125]",[65],[0.0625],[0.03107662202673367],[12.0],[0.2857142857142857]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[5.8125, 5.875]",[66],[0.0625],[0.03107662202673367],[12.0],[0.2857142857142857]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[5.875, 5.9375]",[67],[0.0625],[0.03107662202673367],[12.0],[0.2857142857142857]
-4,8,ChordType.MAJOR,0,-4,8,KeyMode.MAJOR,1/16,"[5.9375, 6.0]",[68],[0.0625],[0.03107662202673367],[12.0],[0.2857142857142857]
-4,8,ChordType.MAJ_MIN7,3,-5,1,KeyMode.MAJOR,1/16,"[6.0, 6.0625]",[69],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJ_MIN7,3,-5,1,KeyMode.MAJOR,1/16,"[6.0625, 6.125]",[70],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJ_MIN7,3,-5,1,KeyMode.MAJOR,1/16,"[6.125, 6.1875]",[71],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJ_MIN7,3,-5,1,KeyMode.MAJOR,1/16,"[6.1875, 6.25]",[72],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJ_MIN7,3,-5,1,KeyMode.MAJOR,1/16,"[6.25, 6.3125]",[73],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJ_MIN7,3,-5,1,KeyMode.MAJOR,1/16,"[6.3125, 6.375]",[74],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJ_MIN7,3,-5,1,KeyMode.MAJOR,1/16,"[6.375, 6.4375]",[75],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJ_MIN7,3,-5,1,KeyMode.MAJOR,1/16,"[6.4375, 6.5]",[76],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJ_MIN7,3,-5,1,KeyMode.MAJOR,1/16,"[6.5, 6.5625]",[77],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJ_MIN7,3,-5,1,KeyMode.MAJOR,1/16,"[6.5625, 6.625]",[78],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJ_MIN7,3,-5,1,KeyMode.MAJOR,1/16,"[6.625, 6.6875]",[79],[0.0625],[0.0],[0.0],[0.0]
-4,8,ChordType.MAJ_MIN7,3,-5,1,KeyMode.MAJOR,1/16,"[6.6875, 6.75]",[80],[0.0625],[0.0],[0.0],[0.0]
-5,1,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/16,"[6.75, 6.8125]",[81],[0.0625],[0.0],[0.0],[0.0]
-5,1,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/16,"[6.8125, 6.875]",[82],[0.0625],[0.0],[0.0],[0.0]
-5,1,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/16,"[6.875, 6.9375]",[83],[0.0625],[0.0],[0.0],[0.0]
-5,1,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/16,"[6.9375, 7.0]",[84],[0.0625],[0.0],[0.0],[0.0]
-5,1,ChordType.MAJOR,1,-4,8,KeyMode.MAJOR,1/16,"[7.0, 7.0625]",[85],[0.0625],[0.0],[0.0],[0.0]
