chord_root_tpc,chord_root_midi,chord_type,chord_inversion,key_tonic_tpc,key_tonic_midi,key_mode,duration,interval,matched_idx,matched_duration,chords_sps_dist,chords_vl_dist,chords_tbt_dist
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[0, 0.125]",[0],[0.125],[0.0],[0.0],[0.0]
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[0.125, 0.25]",[1],[0.125],[0.0],[0.0],[0.0]
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[0.25, 0.375]",[2],[0.125],[0.0],[0.0],[0.0]
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[0.375, 0.5]",[3],[0.125],[0.0],[0.0],[0.0]
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[0.5, 0.625]",[4],[0.125],[0.0],[0.0],[0.0]
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[0.625, 0.75]",[5],[0.125],[0.0],[0.0],[0.0]
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[0.75, 0.875]",[6],[0.125],[0.0],[0.0],[0.0]
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[0.875, 1.0]",[7],[0.125],[0.0],[0.0],[0.0]
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[1.0, 1.125]",[8],[0.125],[0.0],[0.0],[0.0]
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[1.125, 1.25]",[9],[0.125],[0.0],[0.0],[0.0]
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[1.25, 1.375]",[10],[0.125],[0.0],[0.0],[0.0]
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[1.375, 1.5]",[11],[0.125],[0.0],[0.0],[0.0]
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[1.5, 1.625]",[12],[0.125],[0.0],[0.0],[0.0]
0,0,ChordType.MAJOR,0,0,0,KeyMode.MAJOR,1/8,"[1.625, 1.75]",[13],[0.125],[0.0],[0.0],[0.0]
2,2,ChordType.MAJ_MIN7,3,1,7,KeyMode.MAJOR,1/8,"[1.75, 1.875]",[14],[0.125],[0.0],[0.0],[0.0]
2,2,ChordType.MAJ_MIN7,3,1,7,KeyMode.MAJOR,1/8,"[1.875, 2.0]",[15],[0.125],[0.0],[0.0],[0.0]
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/8,"[2.0, 2.125]",[16],[0.125],[0.0],[0.0],[0.0]
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/8,"[2.125, 2.25]",[17],[0.125],[0.0],[0.0],[0.0]
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/8,"[2.25, 2.375]",[18],[0.125],[0.0],[0.0],[0.0]
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[2.375, 2.4375]",[19],[0.0625],[0.0],[0.0],[0.0]
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[2.4375, 2.5]",[20],[0.0625],[0.0],[0.0],[0.0]
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/8,"[2.5, 2.625]",[21],[0.125],[0.0],[0.0],[0.0]
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/8,"[2.625, 2.75]",[22],[0.125],[0.0],[0.0],[0.0]
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/8,"[2.75, 2.875]",[23],[0.125],[0.0],[0.0],[0.0]
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/8,"[2.875, 3.0]",[24],[0.125],[0.0],[0.0],[0.0]
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/8,"[3.0, 3.125]",[25],[0.125],[0.0],[0.0],[0.0]
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/8,"[3.125, 3.25]",[26],[0.125],[0.0],[0.0],[0.0]
1,7,ChordType.MAJOR,1,1,7,KeyMode.MAJOR,1/16,"[3.25, 3.3125]",[27],[0.0625],[0.0],[0.0],[0.0]
