chord_root_tpc,chord_root_midi,chord_type,chord_inversion,key_tonic_tpc,key_tonic_midi,key_mode,duration,interval,matched_idx,matched_duration,chords_sps_dist,chords_vl_dist,chords_tbt_dist
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/4,"[0, 0.25]",[0],[0.25],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,3/16,"[0.25, 0.4375]",[1],[0.1875],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/16,"[0.4375, 0.5]",[2],[0.0625],[0.8904577893094061],[20.0],[1.0]
11,5,ChordType.DIMINISHED,2,6,6,KeyMode.MAJOR,1/4,"[0.5, 0.75]",[3],[0.25],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[0.75, 0.875]",[4],[0.125],[0.0],[0.0],[0.0]
6,6,ChordType.MAJ_MIN7,0,5,11,KeyMode.MAJOR,1/8,"[0.875, 1.0]",[5],[0.125],[0.0],[0.0],[0.0]
5,11,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/8,"[1.0, 1.125]",[6],[0.125],[0.0],[0.0],[0.0]
5,11,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/32,"[1.125, 1.15625]",[6],[0.03125],[0.0],[0.0],[0.0]
5,11,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/32,"[1.15625, 1.1875]",[6],[0.03125],[0.0],[0.0],[0.0]
5,11,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/32,"[1.1875, 1.21875]",[6],[0.03125],[0.0],[0.0],[0.0]
5,11,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/32,"[1.21875, 1.25]",[6],[0.03125],[0.0],[0.0],[0.0]
7,1,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,3/16,"[1.25, 1.4375]",[7],[0.1875],[0.22724211423979823],[4.0],[0.5]
7,1,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/16,"[1.4375, 1.5]",[8],[0.0625],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/32,"[1.5, 1.53125]",[9],[0.03125],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/32,"[1.53125, 1.5625]",[10],[0.03125],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/32,"[1.5625, 1.59375]",[11],[0.03125],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/32,"[1.59375, 1.625]",[12],[0.03125],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[1.625, 1.75]",[13],[0.125],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,3/16,"[1.75, 1.9375]",[14],[0.1875],[0.05350264033337482],[12.0],[0.2857142857142857]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/16,"[1.9375, 2.0]",[15],[0.0625],[0.05350264033337482],[12.0],[0.2857142857142857]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[2.0, 2.125]",[16],[0.125],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[2.125, 2.25]",[17],[0.125],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[2.25, 2.375]",[18],[0.125],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[2.375, 2.5]",[19],[0.125],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[2.5, 2.625]",[20],[0.125],[0.620918407689119],[19.0],[0.875]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[2.625, 2.75]",[21],[0.125],[0.620918407689119],[19.0],[0.875]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[2.75, 2.875]",[22],[0.125],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[2.875, 3.0]",[23],[0.125],[0.0],[0.0],[0.0]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/8,"[3.0, 3.125]",[24],[0.125],[0.0],[0.0],[0.0]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/8,"[3.125, 3.25]",[25],[0.125],[0.0],[0.0],[0.0]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/8,"[3.25, 3.375]",[26],[0.125],[0.0],[0.0],[0.0]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/8,"[3.375, 3.5]",[27],[0.125],[0.0],[0.0],[0.0]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/8,"[3.5, 3.625]",[28],[0.125],[0.0],[0.0],[0.0]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/8,"[3.625, 3.75]",[29],[0.125],[0.0],[0.0],[0.0]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/8,"[3.75, 3.875]",[30],[0.125],[0.003718289811710185],[2.0],[0.125]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/8,"[3.875, 4.0]",[31],[0.125],[0.003718289811710185],[2.0],[0.125]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[4.0, 4.125]",[32],[0.125],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[4.125, 4.25]",[33],[0.125],[0.0],[0.0],[0.0]
5,11,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[4.25, 4.375]",[34],[0.125],[0.0],[0.0],[0.0]
5,11,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[4.375, 4.5]",[35],[0.125],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/8,"[4.5, 4.625]",[36],[0.125],[0.05350264033337482],[12.0],[0.2857142857142857]
6,6,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/8,"[4.625, 4.75]",[37],[0.125],[0.05350264033337482],[12.0],[0.2857142857142857]
9,3,ChordType.MINOR,1,6,6,KeyMode.MAJOR,1/8,"[4.75, 4.875]",[38],[0.125],[0.44776139947954086],[10.0],[0.7142857142857143]
9,3,ChordType.MINOR,1,6,6,KeyMode.MAJOR,1/8,"[4.875, 5.0]",[39],[0.125],[0.44776139947954086],[10.0],[0.7142857142857143]
7,1,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[5.0, 5.125]",[40],[0.125],[0.0],[0.0],[0.0]
7,1,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[5.125, 5.25]",[41],[0.125],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[5.25, 5.375]",[42],[0.125],[0.6990797586203215],[18.0],[0.8571428571428572]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[5.375, 5.5]",[43],[0.125],[0.6990797586203215],[18.0],[0.8571428571428572]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[5.5, 5.625]",[44],[0.125],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/8,"[5.625, 5.75]",[45],[0.125],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/16,"[5.75, 5.8125]",[46],[0.0625],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/16,"[5.8125, 5.875]",[47],[0.0625],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/16,"[5.875, 5.9375]",[48],[0.0625],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,0,6,6,KeyMode.MAJOR,1/16,"[5.9375, 6.0]",[49],[0.0625],[0.0],[0.0],[0.0]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/16,"[6.0, 6.0625]",[50],[0.0625],[0.1497837065996428],[15.0],[0.25]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/16,"[6.0625, 6.125]",[51],[0.0625],[0.1497837065996428],[15.0],[0.25]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/16,"[6.125, 6.1875]",[52],[0.0625],[0.1497837065996428],[15.0],[0.25]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/16,"[6.1875, 6.25]",[53],[0.0625],[0.1497837065996428],[15.0],[0.25]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/16,"[6.25, 6.3125]",[54],[0.0625],[0.0],[0.0],[0.0]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/16,"[6.3125, 6.375]",[55],[0.0625],[0.0],[0.0],[0.0]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/16,"[6.375, 6.4375]",[56],[0.0625],[0.0],[0.0],[0.0]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/16,"[6.4375, 6.5]",[57],[0.0625],[0.0],[0.0],[0.0]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/4,"[6.5, 6.75]",[58],[0.25],[0.003718289811710185],[2.0],[0.125]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/16,"[6.75, 6.8125]",[59],[0.0625],[0.1497837065996428],[15.0],[0.25]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/16,"[6.8125, 6.875]",[60],[0.0625],[0.1497837065996428],[15.0],[0.25]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/16,"[6.875, 6.9375]",[61],[0.0625],[0.1497837065996428],[15.0],[0.25]
7,1,ChordType.MAJ_MIN7,0,6,6,KeyMode.MAJOR,1/16,"[6.9375, 7.0]",[62],[0.0625],[0.1497837065996428],[15.0],[0.25]
6,6,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/16,"[7.0, 7.0625]",[63],[0.0625],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/16,"[7.0625, 7.125]",[64],[0.0625],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/16,"[7.125, 7.1875]",[65],[0.0625],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/16,"[7.1875, 7.25]",[66],[0.0625],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/16,"[7.25, 7.3125]",[67],[0.0625],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/16,"[7.3125, 7.375]",[68],[0.0625],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/16,"[7.375, 7.4375]",[69],[0.0625],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/16,"[7.4375, 7.5]",[70],[0.0625],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/4,"[7.5, 7.75]",[71],[0.25],[0.0],[0.0],[0.0]
6,6,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/12,"[7.75, 7.833333333333333]",[72],[0.08333333333333304],[0.05350264033337482],[12.0],[0.2857142857142857]
6,6,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/12,"[7.833333333333333, 7.916666666666667]",[73],[0.08333333333333393],[0.05350264033337482],[12.0],[0.2857142857142857]
6,6,ChordType.MAJOR,1,6,6,KeyMode.MAJOR,1/12,"[7.916666666666667, 8.0]",[74],[0.08333333333333304],[0.05350264033337482],[12.0],[0.2857142857142857]
