chord_root_tpc,chord_root_midi,chord_type,chord_inversion,key_tonic_tpc,key_tonic_midi,key_mode,duration,interval,matched_idx,matched_duration,chords_sps_dist,chords_vl_dist,chords_tbt_dist
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,3/16,"[0, 0.1875]",[0],[0.1875],[0.0],[0.0],[0.0]
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,1/16,"[0.1875, 0.25]",[1],[0.0625],[0.0],[0.0],[0.0]
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,1/2,"[0.25, 0.75]",[2],[0.5],[0.0],[0.0],[0.0]
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,3/16,"[0.75, 0.9375]",[3],[0.1875],[0.0],[0.0],[0.0]
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,1/16,"[0.9375, 1.0]",[4],[0.0625],[0.0],[0.0],[0.0]
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,1/2,"[1.0, 1.5]",[5],[0.5],[0.0],[0.0],[0.0]
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,1/4,"[1.5, 1.75]",[6],[0.25],[0.0],[0.0],[0.0]
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,1/4,"[1.75, 2.0]",[7],[0.25],[0.0],[0.0],[0.0]
-1,5,ChordType.MIN_MIN7,1,-3,3,KeyMode.MAJOR,1/4,"[2.0, 2.25]",[8],[0.25],[0.0],[0.0],[0.0]
3,9,ChordType.DIM7,0,-2,10,KeyMode.MAJOR,3/4,"[2.25, 3.0]",[9],[0.75],[0.0],[0.0],[0.0]
3,9,ChordType.DIM7,0,-2,10,KeyMode.MAJOR,1/4,"[3.0, 3.25]",[10],[0.25],[0.0],[0.0],[0.0]
3,9,ChordType.DIM7,0,-2,10,KeyMode.MAJOR,1/4,"[3.25, 3.5]",[11],[0.25],[0.0],[0.0],[0.0]
3,9,ChordType.DIM7,0,-2,10,KeyMode.MAJOR,1/4,"[3.5, 3.75]",[12],[0.25],[0.0],[0.0],[0.0]
