chord_root_tpc,chord_root_midi,chord_type,chord_inversion,key_tonic_tpc,key_tonic_midi,key_mode,duration,interval,matched_idx,matched_duration,chords_sps_dist,chords_vl_dist,chords_tbt_dist
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[0, 0.25]",[0],[0.25],[0.0],[0.0],[0.0]
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[0.25, 0.5]",[1],[0.25],[0.02713883213239554],[12.0],[0.2857142857142857]
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[0.5, 0.75]",[2],[0.25],[0.02713883213239554],[12.0],[0.2857142857142857]
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[0.75, 1.0]",[3],[0.25],[0.02713883213239554],[12.0],[0.2857142857142857]
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[1.0, 1.25]",[4],[0.25],[0.02713883213239554],[12.0],[0.2857142857142857]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[1.25, 1.5]",[5],[0.25],[0.0],[0.0],[0.0]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[1.5, 1.75]",[6],[0.25],[0.0],[0.0],[0.0]
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[1.75, 2.0]",[7],[0.25],[0.0],[0.0],[0.0]
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[2.0, 2.25]",[8],[0.25],[0.0],[0.0],[0.0]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[2.25, 2.5]",[9],[0.25],[0.0],[0.0],[0.0]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[2.5, 2.75]",[10],[0.25],[0.0],[0.0],[0.0]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[2.75, 3.0]",[11],[0.25],[0.0],[0.0],[0.0]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[3.0, 3.25]",[12],[0.25],[0.0],[0.0],[0.0]
3,9,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,3/4,"[3.25, 4.0]",[13],[0.75],[0.0],[0.0],[0.0]
2,2,ChordType.MAJOR,1,2,2,KeyMode.MAJOR,1/4,"[4.0, 4.25]",[14],[0.25],[0.0],[0.0],[0.0]
3,9,ChordType.MAJ_MIN7,0,2,2,KeyMode.MAJOR,1/4,"[4.25, 4.5]",[15],[0.25],[0.20463626772901267],[17.0],[0.625]
3,9,ChordType.MAJ_MIN7,0,2,2,KeyMode.MAJOR,1/4,"[4.5, 4.75]",[16],[0.25],[0.9291005648249099],[21.0],[1.0]
3,9,ChordType.MAJ_MIN7,0,2,2,KeyMode.MAJOR,1/4,"[4.75, 5.0]",[17],[0.25],[0.11590686133029249],[14.0],[0.375]
3,9,ChordType.MAJ_MIN7,0,2,2,KeyMode.MAJOR,1/4,"[5.0, 5.25]",[18],[0.25],[0.7316485972341271],[20.0],[0.875]
3,9,ChordType.MAJ_MIN7,0,2,2,KeyMode.MAJOR,1/4,"[5.25, 5.5]",[19],[0.25],[0.11590686133029249],[14.0],[0.375]
3,9,ChordType.MAJ_MIN7,0,2,2,KeyMode.MAJOR,1/4,"[5.5, 5.75]",[20],[0.25],[0.7646478752382398],[9.0],[0.875]
3,9,ChordType.MAJ_MIN7,0,2,2,KeyMode.MAJOR,1/4,"[5.75, 6.0]",[21],[0.25],[0.15258580243958042],[3.0],[0.5]
3,9,ChordType.MAJ_MIN7,0,2,2,KeyMode.MAJOR,1/4,"[6.0, 6.25]",[22],[0.25],[0.7646478752382398],[9.0],[0.875]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[6.25, 6.5]",[23],[0.25],[0.38918443046980733],[16.0],[0.7142857142857143]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[6.5, 6.75]",[24],[0.25],[0.8556633954666605],[20.0],[1.0]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[6.75, 7.0]",[25],[0.25],[0.11638318284907134],[12.0],[0.2857142857142857]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[7.0, 7.25]",[26],[0.25],[0.5874447429207468],[20.0],[0.875]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[7.25, 7.5]",[27],[0.25],[0.11638318284907134],[12.0],[0.2857142857142857]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[7.5, 7.75]",[28],[0.25],[0.9162530901745689],[11.0],[1.0]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[7.75, 8.0]",[29],[0.25],[0.0],[0.0],[0.0]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/4,"[8.0, 8.25]",[30],[0.25],[0.1527485795093545],[3.0],[0.7142857142857143]
4,4,ChordType.MINOR,1,2,2,KeyMode.MAJOR,1/4,"[8.25, 8.5]",[31],[0.25],[0.8763696934748952],[16.0],[1.0]
4,4,ChordType.MINOR,1,2,2,KeyMode.MAJOR,1/4,"[8.5, 8.75]",[32],[0.25],[0.0],[0.0],[0.0]
3,9,ChordType.MAJ_MIN7,0,2,2,KeyMode.MAJOR,1/4,"[8.75, 9.0]",[33],[0.25],[0.0],[0.0],[0.0]
3,9,ChordType.MAJ_MIN7,0,2,2,KeyMode.MAJOR,1/4,"[9.0, 9.25]",[34],[0.25],[0.0],[0.0],[0.0]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,3/4,"[9.25, 10.0]",[35],[0.75],[0.0],[0.0],[0.0]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[10.0, 10.125]",[36],[0.125],[0.11638318284907134],[12.0],[0.2857142857142857]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[10.125, 10.25]",[37],[0.125],[0.11638318284907134],[12.0],[0.2857142857142857]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[10.25, 10.375]",[38],[0.125],[0.9162530901745689],[11.0],[1.0]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[10.375, 10.5]",[39],[0.125],[0.9162530901745689],[11.0],[1.0]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[10.5, 10.625]",[40],[0.125],[0.030340792640163095],[2.0],[0.4285714285714286]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[10.625, 10.75]",[41],[0.125],[0.030340792640163095],[2.0],[0.4285714285714286]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[10.75, 10.875]",[42],[0.125],[0.7536545160309484],[5.0],[0.8571428571428572]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[10.875, 11.0]",[43],[0.125],[0.7536545160309484],[5.0],[0.8571428571428572]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[11.0, 11.125]",[44],[0.125],[0.030340792640163095],[2.0],[0.4285714285714286]
2,2,ChordType.MAJOR,0,2,2,KeyMode.MAJOR,1/8,"[11.125, 11.25]",[45],[0.125],[0.030340792640163095],[2.0],[0.4285714285714286]
3,9,ChordType.MAJ_MIN7,0,2,2,KeyMode.MAJOR,1/8,"[11.25, 11.375]",[46],[0.125],[0.11590686133029249],[14.0],[0.375]
3,9,ChordType.MAJ_MIN7,0,2,2,KeyMode.MAJOR,1/8,"[11.375, 11.5]",[47],[0.125],[0.11590686133029249],[14.0],[0.375]
3,9,ChordType.MAJ_MIN7,0,2,2,KeyMode.MAJOR,1/8,"[11.5, 11.625]",[48],[0.125],[0.7646478752382398],[9.0],[0.875]
3,9,ChordType.MAJ_MIN7,0,2,2,KeyMode.MAJOR,1/8,"[11.625, 11.75]",[49],[0.125],[0.7646478752382398],[9.0],[0.875]
3,9,ChordType.MAJ_MIN7,0,2,2,KeyMode.MAJOR,1/8,"[11.75, 11.875]",[50],[0.125],[0.15258580243958042],[3.0],[0.5]
3,9,ChordType.MAJ_MIN7,0,2,2,KeyMode.MAJOR,1/8,"[11.875, 12.0]",[51],[0.125],[0.15258580243958042],[3.0],[0.5]
3,9,ChordType.MAJ_MIN7,0,2,2,KeyMode.MAJOR,1/8,"[12.0, 12.125]",[52],[0.125],[0.7646478752382398],[9.0],[0.875]
3,9,ChordType.MAJ_MIN7,0,2,2,KeyMode.MAJOR,1/8,"[12.125, 12.25]",[53],[0.125],[0.7646478752382398],[9.0],[0.875]
