chord_root_tpc,chord_root_midi,chord_type,chord_inversion,key_tonic_tpc,key_tonic_midi,key_mode,duration,interval,matched_idx,matched_duration,chords_sps_dist,chords_vl_dist,chords_tbt_dist
-1,5,ChordType.MINOR,0,-1,5,KeyMode.MINOR,1/4,"[0, 0.25]",[0],[0.25],[0.0],[0.0],[0.0]
-1,5,ChordType.MINOR,0,-1,5,KeyMode.MINOR,1/16,"[0.25, 0.3125]",[0],[0.0625],[0.0],[0.0],[0.0]
-1,5,ChordType.MINOR,0,-1,5,KeyMode.MINOR,1/16,"[0.3125, 0.375]",[1],[0.0625],[0.0],[0.0],[0.0]
-1,5,ChordType.MINOR,0,-1,5,KeyMode.MINOR,3/4,"[0.375, 1.125]",[2],[0.75],[0.0],[0.0],[0.0]
-1,5,ChordType.MINOR,0,-1,5,KeyMode.MINOR,3/8,"[1.125, 1.5]",[2],[0.375],[0.0],[0.0],[0.0]
-1,5,ChordType.MINOR,0,-1,5,KeyMode.MINOR,1/4,"[1.5, 1.75]",[3],[0.25],[0.0],[0.0],[0.0]
-1,5,ChordType.MINOR,0,-1,5,KeyMode.MINOR,1/16,"[1.75, 1.8125]",[3],[0.0625],[0.0],[0.0],[0.0]
-1,5,ChordType.MINOR,0,-1,5,KeyMode.MINOR,1/16,"[1.8125, 1.875]",[4],[0.0625],[0.0],[0.0],[0.0]
-1,5,ChordType.MINOR,0,-1,5,KeyMode.MINOR,3/8,"[1.875, 2.25]",[5],[0.375],[0.0],[0.0],[0.0]
-1,5,ChordType.MINOR,0,-1,5,KeyMode.MINOR,1/4,"[2.25, 2.5]",[6],[0.25],[0.0],[0.0],[0.0]
-1,5,ChordType.MINOR,0,-1,5,KeyMode.MINOR,1/16,"[2.5, 2.5625]",[6],[0.0625],[0.0],[0.0],[0.0]
-1,5,ChordType.MINOR,0,-1,5,KeyMode.MINOR,1/16,"[2.5625, 2.625]",[7],[0.0625],[0.0],[0.0],[0.0]
-1,5,ChordType.MINOR,0,-1,5,KeyMode.MINOR,3/8,"[2.625, 3.0]",[8],[0.375],[0.0],[0.0],[0.0]
-1,5,ChordType.MINOR,0,-1,5,KeyMode.MINOR,3/8,"[3.0, 3.375]",[9],[0.375],[0.0],[0.0],[0.0]
0,0,ChordType.MAJOR,1,-1,5,KeyMode.MINOR,5/8,"[3.375, 4.0]",[10],[0.625],[0.0],[0.0],[0.0]
0,0,ChordType.MAJOR,1,-1,5,KeyMode.MINOR,1/8,"[4.0, 4.125]",[11],[0.125],[0.0],[0.0],[0.0]
5,11,ChordType.DIM7,2,0,0,KeyMode.MINOR,9/16,"[4.125, 4.6875]",[12],[0.5625],[0.0],[0.0],[0.0]
5,11,ChordType.DIM7,2,0,0,KeyMode.MINOR,1/16,"[4.6875, 4.75]",[13],[0.0625],[0.0],[0.0],[0.0]
5,11,ChordType.DIM7,2,0,0,KeyMode.MINOR,1/16,"[4.75, 4.8125]",[14],[0.0625],[0.0],[0.0],[0.0]
5,11,ChordType.DIM7,2,0,0,KeyMode.MINOR,1/16,"[4.8125, 4.875]",[15],[0.0625],[0.0],[0.0],[0.0]
0,0,ChordType.MAJOR,1,-1,5,KeyMode.MINOR,9/8,"[4.875, 6.0]",[16],[1.125],[0.0],[0.0],[0.0]
-6,6,ChordType.MAJOR,0,-6,6,KeyMode.MAJOR,1/4,"[6.0, 6.25]",[17],[0.25],[0.0],[0.0],[0.0]
-6,6,ChordType.MAJOR,0,-6,6,KeyMode.MAJOR,1/16,"[6.25, 6.3125]",[17],[0.0625],[0.0],[0.0],[0.0]
-6,6,ChordType.MAJOR,0,-6,6,KeyMode.MAJOR,1/16,"[6.3125, 6.375]",[18],[0.0625],[0.0],[0.0],[0.0]
-6,6,ChordType.MAJOR,0,-6,6,KeyMode.MAJOR,3/4,"[6.375, 7.125]",[19],[0.75],[0.0],[0.0],[0.0]
-6,6,ChordType.MAJOR,0,-6,6,KeyMode.MAJOR,3/8,"[7.125, 7.5]",[19],[0.375],[0.0],[0.0],[0.0]
-6,6,ChordType.MAJOR,0,-6,6,KeyMode.MAJOR,1/4,"[7.5, 7.75]",[20],[0.25],[0.0],[0.0],[0.0]
-6,6,ChordType.MAJOR,0,-6,6,KeyMode.MAJOR,1/16,"[7.75, 7.8125]",[20],[0.0625],[0.0],[0.0],[0.0]
-6,6,ChordType.MAJOR,0,-6,6,KeyMode.MAJOR,1/16,"[7.8125, 7.875]",[21],[0.0625],[0.0],[0.0],[0.0]
-6,6,ChordType.MAJOR,0,-6,6,KeyMode.MAJOR,3/8,"[7.875, 8.25]",[22],[0.375],[0.0],[0.0],[0.0]
-6,6,ChordType.MAJOR,0,-6,6,KeyMode.MAJOR,1/4,"[8.25, 8.5]",[23],[0.25],[0.0],[0.0],[0.0]
-6,6,ChordType.MAJOR,0,-6,6,KeyMode.MAJOR,1/16,"[8.5, 8.5625]",[23],[0.0625],[0.0],[0.0],[0.0]
-6,6,ChordType.MAJOR,0,-6,6,KeyMode.MAJOR,1/16,"[8.5625, 8.625]",[24],[0.0625],[0.0],[0.0],[0.0]
-6,6,ChordType.MAJOR,0,-6,6,KeyMode.MAJOR,3/8,"[8.625, 9.0]",[25],[0.375],[0.0],[0.0],[0.0]
-6,6,ChordType.MAJOR,0,-6,6,KeyMode.MAJOR,3/8,"[9.0, 9.375]",[26],[0.375],[0.0],[0.0],[0.0]
-5,1,ChordType.MAJOR,1,-6,6,KeyMode.MAJOR,5/8,"[9.375, 10.0]",[27],[0.625],[0.0],[0.0],[0.0]
-5,1,ChordType.MAJOR,1,-6,6,KeyMode.MAJOR,1/8,"[10.0, 10.125]",[28],[0.125],[0.0],[0.0],[0.0]
0,0,ChordType.DIM7,2,-5,1,KeyMode.MAJOR,9/16,"[10.125, 10.6875]",[29],[0.5625],[0.0],[0.0],[0.0]
0,0,ChordType.DIM7,2,-5,1,KeyMode.MAJOR,1/16,"[10.6875, 10.75]",[30],[0.0625],[0.0],[0.0],[0.0]
0,0,ChordType.DIM7,2,-5,1,KeyMode.MAJOR,1/16,"[10.75, 10.8125]",[31],[0.0625],[0.0],[0.0],[0.0]
0,0,ChordType.DIM7,2,-5,1,KeyMode.MAJOR,1/16,"[10.8125, 10.875]",[32],[0.0625],[0.0],[0.0],[0.0]
-5,1,ChordType.MAJOR,1,-6,6,KeyMode.MAJOR,3/2,"[10.875, 12.375]",[33],[1.5],[0.0],[0.0],[0.0]
0,0,ChordType.MAJOR,1,-1,5,KeyMode.MINOR,5/8,"[12.375, 13.0]",[34],[0.625],[0.0],[0.0],[0.0]
0,0,ChordType.MAJOR,1,-1,5,KeyMode.MINOR,1/8,"[13.0, 13.125]",[35],[0.125],[0.0],[0.0],[0.0]
