	gt_key	gt_chord	est_key	est_chord	duration	gt_chord_root	gt_chord_type	gt_chord_inv	est_chord_root	est_chord_type	est_chord_inv	root_correct	triad_correct	7th_correct	inv_correct	full_correct
0	D:KeyMode.MAJOR	A:Mm7, inv:0	G:KeyMode.MAJOR	G:M, inv:0	1/16	9	ChordType.MAJ_MIN7	0	7	ChordType.MAJOR	0	False	False	False	False	False
1	D:KeyMode.MAJOR	A:Mm7, inv:0	G:KeyMode.MAJOR	G:M, inv:0	1/16	9	ChordType.MAJ_MIN7	0	7	ChordType.MAJOR	0	False	False	False	False	False
2	D:KeyMode.MAJOR	A:Mm7, inv:0	G:KeyMode.MAJOR	G:M, inv:0	1/16	9	ChordType.MAJ_MIN7	0	7	ChordType.MAJOR	0	False	False	False	False	False
3	D:KeyMode.MAJOR	A:Mm7, inv:0	G:KeyMode.MAJOR	G:M, inv:0	1/16	9	ChordType.MAJ_MIN7	0	7	ChordType.MAJOR	0	False	False	False	False	False
4	D:KeyMode.MAJOR	A:Mm7, inv:1	D:KeyMode.MAJOR	A:Mm7, inv:1	1/16	9	ChordType.MAJ_MIN7	1	9	ChordType.MAJ_MIN7	1	True	True	True	True	True
5	D:KeyMode.MAJOR	A:Mm7, inv:1	D:KeyMode.MAJOR	A:Mm7, inv:1	1/16	9	ChordType.MAJ_MIN7	1	9	ChordType.MAJ_MIN7	1	True	True	True	True	True
6	D:KeyMode.MAJOR	A:Mm7, inv:1	D:KeyMode.MAJOR	A:Mm7, inv:1	1/16	9	ChordType.MAJ_MIN7	1	9	ChordType.MAJ_MIN7	1	True	True	True	True	True
7	D:KeyMode.MAJOR	A:Mm7, inv:1	D:KeyMode.MAJOR	A:Mm7, inv:1	1/16	9	ChordType.MAJ_MIN7	1	9	ChordType.MAJ_MIN7	1	True	True	True	True	True
8	D:KeyMode.MAJOR	D:M, inv:0	G:KeyMode.MAJOR	D:M, inv:0	1/16	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True
9	D:KeyMode.MAJOR	D:M, inv:0	G:KeyMode.MAJOR	D:M, inv:0	1/16	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True
