time,matched_duration,annotation1_chord,annotation2_chord,dcml_label,sps,vl,tbt,binary
0.0,0.5,C_MAJOR_inv0,C_MAJOR_inv0,C.I{,0.0,0.0,0.0,0
0.5,0.0625,C_MAJOR_inv0,C_MAJOR_inv0,C.I{,0.0,0.0,0.0,0
0.5625,0.0625,C_MAJOR_inv0,C_MAJOR_inv0,C.I{,0.0,0.0,0.0,0
0.625,0.0625,C_MAJOR_inv0,C_MAJOR_inv0,C.I{,0.0,0.0,0.0,0
0.6875,0.0625,C_MAJOR_inv0,C_MAJOR_inv0,C.I{,0.0,0.0,0.0,0
0.75,0.125,C_MAJOR_inv0,C_MAJOR_inv0,C.I{,0.0,0.0,0.0,0
0.875,0.125,C_MAJOR_inv0,C_MAJOR_inv0,C.I{,0.0,0.0,0.0,0
1.0,0.25,G_MAJOR_inv0,G_MAJOR_inv0,V,0.0,0.0,0.0,0
1.25,0.75,G_MAJOR_inv0,G_MAJOR_inv0,V,0.0,0.0,0.0,0
2.0,0.5,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
2.5,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
2.5625,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
2.625,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
2.6875,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
2.75,0.125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
2.875,0.125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
3.0,0.25,C_MAJOR_inv0,C_MAJOR_inv0,I,0.0,0.0,0.0,0
3.25,0.75,C_MAJOR_inv0,C_MAJOR_inv0,I,0.0,0.0,0.0,0
4.0,0.25,C_MAJOR_inv0,C_MAJOR_inv0,I,0.0,0.0,0.0,0
4.25,0.25,C_MAJOR_inv0,C_MAJOR_inv0,I,0.0,0.0,0.0,0
4.5,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv2,V43,0.16262696596486415,15.0,0.25,1
4.5625,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv2,V43,0.16262696596486415,15.0,0.25,1
4.625,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv2,V43,0.16262696596486415,15.0,0.25,1
4.6875,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv2,V43,0.16262696596486415,15.0,0.25,1
4.75,0.125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
4.875,0.125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
5.0,0.25,C_MAJOR_inv0,C_MAJOR_inv0,I,0.0,0.0,0.0,0
5.25,0.25,C_MAJOR_inv0,C_MAJOR_inv0,I,0.0,0.0,0.0,0
5.5,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv2,V43,0.16262696596486415,15.0,0.25,1
5.5625,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv2,V43,0.16262696596486415,15.0,0.25,1
5.625,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv2,V43,0.16262696596486415,15.0,0.25,1
5.6875,0.0625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv2,V43,0.16262696596486415,15.0,0.25,1
5.75,0.125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
5.875,0.125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
6.0,0.25,C_MAJOR_inv0,C_MAJOR_inv1,I6,0.18051991194763783,12.0,0.2857142857142857,1
6.25,0.25,C_MAJOR_inv0,C_MAJOR_inv0,I,0.0,0.0,0.0,0
6.5,0.25,D_MIN_MIN7_inv0,D_MIN_MIN7_inv1,ii65,0.13207083637971062,9.0,0.25,1
6.75,0.25,D_MIN_MIN7_inv0,D_MIN_MIN7_inv0,ii7,0.0,0.0,0.0,0
7.0,0.25,G_MAJOR_inv0,G_MAJOR_inv0,V,0.0,0.0,0.0,0
7.25,0.25,G_MAJOR_inv0,G_MAJOR_inv0,V,0.0,0.0,0.0,0
7.5,0.08333333333333304,C_MAJOR_inv0,C_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
7.583333333333333,0.08333333333333393,C_MAJOR_inv0,C_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
7.666666666666667,0.08333333333333304,C_MAJOR_inv0,C_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
7.75,0.08333333333333304,C_MAJOR_inv0,C_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
7.833333333333333,0.08333333333333393,C_MAJOR_inv0,C_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
7.916666666666667,0.08333333333333304,C_MAJOR_inv0,C_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
8.0,0.25,C_MAJOR_inv0,C_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
8.25,0.25,C_MAJOR_inv0,C_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
8.5,0.0625,G_MAJ_MIN7_inv1,G_MAJOR_inv1,V6,0.05764708300084198,2.0,0.125,1
8.5625,0.0625,G_MAJ_MIN7_inv1,G_MAJOR_inv1,V6,0.05764708300084198,2.0,0.125,1
8.625,0.0625,G_MAJ_MIN7_inv1,G_MAJOR_inv1,V6,0.05764708300084198,2.0,0.125,1
8.6875,0.0625,G_MAJ_MIN7_inv1,G_MAJOR_inv1,V6,0.05764708300084198,2.0,0.125,1
8.75,0.125,G_MAJ_MIN7_inv1,G_MAJ_MIN7_inv1,V65,0.0,0.0,0.0,0
8.875,0.125,G_MAJ_MIN7_inv1,G_MAJ_MIN7_inv1,V65,0.0,0.0,0.0,0
9.0,0.25,C_MAJOR_inv0,C_MAJOR_inv2,I64,0.04046898105220886,15.0,0.2857142857142857,1
9.25,0.25,C_MAJOR_inv0,C_MAJOR_inv0,I,0.0,0.0,0.0,0
9.5,0.0625,G_MAJ_MIN7_inv1,G_MAJOR_inv1,V6,0.05764708300084198,2.0,0.125,1
9.5625,0.0625,G_MAJ_MIN7_inv1,G_MAJOR_inv1,V6,0.05764708300084198,2.0,0.125,1
9.625,0.0625,G_MAJ_MIN7_inv1,G_MAJOR_inv1,V6,0.05764708300084198,2.0,0.125,1
9.6875,0.0625,G_MAJ_MIN7_inv1,G_MAJOR_inv1,V6,0.05764708300084198,2.0,0.125,1
9.75,0.125,G_MAJ_MIN7_inv1,G_MAJ_MIN7_inv1,V65,0.0,0.0,0.0,0
9.875,0.125,G_MAJ_MIN7_inv1,G_MAJ_MIN7_inv1,V65,0.0,0.0,0.0,0
10.0,0.25,C_MAJOR_inv0,C_MAJOR_inv2,I64,0.04046898105220886,15.0,0.2857142857142857,1
10.25,0.25,C_MAJOR_inv0,C_MAJOR_inv0,I,0.0,0.0,0.0,0
10.5,0.25,Gb_HALF_DIM7_inv0,A_MINOR_inv1,vi6,0.11830339993404793,20.0,0.625,1
10.75,0.25,Gb_HALF_DIM7_inv0,Gb_DIMINISHED_inv0,viio/V,0.05275394714515891,2.0,0.125,1
11.0,0.25,C_MAJOR_inv2,G_MAJOR_inv0,V(#064),0.13615305444057257,1.0,0.375,1
11.25,0.25,C_MAJOR_inv2,G_MAJOR_inv0,V(64),0.04046898105220886,0.0,0.2857142857142857,1
11.5,0.25,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
11.75,0.25,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
12.0,0.0625,C_MAJOR_inv0,C_MAJOR_inv0,I|PAC}{,0.0,0.0,0.0,0
12.0625,0.0625,C_MAJOR_inv0,C_MAJOR_inv0,I|PAC}{,0.0,0.0,0.0,0
12.125,0.0625,C_MAJOR_inv0,C_MAJOR_inv0,I|PAC}{,0.0,0.0,0.0,0
12.1875,0.0625,C_MAJOR_inv0,C_MAJOR_inv0,I|PAC}{,0.0,0.0,0.0,0
12.25,0.0625,C_MAJOR_inv0,C_MAJOR_inv0,I|PAC}{,0.0,0.0,0.0,0
12.3125,0.0625,C_MAJOR_inv0,C_MAJOR_inv0,I|PAC}{,0.0,0.0,0.0,0
12.375,0.0625,C_MAJOR_inv0,C_MAJOR_inv0,I|PAC}{,0.0,0.0,0.0,0
12.4375,0.0625,C_MAJOR_inv0,C_MAJOR_inv0,I|PAC}{,0.0,0.0,0.0,0
