time,matched_duration,annotation1_chord,annotation2_chord,dcml_label,sps,vl,tbt,binary
0.0,0.125,E_MAJOR_inv0,E_MAJOR_inv0,E.I[I{,0.0,0.0,0.0,0
0.125,0.125,E_MAJOR_inv0,E_MAJOR_inv0,E.I[I{,0.0,0.0,0.0,0
0.25,0.125,E_MAJOR_inv0,E_MAJOR_inv0,E.I[I{,0.0,0.0,0.0,0
0.375,0.125,E_MAJOR_inv0,E_MAJOR_inv0,E.I[I{,0.0,0.0,0.0,0
0.5,0.125,E_MAJOR_inv0,E_MAJOR_inv0,E.I[I{,0.0,0.0,0.0,0
0.625,0.125,E_MAJOR_inv0,E_MAJOR_inv0,E.I[I{,0.0,0.0,0.0,0
0.75,0.125,E_MAJOR_inv0,E_MAJOR_inv0,E.I[I{,0.0,0.0,0.0,0
0.875,0.125,E_MAJOR_inv0,E_MAJOR_inv0,E.I[I{,0.0,0.0,0.0,0
1.0,0.125,Gb_MINOR_inv1,A_MAJOR_inv0,IV,0.13454737292854513,2.0,0.4285714285714286,1
1.125,0.125,Gb_MINOR_inv1,A_MAJOR_inv0,IV,0.13454737292854513,2.0,0.4285714285714286,1
1.25,0.125,Gb_MINOR_inv1,A_MAJOR_inv0,IV,0.13454737292854513,2.0,0.4285714285714286,1
1.375,0.125,Gb_MINOR_inv1,A_MAJOR_inv0,IV,0.13454737292854513,2.0,0.4285714285714286,1
1.5,0.125,Gb_MINOR_inv1,Gb_MINOR_inv1,ii6,0.0,0.0,0.0,0
1.625,0.125,Gb_MINOR_inv1,Gb_MINOR_inv1,ii6,0.0,0.0,0.0,0
1.75,0.125,Gb_MINOR_inv1,Gb_MINOR_inv1,ii6,0.0,0.0,0.0,0
1.875,0.125,Gb_MINOR_inv1,Gb_MINOR_inv1,ii6,0.0,0.0,0.0,0
2.0,0.125,B_MAJ_MIN7_inv2,Eb_DIMINISHED_inv1,viio6,0.1488348344450251,2.0,0.375,1
2.125,0.125,B_MAJ_MIN7_inv2,Eb_DIMINISHED_inv1,viio6,0.1488348344450251,2.0,0.375,1
2.25,0.125,B_MAJ_MIN7_inv2,Eb_DIMINISHED_inv1,viio6,0.1488348344450251,2.0,0.375,1
2.375,0.125,B_MAJ_MIN7_inv2,Eb_DIMINISHED_inv1,viio6,0.1488348344450251,2.0,0.375,1
2.5,0.125,B_MAJ_MIN7_inv2,B_MAJ_MIN7_inv2,V43,0.0,0.0,0.0,0
2.625,0.125,B_MAJ_MIN7_inv2,B_MAJ_MIN7_inv2,V43,0.0,0.0,0.0,0
2.75,0.125,B_MAJ_MIN7_inv2,B_MAJ_MIN7_inv2,V43,0.0,0.0,0.0,0
2.875,0.125,B_MAJ_MIN7_inv2,B_MAJ_MIN7_inv2,V43,0.0,0.0,0.0,0
3.0,0.375,E_MAJOR_inv0,E_MAJOR_inv0,I]|IAC},0.0,0.0,0.0,0
3.375,0.0625,E_MAJOR_inv0,E_MAJOR_inv0,I]|IAC},0.0,0.0,0.0,0
3.4375,0.0625,E_MAJOR_inv0,E_MAJOR_inv0,I]|IAC},0.0,0.0,0.0,0
3.5,0.5,E_MAJOR_inv0,E_MAJOR_inv0,I]|IAC},0.0,0.0,0.0,0
4.0,0.0625,E_MAJOR_inv0,E_MAJOR_inv0,I]|IAC},0.0,0.0,0.0,0
4.0625,0.0625,E_MAJOR_inv0,E_MAJOR_inv0,I]|IAC},0.0,0.0,0.0,0
4.125,0.0625,E_MAJOR_inv0,Eb_DIMINISHED_inv1,viio6,0.8805902294702067,11.0,1.0,1
4.1875,0.0625,E_MAJOR_inv0,Eb_DIMINISHED_inv1,viio6,0.8805902294702067,11.0,1.0,1
4.25,0.0625,E_MAJOR_inv0,E_MAJOR_inv1,I6,0.1306028511263504,12.0,0.2857142857142857,1
4.3125,0.0625,E_MAJOR_inv0,E_MAJOR_inv1,I6,0.1306028511263504,12.0,0.2857142857142857,1
4.375,0.0625,E_MAJOR_inv0,A_MAJOR_inv0,IV,0.5702818217185469,18.0,0.8571428571428572,1
4.4375,0.0625,E_MAJOR_inv0,A_MAJOR_inv0,IV,0.5702818217185469,18.0,0.8571428571428572,1
4.5,0.0625,E_MAJOR_inv0,E_MAJOR_inv0,I,0.0,0.0,0.0,0
4.5625,0.0625,E_MAJOR_inv0,E_MAJOR_inv0,I,0.0,0.0,0.0,0
4.625,0.0625,E_MAJOR_inv0,Eb_DIMINISHED_inv1,viio6,0.8805902294702067,11.0,1.0,1
4.6875,0.0625,E_MAJOR_inv0,Eb_DIMINISHED_inv1,viio6,0.8805902294702067,11.0,1.0,1
4.75,0.0625,E_MAJOR_inv0,E_MAJOR_inv1,I6,0.1306028511263504,12.0,0.2857142857142857,1
4.8125,0.0625,E_MAJOR_inv0,E_MAJOR_inv1,I6,0.1306028511263504,12.0,0.2857142857142857,1
4.875,0.0625,E_MAJOR_inv0,A_MAJOR_inv0,IV,0.5702818217185469,18.0,0.8571428571428572,1
4.9375,0.0625,E_MAJOR_inv0,A_MAJOR_inv0,IV,0.5702818217185469,18.0,0.8571428571428572,1
5.0,0.0625,E_MAJOR_inv0,E_MAJOR_inv0,I,0.0,0.0,0.0,0
5.0625,0.0625,E_MAJOR_inv0,E_MAJOR_inv0,I,0.0,0.0,0.0,0
5.125,0.0625,E_MAJOR_inv0,Eb_DIMINISHED_inv1,viio6,0.8805902294702067,11.0,1.0,1
5.1875,0.0625,E_MAJOR_inv0,Eb_DIMINISHED_inv1,viio6,0.8805902294702067,11.0,1.0,1
5.25,0.0625,E_MAJOR_inv0,E_MAJOR_inv1,I6,0.1306028511263504,12.0,0.2857142857142857,1
5.3125,0.0625,E_MAJOR_inv0,E_MAJOR_inv1,I6,0.1306028511263504,12.0,0.2857142857142857,1
5.375,0.0625,E_MAJOR_inv0,A_MAJOR_inv0,IV,0.5702818217185469,18.0,0.8571428571428572,1
5.4375,0.0625,E_MAJOR_inv0,A_MAJOR_inv0,IV,0.5702818217185469,18.0,0.8571428571428572,1
5.5,0.0625,E_MAJOR_inv0,E_MAJOR_inv0,I,0.0,0.0,0.0,0
5.5625,0.0625,E_MAJOR_inv0,E_MAJOR_inv0,I,0.0,0.0,0.0,0
5.625,0.0625,E_MAJOR_inv0,Eb_DIMINISHED_inv1,viio6,0.8805902294702067,11.0,1.0,1
5.6875,0.0625,E_MAJOR_inv0,Eb_DIMINISHED_inv1,viio6,0.8805902294702067,11.0,1.0,1
5.75,0.0625,E_MAJOR_inv0,E_MAJOR_inv1,I6,0.1306028511263504,12.0,0.2857142857142857,1
5.8125,0.0625,E_MAJOR_inv0,E_MAJOR_inv1,I6,0.1306028511263504,12.0,0.2857142857142857,1
5.875,0.0625,E_MAJOR_inv0,Bb_DIMINISHED_inv0,viio/V,0.6310477639025364,22.0,0.8571428571428572,1
5.9375,0.0625,E_MAJOR_inv0,Bb_DIMINISHED_inv0,viio/V,0.6310477639025364,22.0,0.8571428571428572,1
6.0,0.125,E_MAJOR_inv2,B_MAJOR_inv0,V,0.2925401398653016,3.0,0.5714285714285714,1
6.125,0.125,E_MAJOR_inv2,B_MAJOR_inv0,V,0.2925401398653016,3.0,0.5714285714285714,1
6.25,0.125,E_MAJOR_inv2,B_MAJOR_inv0,V(64),0.15742861815831266,0.0,0.2857142857142857,1
6.375,0.125,E_MAJOR_inv2,B_MAJOR_inv0,V(64),0.15742861815831266,0.0,0.2857142857142857,1
6.5,0.125,B_MAJ_MIN7_inv0,B_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
6.625,0.125,B_MAJ_MIN7_inv0,B_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
6.75,0.125,B_MAJ_MIN7_inv0,B_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
6.875,0.125,B_MAJ_MIN7_inv0,B_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
7.0,0.04166666666666696,E_MAJOR_inv2,B_MAJOR_inv0,V(64),0.15742861815831266,0.0,0.2857142857142857,1
7.041666666666667,0.041666666666666075,E_MAJOR_inv2,B_MAJOR_inv0,V(64),0.15742861815831266,0.0,0.2857142857142857,1
7.041666666666666,0.04166666666666696,E_MAJOR_inv2,B_MAJOR_inv0,V(64),0.15742861815831266,0.0,0.2857142857142857,1
7.125,0.125,E_MAJOR_inv2,B_MAJOR_inv0,V(64),0.15742861815831266,0.0,0.2857142857142857,1
7.25,0.125,E_MAJOR_inv2,B_MAJOR_inv0,V(64),0.15742861815831266,0.0,0.2857142857142857,1
7.375,0.125,E_MAJOR_inv2,B_MAJOR_inv0,V(64),0.15742861815831266,0.0,0.2857142857142857,1
7.5,0.125,B_MAJ_MIN7_inv0,B_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
7.625,0.125,B_MAJ_MIN7_inv0,B_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
7.75,0.125,B_MAJ_MIN7_inv0,B_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
7.875,0.125,B_MAJ_MIN7_inv0,B_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
8.0,0.25,E_MAJOR_inv0,E_MAJOR_inv0,I,0.0,0.0,0.0,0
8.25,0.125,E_MAJOR_inv0,E_MAJOR_inv1,I6,0.1306028511263504,12.0,0.2857142857142857,1
8.375,0.0625,E_MAJOR_inv0,E_MAJOR_inv1,I6,0.1306028511263504,12.0,0.2857142857142857,1
8.4375,0.0625,E_MAJOR_inv0,E_MAJOR_inv1,I6,0.1306028511263504,12.0,0.2857142857142857,1
8.5,0.125,A_MAJOR_inv0,Gb_MINOR_inv1,ii6,0.13454737292854513,2.0,0.4285714285714286,1
8.625,0.125,A_MAJOR_inv0,Gb_MINOR_inv1,ii6,0.13454737292854513,2.0,0.4285714285714286,1
8.75,0.125,A_MAJOR_inv0,Gb_MAJOR_inv1,V6/V,0.5295503312192711,5.0,0.8571428571428572,1
8.875,0.125,A_MAJOR_inv0,Gb_MAJOR_inv1,V6/V,0.5295503312192711,5.0,0.8571428571428572,1
9.0,0.25,E_MAJOR_inv2,B_MAJOR_inv0,V(64),0.15742861815831266,0.0,0.2857142857142857,1
9.25,0.25,E_MAJOR_inv2,B_MAJOR_inv0,V(64),0.15742861815831266,0.0,0.2857142857142857,1
9.5,0.25,B_MAJ_MIN7_inv0,B_MAJOR_inv0,V(4),0.32682194670321707,3.0,0.25,1
9.75,0.25,B_MAJ_MIN7_inv0,B_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
10.0,0.25,E_MAJOR_inv0,E_MAJOR_inv0,I,0.0,0.0,0.0,0
10.25,0.125,E_MAJOR_inv0,E_MAJOR_inv1,I6,0.1306028511263504,12.0,0.2857142857142857,1
10.375,0.0625,E_MAJOR_inv0,E_MAJOR_inv1,I6,0.1306028511263504,12.0,0.2857142857142857,1
10.4375,0.0625,E_MAJOR_inv0,E_MAJOR_inv1,I6,0.1306028511263504,12.0,0.2857142857142857,1
10.5,0.125,A_MAJOR_inv0,Gb_MINOR_inv1,ii6,0.13454737292854513,2.0,0.4285714285714286,1
10.625,0.125,A_MAJOR_inv0,Gb_MINOR_inv1,ii6,0.13454737292854513,2.0,0.4285714285714286,1
10.75,0.125,A_MAJOR_inv0,Gb_MAJOR_inv1,V6/V,0.5295503312192711,5.0,0.8571428571428572,1
10.875,0.125,A_MAJOR_inv0,Gb_MAJOR_inv1,V6/V,0.5295503312192711,5.0,0.8571428571428572,1
11.0,0.25,E_MAJOR_inv2,B_MAJOR_inv0,V(64),0.15742861815831266,0.0,0.2857142857142857,1
11.25,0.25,E_MAJOR_inv2,B_MAJOR_inv0,V(64),0.15742861815831266,0.0,0.2857142857142857,1
11.5,0.25,B_MAJ_MIN7_inv0,B_MAJOR_inv0,V(4),0.32682194670321707,3.0,0.25,1
11.75,0.25,B_MAJ_MIN7_inv0,B_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
12.0,0.125,E_MAJOR_inv0,E_MAJOR_inv0,I[I|IAC}{,0.0,0.0,0.0,0
12.125,0.125,E_MAJOR_inv0,E_MAJOR_inv0,I[I|IAC}{,0.0,0.0,0.0,0
12.25,0.125,E_MAJOR_inv0,E_MAJOR_inv0,I[I|IAC}{,0.0,0.0,0.0,0
12.375,0.125,E_MAJOR_inv0,E_MAJOR_inv0,I[I|IAC}{,0.0,0.0,0.0,0
12.5,0.125,E_MAJOR_inv0,E_MAJOR_inv0,I[I|IAC}{,0.0,0.0,0.0,0
12.625,0.125,E_MAJOR_inv0,E_MAJOR_inv0,I[I|IAC}{,0.0,0.0,0.0,0
12.75,0.125,E_MAJOR_inv0,E_MAJOR_inv0,I[I|IAC}{,0.0,0.0,0.0,0
12.875,0.125,E_MAJOR_inv0,E_MAJOR_inv0,I[I|IAC}{,0.0,0.0,0.0,0
13.0,0.125,Gb_MINOR_inv1,A_MAJOR_inv0,IV,0.13454737292854513,2.0,0.4285714285714286,1
13.125,0.125,Gb_MINOR_inv1,A_MAJOR_inv0,IV,0.13454737292854513,2.0,0.4285714285714286,1
13.25,0.125,Gb_MINOR_inv1,A_MAJOR_inv0,IV,0.13454737292854513,2.0,0.4285714285714286,1
13.375,0.125,Gb_MINOR_inv1,A_MAJOR_inv0,IV,0.13454737292854513,2.0,0.4285714285714286,1
13.5,0.125,Gb_MAJOR_inv1,Gb_MAJOR_inv1,V6/V,0.0,0.0,0.0,0
13.625,0.125,Gb_MAJOR_inv1,Gb_MAJOR_inv1,V6/V,0.0,0.0,0.0,0
13.75,0.125,Gb_MAJOR_inv1,Gb_MAJOR_inv1,V6/V,0.0,0.0,0.0,0
13.875,0.125,Gb_MAJOR_inv1,Gb_MAJOR_inv1,V6/V,0.0,0.0,0.0,0
14.0,0.125,E_MAJOR_inv0,E_MAJOR_inv0,I,0.0,0.0,0.0,0
14.125,0.125,E_MAJOR_inv0,E_MAJOR_inv0,I,0.0,0.0,0.0,0
14.25,0.125,E_MAJOR_inv0,E_MAJOR_inv0,I,0.0,0.0,0.0,0
14.375,0.125,E_MAJOR_inv0,E_MAJOR_inv0,I,0.0,0.0,0.0,0
14.5,0.125,A_MINOR_inv1,A_MINOR_inv1,iv6,0.0,0.0,0.0,0
14.625,0.125,A_MINOR_inv1,A_MINOR_inv1,iv6,0.0,0.0,0.0,0
14.75,0.125,A_MINOR_inv1,A_MINOR_inv1,iv6,0.0,0.0,0.0,0
14.875,0.125,A_MINOR_inv1,A_MINOR_inv1,iv6,0.0,0.0,0.0,0
15.0,0.125,Gb_MAJ_MIN7_inv3,Bb_DIMINISHED_inv1,V.viio6],0.18001440113721756,11.0,0.625,1
15.125,0.125,Gb_MAJ_MIN7_inv3,Bb_DIMINISHED_inv1,V.viio6],0.18001440113721756,11.0,0.625,1
15.25,0.125,Gb_MAJ_MIN7_inv3,Bb_DIMINISHED_inv1,V.viio6],0.18001440113721756,11.0,0.625,1
15.375,0.125,Gb_MAJ_MIN7_inv3,Bb_DIMINISHED_inv1,V.viio6],0.18001440113721756,11.0,0.625,1
15.5,0.125,F_DIM7_inv0,F_DIM7_inv0,viio7/V,0.0,0.0,0.0,0
15.625,0.125,F_DIM7_inv0,F_DIM7_inv0,viio7/V,0.0,0.0,0.0,0
15.75,0.125,F_DIM7_inv0,F_DIM7_inv0,viio7/V,0.0,0.0,0.0,0
15.875,0.125,F_DIM7_inv0,F_DIM7_inv0,viio7/V,0.0,0.0,0.0,0
16.0,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V[V,0.0,0.0,0.0,0
16.125,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V[V,0.0,0.0,0.0,0
16.25,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V[V,0.0,0.0,0.0,0
16.375,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V[V,0.0,0.0,0.0,0
16.5,0.125,F_DIM7_inv2,F_DIM7_inv2,viio43/V,0.0,0.0,0.0,0
16.625,0.125,F_DIM7_inv2,F_DIM7_inv2,viio43/V,0.0,0.0,0.0,0
16.75,0.125,F_DIM7_inv2,F_DIM7_inv2,viio43/V,0.0,0.0,0.0,0
16.875,0.0625,F_DIM7_inv2,F_DIM7_inv2,viio43/V,0.0,0.0,0.0,0
16.9375,0.0625,F_DIM7_inv2,F_DIM7_inv2,viio43/V,0.0,0.0,0.0,0
17.0,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V,0.0,0.0,0.0,0
17.125,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V,0.0,0.0,0.0,0
17.25,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V,0.0,0.0,0.0,0
17.375,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V,0.0,0.0,0.0,0
17.5,0.125,F_DIM7_inv3,F_DIM7_inv3,viio2/V,0.0,0.0,0.0,0
17.625,0.125,F_DIM7_inv3,F_DIM7_inv3,viio2/V,0.0,0.0,0.0,0
17.75,0.125,F_DIM7_inv3,F_DIM7_inv3,viio2/V,0.0,0.0,0.0,0
17.875,0.125,F_DIM7_inv3,F_DIM7_inv3,viio2/V,0.0,0.0,0.0,0
18.0,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V,0.0,0.0,0.0,0
18.125,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V,0.0,0.0,0.0,0
18.25,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V,0.0,0.0,0.0,0
18.375,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V,0.0,0.0,0.0,0
18.5,0.125,F_DIM7_inv2,F_DIM7_inv2,viio43/V,0.0,0.0,0.0,0
18.625,0.125,F_DIM7_inv2,F_DIM7_inv2,viio43/V,0.0,0.0,0.0,0
18.75,0.125,F_DIM7_inv2,F_DIM7_inv2,viio43/V,0.0,0.0,0.0,0
18.875,0.0625,F_DIM7_inv2,F_DIM7_inv2,viio43/V,0.0,0.0,0.0,0
18.9375,0.0625,F_DIM7_inv2,F_DIM7_inv2,viio43/V,0.0,0.0,0.0,0
19.0,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V,0.0,0.0,0.0,0
19.125,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V,0.0,0.0,0.0,0
19.25,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V,0.0,0.0,0.0,0
19.375,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V,0.0,0.0,0.0,0
19.5,0.125,F_DIM7_inv2,F_DIM7_inv2,viio43/V,0.0,0.0,0.0,0
19.625,0.125,F_DIM7_inv2,F_DIM7_inv2,viio43/V,0.0,0.0,0.0,0
19.75,0.125,F_DIM7_inv2,F_DIM7_inv2,viio43/V,0.0,0.0,0.0,0
19.875,0.0625,F_DIM7_inv2,F_DIM7_inv2,viio43/V,0.0,0.0,0.0,0
19.9375,0.0625,F_DIM7_inv2,F_DIM7_inv2,viio43/V,0.0,0.0,0.0,0
20.0,0.5,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V]|HC},0.0,0.0,0.0,0
20.5,0.5,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V]|HC},0.0,0.0,0.0,0
21.0,0.5,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V]|HC},0.0,0.0,0.0,0
21.5,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V]|HC},0.0,0.0,0.0,0
21.625,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V]|HC},0.0,0.0,0.0,0
21.75,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V]|HC},0.0,0.0,0.0,0
21.875,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,V]|HC},0.0,0.0,0.0,0
22.0,0.5,B_MAJOR_inv0,B_MAJOR_inv0,I,0.0,0.0,0.0,0
22.5,0.25,B_MAJOR_inv0,B_MAJOR_inv0,I,0.0,0.0,0.0,0
22.75,0.25,B_MAJOR_inv0,B_MAJOR_inv0,I,0.0,0.0,0.0,0
23.0,0.25,B_MAJOR_inv0,B_MAJOR_inv0,I,0.0,0.0,0.0,0
23.25,0.25,B_MAJOR_inv0,B_MAJOR_inv0,I,0.0,0.0,0.0,0
23.5,0.25,B_MAJOR_inv0,B_MAJOR_inv0,I,0.0,0.0,0.0,0
23.75,0.25,B_MAJOR_inv0,B_MAJOR_inv0,I,0.0,0.0,0.0,0
24.0,0.25,B_MAJOR_inv0,Ab_MAJ_MIN7_inv1,V65/ii,0.4994611392430435,5.0,0.75,1
24.25,0.25,B_MAJOR_inv0,Ab_MAJ_MIN7_inv1,V65/ii,0.4994611392430435,5.0,0.75,1
24.5,0.25,Ab_MAJ_MIN7_inv1,Ab_MAJ_MIN7_inv1,V65/ii,0.0,0.0,0.0,0
24.75,0.25,Ab_MAJ_MIN7_inv1,Ab_MAJ_MIN7_inv1,V65/ii,0.0,0.0,0.0,0
25.0,0.25,Db_MINOR_inv0,Db_MINOR_inv0,ii(11),0.009314902103245593,2.0,0.125,0
25.25,0.25,Db_MINOR_inv0,Db_MINOR_inv0,ii,0.0,0.0,0.0,0
25.5,0.125,Db_MINOR_inv0,Db_MINOR_inv0,ii,0.0,0.0,0.0,0
25.625,0.125,Db_MINOR_inv0,Db_MINOR_inv0,ii,0.0,0.0,0.0,0
25.75,0.125,Db_MINOR_inv0,Db_MINOR_inv0,ii,0.0,0.0,0.0,0
25.875,0.125,Db_MINOR_inv0,Db_MINOR_inv0,ii,0.0,0.0,0.0,0
26.0,0.5,Gb_MAJOR_inv1,Bb_DIMINISHED_inv0,viio,0.10391211554870627,2.0,0.4285714285714286,1
26.5,0.25,Gb_MAJOR_inv1,B_MAJOR_inv0,I,0.7884154560250445,5.0,0.8571428571428572,1
26.75,0.25,Gb_MAJOR_inv1,B_MAJOR_inv0,I,0.7884154560250445,5.0,0.8571428571428572,1
