time,matched_duration,annotation1_chord,annotation2_chord,sps,vl,tbt,binary
0.0,0.25,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
0.25,0.1875,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
0.4375,0.0625,F_DIMINISHED_inv2,Gb_MAJOR_inv0,0.8720058118233283,20.0,1.0,1
0.5,0.25,F_DIMINISHED_inv2,F_DIMINISHED_inv2,0.0,0.0,0.0,0
0.75,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
0.875,0.125,Gb_MAJ_MIN7_inv0,Gb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
1.0,0.125,B_MAJOR_inv1,B_MAJOR_inv1,0.0,0.0,0.0,0
1.125,0.03125,B_MAJOR_inv1,B_MAJOR_inv1,0.0,0.0,0.0,0
1.15625,0.03125,B_MAJOR_inv1,B_MAJOR_inv1,0.0,0.0,0.0,0
1.1875,0.03125,B_MAJOR_inv1,B_MAJOR_inv1,0.0,0.0,0.0,0
1.21875,0.03125,B_MAJOR_inv1,B_MAJOR_inv1,0.0,0.0,0.0,0
1.25,0.1875,F_HALF_DIM7_inv0,Db_MAJOR_inv1,0.2628446194146077,4.0,0.5,1
1.4375,0.0625,Db_MAJOR_inv1,Db_MAJOR_inv1,0.0,0.0,0.0,0
1.5,0.03125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
1.53125,0.03125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
1.5625,0.03125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
1.59375,0.03125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
1.625,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
1.75,0.1875,Gb_MAJOR_inv1,Gb_MAJOR_inv0,0.057763988340568395,12.0,0.2857142857142857,1
1.9375,0.0625,Gb_MAJOR_inv1,Gb_MAJOR_inv0,0.057763988340568395,12.0,0.2857142857142857,1
2.0,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
2.125,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
2.25,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
2.375,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
2.5,0.125,Db_MAJ_MIN7_inv3,Gb_MAJOR_inv0,0.6166996691646709,19.0,0.875,1
2.625,0.125,Db_MAJ_MIN7_inv3,Gb_MAJOR_inv0,0.6166996691646709,19.0,0.875,1
2.75,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
2.875,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
3.0,0.125,Db_MAJ_MIN7_inv0,Db_MAJ_MIN7_inv0,0.0,0.0,0.0,0
3.125,0.125,Db_MAJ_MIN7_inv0,Db_MAJ_MIN7_inv0,0.0,0.0,0.0,0
3.25,0.125,Db_MAJ_MIN7_inv0,Db_MAJ_MIN7_inv0,0.0,0.0,0.0,0
3.375,0.125,Db_MAJ_MIN7_inv0,Db_MAJ_MIN7_inv0,0.0,0.0,0.0,0
3.5,0.125,Db_MAJ_MIN7_inv0,Db_MAJ_MIN7_inv0,0.0,0.0,0.0,0
3.625,0.125,Db_MAJ_MIN7_inv0,Db_MAJ_MIN7_inv0,0.0,0.0,0.0,0
3.75,0.125,Db_MAJOR_inv0,Db_MAJ_MIN7_inv0,0.010915907382015866,2.0,0.125,1
3.875,0.125,Db_MAJOR_inv0,Db_MAJ_MIN7_inv0,0.010915907382015866,2.0,0.125,1
4.0,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
4.125,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
4.25,0.125,B_MAJOR_inv0,B_MAJOR_inv0,0.0,0.0,0.0,0
4.375,0.125,B_MAJOR_inv0,B_MAJOR_inv0,0.0,0.0,0.0,0
4.5,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv1,0.057763988340568395,12.0,0.2857142857142857,1
4.625,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv1,0.057763988340568395,12.0,0.2857142857142857,1
4.75,0.125,B_MAJOR_inv1,Eb_MINOR_inv1,0.40720898423418883,10.0,0.7142857142857143,1
4.875,0.125,B_MAJOR_inv1,Eb_MINOR_inv1,0.40720898423418883,10.0,0.7142857142857143,1
5.0,0.125,Db_MAJOR_inv0,Db_MAJOR_inv0,0.0,0.0,0.0,0
5.125,0.125,Db_MAJOR_inv0,Db_MAJOR_inv0,0.0,0.0,0.0,0
5.25,0.125,B_MAJOR_inv0,Gb_MAJOR_inv0,0.6242820861136316,18.0,0.8571428571428572,1
5.375,0.125,B_MAJOR_inv0,Gb_MAJOR_inv0,0.6242820861136316,18.0,0.8571428571428572,1
5.5,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
5.625,0.125,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
5.75,0.0625,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
5.8125,0.0625,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
5.875,0.0625,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
5.9375,0.0625,Gb_MAJOR_inv0,Gb_MAJOR_inv0,0.0,0.0,0.0,0
6.0,0.0625,Db_MAJ_MIN7_inv2,Db_MAJ_MIN7_inv0,0.16104970003874075,15.0,0.25,1
6.0625,0.0625,Db_MAJ_MIN7_inv2,Db_MAJ_MIN7_inv0,0.16104970003874075,15.0,0.25,1
6.125,0.0625,Db_MAJ_MIN7_inv2,Db_MAJ_MIN7_inv0,0.16104970003874075,15.0,0.25,1
6.1875,0.0625,Db_MAJ_MIN7_inv2,Db_MAJ_MIN7_inv0,0.16104970003874075,15.0,0.25,1
6.25,0.0625,Db_MAJ_MIN7_inv0,Db_MAJ_MIN7_inv0,0.0,0.0,0.0,0
6.3125,0.0625,Db_MAJ_MIN7_inv0,Db_MAJ_MIN7_inv0,0.0,0.0,0.0,0
6.375,0.0625,Db_MAJ_MIN7_inv0,Db_MAJ_MIN7_inv0,0.0,0.0,0.0,0
6.4375,0.0625,Db_MAJ_MIN7_inv0,Db_MAJ_MIN7_inv0,0.0,0.0,0.0,0
6.5,0.25,Db_MAJOR_inv0,Db_MAJ_MIN7_inv0,0.010915907382015866,2.0,0.125,1
6.75,0.0625,Db_MAJ_MIN7_inv2,Db_MAJ_MIN7_inv0,0.16104970003874075,15.0,0.25,1
6.8125,0.0625,Db_MAJ_MIN7_inv2,Db_MAJ_MIN7_inv0,0.16104970003874075,15.0,0.25,1
6.875,0.0625,Db_MAJ_MIN7_inv2,Db_MAJ_MIN7_inv0,0.16104970003874075,15.0,0.25,1
6.9375,0.0625,Db_MAJ_MIN7_inv2,Db_MAJ_MIN7_inv0,0.16104970003874075,15.0,0.25,1
7.0,0.0625,Gb_MAJOR_inv1,Gb_MAJOR_inv1,0.0,0.0,0.0,0
7.0625,0.0625,Gb_MAJOR_inv1,Gb_MAJOR_inv1,0.0,0.0,0.0,0
7.125,0.0625,Gb_MAJOR_inv1,Gb_MAJOR_inv1,0.0,0.0,0.0,0
7.1875,0.0625,Gb_MAJOR_inv1,Gb_MAJOR_inv1,0.0,0.0,0.0,0
7.25,0.0625,Gb_MAJOR_inv1,Gb_MAJOR_inv1,0.0,0.0,0.0,0
7.3125,0.0625,Gb_MAJOR_inv1,Gb_MAJOR_inv1,0.0,0.0,0.0,0
7.375,0.0625,Gb_MAJOR_inv1,Gb_MAJOR_inv1,0.0,0.0,0.0,0
7.4375,0.0625,Gb_MAJOR_inv1,Gb_MAJOR_inv1,0.0,0.0,0.0,0
7.5,0.25,Gb_MAJOR_inv1,Gb_MAJOR_inv1,0.0,0.0,0.0,0
7.75,0.08333333333333304,Gb_MAJOR_inv0,Gb_MAJOR_inv1,0.057763988340568395,12.0,0.2857142857142857,1
7.833333333333333,0.08333333333333393,Gb_MAJOR_inv0,Gb_MAJOR_inv1,0.057763988340568395,12.0,0.2857142857142857,1
7.916666666666667,0.08333333333333304,Gb_MAJOR_inv0,Gb_MAJOR_inv1,0.057763988340568395,12.0,0.2857142857142857,1
8.0,0.08333333333333393,Ab_MINOR_inv1,Db_MAJ_MIN7_inv3,0.34175478342364896,4.0,0.5,1
8.083333333333334,0.08333333333333215,Ab_MINOR_inv1,Db_MAJ_MIN7_inv3,0.34175478342364896,4.0,0.5,1
8.166666666666666,0.08333333333333393,Ab_MINOR_inv1,Db_MAJ_MIN7_inv3,0.34175478342364896,4.0,0.5,1
