time,matched_duration,annotation1_chord,annotation2_chord,sps,vl,tbt,binary
0.0,0.1875,F_MIN_MIN7_inv1,F_MIN_MIN7_inv1,0.0,0.0,0.0,0
0.1875,0.0625,F_MIN_MIN7_inv1,F_MIN_MIN7_inv1,0.0,0.0,0.0,0
0.25,0.5,F_MIN_MIN7_inv1,F_MIN_MIN7_inv1,0.0,0.0,0.0,0
0.75,0.1875,F_MIN_MIN7_inv1,F_MIN_MIN7_inv1,0.0,0.0,0.0,0
0.9375,0.0625,F_MIN_MIN7_inv1,F_MIN_MIN7_inv1,0.0,0.0,0.0,0
1.0,0.5,F_MIN_MIN7_inv1,F_MIN_MIN7_inv1,0.0,0.0,0.0,0
1.5,0.25,F_MIN_MIN7_inv1,F_MIN_MIN7_inv1,0.0,0.0,0.0,0
1.75,0.25,F_MIN_MIN7_inv1,F_MIN_MIN7_inv1,0.0,0.0,0.0,0
2.0,0.25,F_MIN_MIN7_inv1,F_MIN_MIN7_inv1,0.0,0.0,0.0,0
2.25,0.75,A_DIM7_inv0,A_DIM7_inv0,0.0,0.0,0.0,0
3.0,0.25,A_DIM7_inv0,A_DIM7_inv0,0.0,0.0,0.0,0
3.25,0.25,A_DIM7_inv0,A_DIM7_inv0,0.0,0.0,0.0,0
3.5,0.25,A_DIM7_inv0,A_DIM7_inv0,0.0,0.0,0.0,0
3.75,0.75,Bb_MAJOR_inv0,Eb_MAJOR_inv2,0.15209171030355229,0.0,0.2857142857142857,1
4.5,0.125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
4.625,0.125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
4.75,0.0625,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
4.8125,0.0625,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
4.875,0.0625,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
4.9375,0.0625,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
5.0,0.125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
5.125,0.125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
5.25,0.0625,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
5.3125,0.0625,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
5.375,0.0625,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
5.4375,0.0625,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
5.5,0.08333333333333304,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
5.583333333333333,0.08333333333333393,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
5.666666666666667,0.08333333333333304,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
5.75,0.08333333333333304,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
5.833333333333333,0.08333333333333393,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
5.916666666666667,0.08333333333333304,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
6.0,0.08333333333333304,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
6.083333333333333,0.08333333333333393,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
6.166666666666667,0.08333333333333304,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
6.25,0.08333333333333304,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
6.333333333333333,0.08333333333333393,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
6.416666666666667,0.08333333333333304,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
6.5,0.08333333333333304,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
6.583333333333333,0.08333333333333393,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
6.666666666666667,0.08333333333333304,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
6.75,0.1875,F_MIN_MIN7_inv1,F_MIN_MIN7_inv1,0.0,0.0,0.0,0
6.9375,0.0625,F_MIN_MIN7_inv1,F_MIN_MIN7_inv1,0.0,0.0,0.0,0
7.0,0.5,F_MIN_MIN7_inv1,F_MIN_MIN7_inv1,0.0,0.0,0.0,0
7.5,0.1875,F_MIN_MIN7_inv1,F_MIN_MIN7_inv1,0.0,0.0,0.0,0
7.6875,0.0625,F_MIN_MIN7_inv1,F_MIN_MIN7_inv1,0.0,0.0,0.0,0
7.75,0.5,F_MIN_MIN7_inv1,F_MIN_MIN7_inv1,0.0,0.0,0.0,0
8.25,0.25,F_MIN_MIN7_inv1,F_MIN_MIN7_inv1,0.0,0.0,0.0,0
8.5,0.25,F_MIN_MIN7_inv1,F_MIN_MIN7_inv1,0.0,0.0,0.0,0
8.75,0.25,F_MIN_MIN7_inv1,F_MIN_MIN7_inv1,0.0,0.0,0.0,0
9.0,0.75,A_DIM7_inv0,A_DIM7_inv0,0.0,0.0,0.0,0
9.75,0.25,A_DIM7_inv0,A_DIM7_inv0,0.0,0.0,0.0,0
10.0,0.25,A_DIM7_inv0,A_DIM7_inv0,0.0,0.0,0.0,0
10.25,0.25,A_DIM7_inv0,A_DIM7_inv0,0.0,0.0,0.0,0
10.5,0.75,Bb_MAJOR_inv0,Eb_MAJOR_inv2,0.15209171030355229,0.0,0.2857142857142857,1
11.25,0.125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
11.375,0.125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
11.5,0.0625,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
11.5625,0.0625,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
11.625,0.0625,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
11.6875,0.0625,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
11.75,0.125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
11.875,0.125,Bb_MAJ_MIN7_inv0,Bb_MAJ_MIN7_inv0,0.0,0.0,0.0,0
12.0,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
12.125,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
12.25,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
12.375,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
12.5,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
12.625,0.125,Eb_MAJOR_inv0,Eb_MAJOR_inv0,0.0,0.0,0.0,0
12.75,0.125,Ab_MAJOR_inv2,Ab_MAJOR_inv2,0.0,0.0,0.0,0
12.875,0.0625,Ab_MAJOR_inv2,Ab_MAJOR_inv2,0.0,0.0,0.0,0
12.9375,0.0625,Ab_MAJOR_inv2,Ab_MAJOR_inv2,0.0,0.0,0.0,0
13.0,0.125,Ab_MAJOR_inv2,Ab_MAJOR_inv2,0.0,0.0,0.0,0
13.125,0.125,Ab_MAJOR_inv2,Ab_MAJOR_inv2,0.0,0.0,0.0,0
13.25,0.125,Ab_MAJOR_inv2,Ab_MAJOR_inv2,0.0,0.0,0.0,0
13.375,0.125,Ab_MAJOR_inv2,Ab_MAJOR_inv2,0.0,0.0,0.0,0
13.5,0.125,Eb_MAJ_MAJ7_inv0,Eb_MAJ_MAJ7_inv0,0.0,0.0,0.0,0
13.625,0.0625,Eb_MAJ_MAJ7_inv0,Eb_MAJ_MAJ7_inv0,0.0,0.0,0.0,0
