time,matched_duration,annotation1_chord,annotation2_chord,dcml_label,sps,vl,tbt,binary
0.0,0.125,F_MAJOR_inv0,F_MAJOR_inv0,F.I{,0.0,0.0,0.0,0
0.125,0.375,F_MAJOR_inv0,F_MAJOR_inv0,F.I{,0.0,0.0,0.0,0
0.5,0.04166666666666663,F_MAJOR_inv0,F_MAJOR_inv0,F.I{,0.0,0.0,0.0,0
0.5416666666666666,0.04166666666666674,F_MAJOR_inv0,F_MAJOR_inv0,F.I{,0.0,0.0,0.0,0
0.5833333333333334,0.04166666666666663,F_MAJOR_inv0,F_MAJOR_inv0,F.I{,0.0,0.0,0.0,0
0.625,0.375,F_MAJOR_inv0,F_MAJOR_inv0,F.I{,0.0,0.0,0.0,0
1.0,0.125,F_MAJOR_inv0,F_MAJOR_inv0,F.I{,0.0,0.0,0.0,0
1.125,0.375,C_MAJ_MIN7_inv1,C_MAJ_MIN7_inv1,V65,0.0,0.0,0.0,0
1.5,0.04166666666666674,C_MAJ_MIN7_inv1,C_MAJ_MIN7_inv1,V65,0.0,0.0,0.0,0
1.5416666666666667,0.04166666666666652,C_MAJ_MIN7_inv1,C_MAJ_MIN7_inv1,V65,0.0,0.0,0.0,0
1.5833333333333333,0.04166666666666674,C_MAJ_MIN7_inv1,C_MAJ_MIN7_inv1,V65,0.0,0.0,0.0,0
1.625,0.375,C_MAJ_MIN7_inv1,C_MAJ_MIN7_inv1,V65,0.0,0.0,0.0,0
2.0,0.125,C_MAJ_MIN7_inv1,C_MAJ_MIN7_inv1,V65,0.0,0.0,0.0,0
2.125,0.09375,F_MAJOR_inv0,F_MAJOR_inv0,I,0.0,0.0,0.0,0
2.21875,0.03125,F_MAJOR_inv0,F_MAJOR_inv0,I,0.0,0.0,0.0,0
2.25,0.125,F_MAJOR_inv0,F_MAJOR_inv0,I,0.0,0.0,0.0,0
2.375,0.125,C_MAJ_MIN7_inv2,C_MAJ_MIN7_inv2,V43,0.0,0.0,0.0,0
2.5,0.125,C_MAJ_MIN7_inv2,C_MAJ_MIN7_inv2,V43,0.0,0.0,0.0,0
2.625,0.125,F_MAJOR_inv1,F_MAJOR_inv1,I6,0.0,0.0,0.0,0
2.75,0.125,F_MAJOR_inv1,F_MAJOR_inv1,I6,0.0,0.0,0.0,0
2.875,0.125,C_MAJ_MIN7_inv1,G_MIN_MIN7_inv1,ii65,0.515810237629834,21.0,0.75,1
3.0,0.125,C_MAJ_MIN7_inv1,G_MIN_MIN7_inv1,ii65,0.515810237629834,21.0,0.75,1
3.125,0.125,F_MAJOR_inv2,F_MAJOR_inv2,I64,0.0,0.0,0.0,0
3.25,0.125,F_MAJOR_inv2,F_MAJOR_inv2,I64,0.0,0.0,0.0,0
3.375,0.125,F_MAJ_MIN7_inv3,F_MAJ_MIN7_inv3,V2/IV,0.0,0.0,0.0,0
3.5,0.0625,F_MAJ_MIN7_inv3,F_MAJ_MIN7_inv3,V2/IV,0.0,0.0,0.0,0
3.5625,0.0625,F_MAJ_MIN7_inv3,F_MAJ_MIN7_inv3,V2/IV,0.0,0.0,0.0,0
3.625,0.125,Bb_MAJOR_inv1,Bb_MAJOR_inv1,IV6,0.0,0.0,0.0,0
3.75,0.375,Bb_MAJOR_inv1,Bb_MAJOR_inv1,IV6,0.0,0.0,0.0,0
4.125,0.125,Bb_MAJOR_inv1,Bb_MAJOR_inv1,IV6,0.0,0.0,0.0,0
4.25,0.125,Bb_MAJOR_inv1,Bb_MAJOR_inv1,IV6,0.0,0.0,0.0,0
4.375,0.125,C_MAJ_MIN7_inv1,C_MAJ_MIN7_inv1,V65,0.0,0.0,0.0,0
4.5,0.0625,C_MAJ_MIN7_inv1,C_MAJ_MIN7_inv1,V65,0.0,0.0,0.0,0
4.5625,0.0625,C_MAJ_MIN7_inv1,C_MAJ_MIN7_inv1,V65,0.0,0.0,0.0,0
4.625,0.125,F_MAJOR_inv0,F_MAJOR_inv0,I,0.0,0.0,0.0,0
4.75,0.125,F_MAJOR_inv0,F_MAJOR_inv0,I,0.0,0.0,0.0,0
4.875,0.09375,G_MINOR_inv1,G_MINOR_inv1,ii6,0.0,0.0,0.0,0
4.96875,0.03125,G_MINOR_inv1,G_MINOR_inv1,ii6,0.0,0.0,0.0,0
5.0,0.09375,G_MINOR_inv1,G_MINOR_inv1,ii6,0.0,0.0,0.0,0
5.09375,0.03125,G_MINOR_inv1,G_MINOR_inv1,ii6,0.0,0.0,0.0,0
5.125,0.125,F_MAJOR_inv2,C_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
5.25,0.125,F_MAJOR_inv2,C_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
5.375,0.09375,C_MAJ_MIN7_inv0,C_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
5.46875,0.03125,C_MAJ_MIN7_inv0,C_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
5.5,0.09375,C_MAJ_MIN7_inv0,C_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
5.59375,0.03125,C_MAJ_MIN7_inv0,C_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
5.625,0.375,F_MAJOR_inv0,F_MAJOR_inv0,I|PAC},0.0,0.0,0.0,0
