time,matched_duration,annotation1_chord,annotation2_chord,dcml_label,sps,vl,tbt,binary
0.0,0.5,G_MAJOR_inv0,G_MAJOR_inv0,G.I{,0.0,0.0,0.0,0
0.5,0.08333333333333337,G_MAJOR_inv0,G_MAJOR_inv0,G.I{,0.0,0.0,0.0,0
0.5833333333333334,0.08333333333333326,G_MAJOR_inv0,G_MAJOR_inv0,G.I{,0.0,0.0,0.0,0
0.6666666666666666,0.08333333333333337,G_MAJOR_inv0,G_MAJOR_inv0,G.I{,0.0,0.0,0.0,0
0.75,0.08333333333333337,G_MAJOR_inv0,G_MAJOR_inv0,G.I{,0.0,0.0,0.0,0
0.8333333333333334,0.08333333333333326,G_MAJOR_inv0,G_MAJOR_inv0,G.I{,0.0,0.0,0.0,0
0.9166666666666666,0.08333333333333337,G_MAJOR_inv0,G_MAJOR_inv0,G.I{,0.0,0.0,0.0,0
1.0,0.25,G_MAJOR_inv0,G_MAJOR_inv0,G.I{,0.0,0.0,0.0,0
1.25,0.25,G_MAJOR_inv1,G_MAJOR_inv1,I6,0.0,0.0,0.0,0
1.5,0.25,D_MAJOR_inv2,Gb_DIMINISHED_inv1,viio6,0.1598835639349655,2.0,0.4285714285714286,1
1.75,0.25,G_MAJOR_inv0,G_MAJOR_inv0,I,0.0,0.0,0.0,0
2.0,0.25,D_MAJOR_inv1,D_MAJOR_inv1,V6,0.0,0.0,0.0,0
2.25,0.125,D_MAJOR_inv0,D_MAJOR_inv0,V,0.0,0.0,0.0,0
2.375,0.125,D_MAJOR_inv0,D_MAJOR_inv0,V,0.0,0.0,0.0,0
2.5,0.25,G_MAJOR_inv0,G_MAJOR_inv0,I,0.0,0.0,0.0,0
2.75,0.125,G_MAJ_MIN7_inv3,G_MAJ_MIN7_inv3,V2/IV,0.0,0.0,0.0,0
2.875,0.125,G_MAJ_MIN7_inv3,G_MAJ_MIN7_inv3,V2/IV,0.0,0.0,0.0,0
3.0,0.25,E_MIN_MIN7_inv0,C_MAJOR_inv1,IV6(2),0.27014428316905126,3.0,0.375,1
3.25,0.0625,D_MAJ_MIN7_inv1,Gb_DIMINISHED_inv0,viio,0.06508435951020952,2.0,0.375,1
3.3125,0.0625,D_MAJ_MIN7_inv1,Gb_DIMINISHED_inv0,viio,0.06508435951020952,2.0,0.375,1
3.3125,0.0625,D_MAJ_MIN7_inv1,Gb_DIMINISHED_inv0,viio,0.06508435951020952,2.0,0.375,1
3.3125,0.0625,D_MAJ_MIN7_inv1,Gb_DIMINISHED_inv0,viio,0.06508435951020952,2.0,0.375,1
3.5,0.125,G_MAJOR_inv0,G_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
3.625,0.125,G_MAJOR_inv0,G_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
3.75,0.125,G_MAJOR_inv0,G_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
3.875,0.125,G_MAJOR_inv0,G_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
4.0,0.5,G_MAJOR_inv0,G_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
4.5,0.08333333333333304,G_MAJOR_inv0,G_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
4.583333333333333,0.08333333333333393,G_MAJOR_inv0,G_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
4.666666666666667,0.08333333333333304,G_MAJOR_inv0,G_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
4.75,0.08333333333333304,G_MAJOR_inv0,G_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
4.833333333333333,0.08333333333333393,G_MAJOR_inv0,G_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
4.916666666666667,0.08333333333333304,G_MAJOR_inv0,G_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
5.0,0.25,G_MAJOR_inv0,G_MAJOR_inv0,I|IAC},0.0,0.0,0.0,0
5.25,0.125,G_MAJOR_inv1,G_MAJOR_inv1,I6,0.0,0.0,0.0,0
5.375,0.125,G_MAJOR_inv1,G_MAJOR_inv1,I6,0.0,0.0,0.0,0
5.5,0.125,D_MAJOR_inv2,D_MAJOR_inv2,V64,0.0,0.0,0.0,0
5.625,0.125,D_MAJOR_inv2,D_MAJOR_inv2,V64,0.0,0.0,0.0,0
5.75,0.125,G_MAJOR_inv0,G_MAJOR_inv0,I,0.0,0.0,0.0,0
5.875,0.125,G_MAJOR_inv0,G_MAJOR_inv0,I,0.0,0.0,0.0,0
6.0,0.125,D_MAJOR_inv1,D_MAJOR_inv1,V6,0.0,0.0,0.0,0
6.125,0.125,D_MAJOR_inv1,D_MAJOR_inv1,V6,0.0,0.0,0.0,0
6.25,0.125,D_MAJOR_inv0,D_MAJOR_inv0,V,0.0,0.0,0.0,0
6.375,0.125,D_MAJOR_inv0,D_MAJOR_inv0,V,0.0,0.0,0.0,0
6.5,0.125,G_MAJOR_inv0,G_MAJOR_inv0,I,0.0,0.0,0.0,0
6.625,0.125,G_MAJOR_inv0,G_MAJOR_inv0,I,0.0,0.0,0.0,0
6.75,0.125,G_MAJ_MIN7_inv3,G_MAJ_MIN7_inv3,V2/IV,0.0,0.0,0.0,0
6.875,0.125,G_MAJ_MIN7_inv3,G_MAJ_MIN7_inv3,V2/IV,0.0,0.0,0.0,0
7.0,0.125,E_MIN_MIN7_inv0,C_MAJOR_inv1,IV6(2),0.27014428316905126,3.0,0.375,1
7.125,0.125,E_MIN_MIN7_inv0,C_MAJOR_inv1,IV6(2),0.27014428316905126,3.0,0.375,1
7.25,0.0625,D_MAJ_MIN7_inv1,Gb_DIMINISHED_inv0,viio,0.06508435951020952,2.0,0.375,1
7.3125,0.0625,D_MAJ_MIN7_inv1,Gb_DIMINISHED_inv0,viio,0.06508435951020952,2.0,0.375,1
7.375,0.0625,D_MAJ_MIN7_inv1,Gb_DIMINISHED_inv0,viio,0.06508435951020952,2.0,0.375,1
7.4375,0.0625,D_MAJ_MIN7_inv1,Gb_DIMINISHED_inv0,viio,0.06508435951020952,2.0,0.375,1
7.5,0.125,G_MAJOR_inv0,G_MAJOR_inv0,I|IAC}{,0.0,0.0,0.0,0
7.625,0.125,G_MAJOR_inv0,G_MAJOR_inv0,I|IAC}{,0.0,0.0,0.0,0
7.75,0.125,G_MAJOR_inv0,G_MAJOR_inv0,I|IAC}{,0.0,0.0,0.0,0
7.875,0.125,G_MAJOR_inv0,G_MAJOR_inv0,I|IAC}{,0.0,0.0,0.0,0
8.0,0.125,A_MINOR_inv1,E_MAJOR_inv0,V/ii,0.44337744856361594,14.0,0.8571428571428572,1
8.125,0.125,A_MINOR_inv1,E_MAJOR_inv0,V/ii,0.44337744856361594,14.0,0.8571428571428572,1
8.25,0.125,A_MINOR_inv1,A_MINOR_inv1,ii6,0.0,0.0,0.0,0
8.375,0.125,A_MINOR_inv1,A_MINOR_inv1,ii6,0.0,0.0,0.0,0
8.5,0.125,A_MINOR_inv1,A_MINOR_inv1,ii6,0.0,0.0,0.0,0
8.625,0.125,A_MINOR_inv1,A_MINOR_inv1,ii6,0.0,0.0,0.0,0
8.75,0.125,A_MINOR_inv1,A_MINOR_inv1,ii6,0.0,0.0,0.0,0
8.875,0.125,A_MINOR_inv1,A_MINOR_inv1,ii6,0.0,0.0,0.0,0
9.0,0.125,G_MAJOR_inv1,D_MAJOR_inv0,V,0.5388150393814173,12.0,0.8571428571428572,1
9.125,0.125,G_MAJOR_inv1,D_MAJOR_inv0,V,0.5388150393814173,12.0,0.8571428571428572,1
9.25,0.125,G_MAJOR_inv1,G_MAJOR_inv1,I6,0.0,0.0,0.0,0
9.375,0.125,G_MAJOR_inv1,G_MAJOR_inv1,I6,0.0,0.0,0.0,0
9.5,0.125,G_MAJOR_inv1,G_MAJOR_inv1,I6,0.0,0.0,0.0,0
9.625,0.125,G_MAJOR_inv1,G_MAJOR_inv1,I6,0.0,0.0,0.0,0
9.75,0.125,G_MAJOR_inv1,G_MAJOR_inv1,I6,0.0,0.0,0.0,0
9.875,0.125,G_MAJOR_inv1,G_MAJOR_inv1,I6,0.0,0.0,0.0,0
10.0,0.125,C_MAJOR_inv0,C_MAJOR_inv0,IV,0.0,0.0,0.0,0
10.125,0.125,C_MAJOR_inv0,C_MAJOR_inv0,IV,0.0,0.0,0.0,0
10.25,0.125,C_MAJOR_inv0,C_MAJOR_inv0,IV,0.0,0.0,0.0,0
10.375,0.125,C_MAJOR_inv0,C_MAJOR_inv0,IV,0.0,0.0,0.0,0
10.5,0.125,D_MAJOR_inv0,D_MAJOR_inv0,V(64),0.20693317586007687,3.0,0.2857142857142857,0
10.625,0.125,D_MAJOR_inv0,D_MAJOR_inv0,V(64),0.20693317586007687,3.0,0.2857142857142857,0
10.75,0.125,D_MAJOR_inv0,D_MAJOR_inv0,V,0.0,0.0,0.0,0
10.875,0.125,D_MAJOR_inv0,D_MAJOR_inv0,V,0.0,0.0,0.0,0
11.0,0.125,G_MAJOR_inv0,G_MAJOR_inv0,I|PAC},0.0,0.0,0.0,0
11.125,0.041666666666666075,G_MAJOR_inv0,G_MAJOR_inv0,I|PAC},0.0,0.0,0.0,0
11.041666666666666,0.04166666666666785,G_MAJOR_inv0,G_MAJOR_inv0,I|PAC},0.0,0.0,0.0,0
11.041666666666668,0.041666666666666075,G_MAJOR_inv0,G_MAJOR_inv0,I|PAC},0.0,0.0,0.0,0
11.041666666666666,0.125,G_MAJOR_inv0,G_MAJOR_inv0,I|PAC},0.0,0.0,0.0,0
11.375,0.125,G_MAJOR_inv0,G_MAJOR_inv0,I|PAC},0.0,0.0,0.0,0
11.5,0.125,G_MAJOR_inv0,G_MAJOR_inv0,I|PAC},0.0,0.0,0.0,0
11.625,0.125,G_MAJOR_inv0,G_MAJOR_inv0,I|PAC},0.0,0.0,0.0,0
11.75,0.125,G_MAJOR_inv0,G_MAJOR_inv0,I|PAC},0.0,0.0,0.0,0
11.875,0.125,G_MAJOR_inv0,G_MAJOR_inv0,I|PAC},0.0,0.0,0.0,0
12.0,0.125,A_MINOR_inv1,E_MAJOR_inv0,V/ii,0.44337744856361594,14.0,0.8571428571428572,1
12.125,0.125,A_MINOR_inv1,E_MAJOR_inv0,V/ii,0.44337744856361594,14.0,0.8571428571428572,1
12.25,0.125,A_MINOR_inv1,A_MINOR_inv1,ii6,0.0,0.0,0.0,0
12.375,0.125,A_MINOR_inv1,A_MINOR_inv1,ii6,0.0,0.0,0.0,0
12.5,0.125,A_MINOR_inv1,A_MINOR_inv1,ii6,0.0,0.0,0.0,0
12.625,0.125,A_MINOR_inv1,A_MINOR_inv1,ii6,0.0,0.0,0.0,0
12.75,0.125,A_MINOR_inv1,A_MINOR_inv1,ii6,0.0,0.0,0.0,0
12.875,0.125,A_MINOR_inv1,A_MINOR_inv1,ii6,0.0,0.0,0.0,0
13.0,0.125,A_MAJ_MIN7_inv1,A_MINOR_inv1,ii6,0.2110672252445478,5.0,0.5,1
13.125,0.125,A_MAJ_MIN7_inv1,A_MINOR_inv1,ii6,0.2110672252445478,5.0,0.5,1
13.25,0.125,A_MAJ_MIN7_inv1,A_MAJOR_inv1,V6/V,0.04005053730917352,2.0,0.125,1
13.375,0.125,A_MAJ_MIN7_inv1,A_MAJOR_inv1,V6/V,0.04005053730917352,2.0,0.125,1
13.5,0.125,A_MAJ_MIN7_inv1,A_MAJOR_inv1,V6/V,0.04005053730917352,2.0,0.125,1
13.625,0.125,A_MAJ_MIN7_inv1,A_MAJOR_inv1,V6/V,0.04005053730917352,2.0,0.125,1
13.75,0.125,A_MAJ_MIN7_inv1,A_MAJOR_inv1,V6/V,0.04005053730917352,2.0,0.125,1
13.875,0.125,A_MAJ_MIN7_inv1,A_MAJOR_inv1,V6/V,0.04005053730917352,2.0,0.125,1
14.0,0.08333333333333393,D_MAJ_MIN7_inv0,D_MAJOR_inv0,V|HC}{,0.01127491443102302,2.0,0.125,1
14.083333333333334,0.08333333333333215,D_MAJ_MIN7_inv0,D_MAJOR_inv0,V|HC}{,0.01127491443102302,2.0,0.125,1
14.166666666666666,0.08333333333333393,D_MAJ_MIN7_inv0,D_MAJOR_inv0,V|HC}{,0.01127491443102302,2.0,0.125,1
14.25,0.08333333333333393,D_MAJ_MIN7_inv0,D_MAJOR_inv0,V|HC}{,0.01127491443102302,2.0,0.125,1
14.333333333333334,0.08333333333333215,D_MAJ_MIN7_inv0,D_MAJOR_inv0,V|HC}{,0.01127491443102302,2.0,0.125,1
14.416666666666666,0.08333333333333393,D_MAJ_MIN7_inv0,D_MAJOR_inv0,V|HC}{,0.01127491443102302,2.0,0.125,1
14.5,0.08333333333333393,D_MAJ_MIN7_inv0,D_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
14.583333333333334,0.08333333333333215,D_MAJ_MIN7_inv0,D_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
14.666666666666666,0.08333333333333393,D_MAJ_MIN7_inv0,D_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
14.75,0.08333333333333393,D_MAJ_MIN7_inv0,D_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
14.833333333333334,0.08333333333333215,D_MAJ_MIN7_inv0,D_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
14.916666666666666,0.08333333333333393,D_MAJ_MIN7_inv0,D_MAJ_MIN7_inv0,V7,0.0,0.0,0.0,0
15.0,0.08333333333333393,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
15.083333333333334,0.08333333333333215,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
15.166666666666666,0.08333333333333393,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
15.25,0.08333333333333393,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
15.333333333333334,0.08333333333333215,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
15.416666666666666,0.08333333333333393,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
15.5,0.08333333333333393,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
15.583333333333334,0.08333333333333215,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
15.666666666666666,0.08333333333333393,G_MAJOR_inv2,D_MAJOR_inv0,V(64),0.0,0.0,0.2857142857142857,1
