time,matched_duration,annotation1_chord,annotation2_chord,dcml_label,sps,vl,tbt,binary
0.0,0.03125,Gb_DIM7_inv0,Gb_DIM7_inv0,c.viio7/V{,0.0,0.0,0.0,0
0.03125,0.21875,Gb_DIM7_inv0,Gb_DIM7_inv0,c.viio7/V{,0.0,0.0,0.0,0
0.25,0.03125,Gb_DIM7_inv0,Gb_DIM7_inv0,c.viio7/V{,0.0,0.0,0.0,0
0.28125,0.25,Gb_DIM7_inv0,Gb_DIM7_inv0,c.viio7/V{,0.0,0.0,0.0,0
0.53125,0.21875,Gb_DIM7_inv0,Gb_DIM7_inv0,c.viio7/V{,0.0,0.0,0.0,0
0.75,0.03125,Gb_DIM7_inv0,Gb_DIM7_inv0,c.viio7/V{,0.0,0.0,0.0,0
0.78125,0.1875,Gb_DIM7_inv0,Gb_DIM7_inv0,c.viio7/V{,0.0,0.0,0.0,0
0.96875,0.03125,Gb_DIM7_inv0,Gb_DIM7_inv0,c.viio7/V{,0.0,0.0,0.0,0
1.0,0.03125,Gb_DIM7_inv0,Gb_DIM7_inv0,c.viio7/V{,0.0,0.0,0.0,0
1.03125,0.25,G_MAJOR_inv0,G_MAJOR_inv0,V,0.0,0.0,0.0,0
1.28125,0.25,C_MINOR_inv0,C_MINOR_inv0,i,0.0,0.0,0.0,0
1.53125,0.46875,G_MAJOR_inv1,G_MAJOR_inv1,V6|HC},0.0,0.0,0.0,0
2.0,0.015625,B_DIM7_inv0,G_MAJOR_inv1,#viio7{,0.09421673672425535,3.0,0.5,1
2.015625,0.015625,B_DIM7_inv0,G_MAJOR_inv1,#viio7{,0.09421673672425535,3.0,0.5,1
2.03125,0.21875,B_DIM7_inv0,B_DIM7_inv0,#viio7{,0.0,0.0,0.0,0
2.25,0.03125,B_DIM7_inv0,B_DIM7_inv0,#viio7{,0.0,0.0,0.0,0
2.28125,0.25,B_DIM7_inv0,B_DIM7_inv0,#viio7{,0.0,0.0,0.0,0
2.53125,0.21875,B_DIM7_inv0,B_DIM7_inv0,#viio7{,0.0,0.0,0.0,0
2.75,0.03125,B_DIM7_inv0,B_DIM7_inv0,#viio7{,0.0,0.0,0.0,0
2.78125,0.1875,B_DIM7_inv0,B_DIM7_inv0,#viio7{,0.0,0.0,0.0,0
2.96875,0.03125,B_DIM7_inv0,B_DIM7_inv0,#viio7{,0.0,0.0,0.0,0
3.0,0.03125,B_DIM7_inv0,B_DIM7_inv0,#viio7{,0.0,0.0,0.0,0
3.03125,0.25,E_DIM7_inv2,E_DIM7_inv2,#viio43/iv,0.0,0.0,0.0,0
3.28125,0.25,F_MINOR_inv1,F_MINOR_inv1,iv6,0.0,0.0,0.0,0
3.53125,0.46875,C_MAJOR_inv1,C_MAJOR_inv1,V6/iv|HC},0.0,0.0,0.0,0
4.0,0.015625,E_DIM7_inv0,C_MAJOR_inv1,#viio7/iv{,0.2871925017553002,3.0,0.5,1
4.015625,0.015625,E_DIM7_inv0,C_MAJOR_inv1,#viio7/iv{,0.2871925017553002,3.0,0.5,1
4.03125,0.21875,E_DIM7_inv0,E_DIM7_inv0,#viio7/iv{,0.0,0.0,0.0,0
4.25,0.03125,Bb_MINOR_inv2,E_DIM7_inv0,vii64,0.21719734300453752,5.0,0.75,1
4.28125,0.25,Bb_MINOR_inv2,Bb_MINOR_inv2,vii64,0.0,0.0,0.0,0
4.53125,0.21875,Bb_MINOR_inv2,Bb_MINOR_inv2,vii64,0.0,0.0,0.0,0
4.75,0.03125,Bb_MINOR_inv2,Bb_MINOR_inv2,vii64,0.0,0.0,0.0,0
4.78125,0.1875,Bb_MINOR_inv2,Bb_MINOR_inv2,vii64,0.0,0.0,0.0,0
4.96875,0.03125,Bb_MINOR_inv2,Bb_MINOR_inv2,vii64,0.0,0.0,0.0,0
5.0,0.03125,Bb_MINOR_inv2,Bb_MINOR_inv2,vii64,0.0,0.0,0.0,0
5.03125,0.21875,Eb_MIN_MIN7_inv1,Eb_MIN_MIN7_inv1,iii65,0.0,0.0,0.0,0
5.25,0.03125,Eb_MAJ_MIN7_inv1,Eb_MIN_MIN7_inv1,V65/VI,0.09312673318852682,3.0,0.375,1
5.28125,0.25,Eb_MAJ_MIN7_inv1,Eb_MAJ_MIN7_inv1,V65/VI,0.0,0.0,0.0,0
5.53125,0.21875,Eb_MAJ_MIN7_inv1,Eb_MAJ_MIN7_inv1,V65/VI,0.0,0.0,0.0,0
5.75,0.03125,Ab_MAJOR_inv0,Eb_MAJ_MIN7_inv1,VI,0.6677011085966892,6.0,0.875,1
5.78125,0.21875,Ab_MAJOR_inv0,Ab_MAJOR_inv0,VI,0.0,0.0,0.0,0
6.0,0.03125,A_DIM7_inv0,Ab_MAJOR_inv0,#viio7/vii,0.18647835821276182,5.0,0.75,1
6.03125,0.21875,A_DIM7_inv0,A_DIM7_inv0,#viio7/vii,0.0,0.0,0.0,0
6.25,0.03125,Eb_MINOR_inv2,A_DIM7_inv0,iii64,0.4820905333332419,5.0,0.75,1
6.28125,0.25,Eb_MINOR_inv2,Eb_MINOR_inv2,iii64,0.0,0.0,0.0,0
6.53125,0.21875,Eb_MINOR_inv2,Eb_MINOR_inv2,iii64,0.0,0.0,0.0,0
6.75,0.03125,A_DIM7_inv1,Eb_MINOR_inv2,Ger6/iii,0.524914155231071,10.0,0.7777777777777778,1
6.78125,0.21875,A_DIM7_inv1,A_MAJOR_inv0,Ger6/iii,0.7727012188803095,15.0,0.6666666666666667,1
7.0,0.03125,A_DIM7_inv0,A_MAJOR_inv0,#viio7/vii,0.5282478121636954,4.0,0.375,1
7.03125,0.21875,A_DIM7_inv0,A_DIM7_inv0,#viio7/vii,0.0,0.0,0.0,0
7.25,0.03125,Db_MAJOR_inv0,A_DIM7_inv0,bII,0.9373136105386757,17.0,1.0,1
7.28125,0.25,Db_MAJOR_inv0,Db_MAJOR_inv0,bII,0.0,0.0,0.0,0
7.53125,0.21875,Db_MAJOR_inv0,Db_MAJOR_inv0,bII,0.0,0.0,0.0,0
7.75,0.03125,D_DIM7_inv0,Db_MAJOR_inv0,viio7/III,0.4636885370772472,5.0,0.75,1
7.78125,0.21875,D_DIM7_inv0,D_DIM7_inv0,viio7/III,0.0,0.0,0.0,0
8.0,0.03125,D_DIM7_inv0,D_DIM7_inv0,viio7/III,0.0,0.0,0.0,0
8.03125,0.21875,D_DIM7_inv0,D_DIM7_inv0,viio7/III,0.0,0.0,0.0,0
8.25,0.03125,Ab_MAJOR_inv2,D_DIM7_inv0,VI64,0.7582597054842463,6.0,0.875,1
8.28125,0.25,Ab_MAJOR_inv2,Ab_MAJOR_inv2,VI64,0.0,0.0,0.0,0
8.53125,0.21875,Ab_MAJOR_inv2,Ab_MAJOR_inv2,VI64,0.0,0.0,0.0,0
8.75,0.03125,Ab_MAJOR_inv2,Ab_MAJOR_inv2,VI64,0.0,0.0,0.0,0
8.78125,0.21875,Ab_MAJOR_inv2,Ab_MAJOR_inv2,VI64,0.0,0.0,0.0,0
9.0,0.03125,E_DIM7_inv0,Ab_MAJOR_inv2,#viio7/iv,0.9051464665232883,7.0,1.0,1
9.03125,0.21875,E_DIM7_inv0,E_DIM7_inv0,#viio7/iv,0.0,0.0,0.0,0
9.25,0.03125,Bb_MINOR_inv2,E_DIM7_inv0,vii64,0.21719734300453752,5.0,0.75,1
9.28125,0.21875,Bb_MINOR_inv2,Bb_MINOR_inv2,vii64,0.0,0.0,0.0,0
9.5,0.03125,E_DIM7_inv1,Bb_MINOR_inv2,#viio65/iv,0.22365719233807457,9.0,0.75,1
9.53125,0.125,E_DIM7_inv1,E_DIM7_inv0,#viio65/iv,0.09100175020170387,9.0,0.25,1
9.65625,0.125,F_MINOR_inv1,F_MINOR_inv1,iv6,0.0,0.0,0.0,0
9.78125,0.125,F_MINOR_inv1,F_MINOR_inv1,iv6,0.0,0.0,0.0,0
9.90625,0.125,Gb_DIMINISHED_inv1,Gb_MAJOR_inv0,It6,0.6638937487533642,13.0,0.625,1
10.03125,0.125,G_MAJOR_inv0,G_MAJ_MIN7_inv0,V|HC},0.03478024509132138,2.0,0.125,1
10.15625,0.125,G_MAJOR_inv0,G_MAJ_MIN7_inv0,V|HC},0.03478024509132138,2.0,0.125,1
10.28125,0.125,G_MAJOR_inv0,G_MAJ_MIN7_inv0,V|HC},0.03478024509132138,2.0,0.125,1
10.40625,0.125,F_MINOR_inv0,G_MAJ_MIN7_inv0,iv(2),0.4477203683865153,6.0,0.625,1
10.53125,0.125,F_MINOR_inv0,G_MAJ_MIN7_inv0,iv,0.6456210985999002,10.0,0.875,1
10.65625,0.125,C_MINOR_inv1,G_MAJ_MIN7_inv0,i6(4),0.5330806232051827,9.0,0.75,1
10.78125,0.125,C_MINOR_inv1,C_MINOR_inv1,i6(4),0.17356735720797,6.0,0.4285714285714286,0
10.90625,0.125,C_MINOR_inv1,C_MINOR_inv1,i6,0.0,0.0,0.0,0
11.03125,0.125,Gb_DIM7_inv3,Gb_DIM7_inv3,viio2(+2)/V,0.06371134108118015,1.0,0.11111111111111116,0
11.15625,0.125,Gb_DIM7_inv3,Gb_DIM7_inv3,viio2(+2)/V,0.06371134108118015,1.0,0.11111111111111116,0
11.28125,0.125,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv2,V43,0.0,0.0,0.0,0
11.40625,0.125,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv2,V43,0.0,0.0,0.0,0
11.53125,0.125,C_MINOR_inv0,C_MINOR_inv0,i,0.0,0.0,0.0,0
11.65625,0.125,C_MINOR_inv0,C_MINOR_inv0,i,0.0,0.0,0.0,0
11.78125,0.125,Gb_DIM7_inv0,Gb_DIM7_inv0,viio7(+2)/V,0.04737868798526046,1.0,0.11111111111111116,0
11.90625,0.09375,Gb_DIM7_inv0,Gb_DIM7_inv0,viio7(+2)/V,0.04737868798526046,1.0,0.11111111111111116,0
12.0,0.03125,G_MAJOR_inv0,Gb_DIM7_inv0,V|HC},0.8521993340624183,7.0,1.0,1
12.03125,0.125,G_MAJOR_inv0,G_MAJ_MIN7_inv0,V|HC},0.03478024509132138,2.0,0.125,1
12.15625,0.125,G_MAJOR_inv0,G_MAJ_MIN7_inv0,V|HC},0.03478024509132138,2.0,0.125,1
12.28125,0.125,G_MAJOR_inv0,G_MAJ_MIN7_inv0,V|HC},0.03478024509132138,2.0,0.125,1
12.40625,0.125,F_MINOR_inv0,G_MAJ_MIN7_inv0,iv(2),0.4477203683865153,6.0,0.625,1
12.53125,0.125,F_MINOR_inv0,G_MAJ_MIN7_inv0,iv,0.6456210985999002,10.0,0.875,1
12.65625,0.125,C_MINOR_inv1,G_MAJ_MIN7_inv0,i6(4),0.5330806232051827,9.0,0.75,1
12.78125,0.125,C_MINOR_inv1,C_MINOR_inv1,i6(4),0.17356735720797,6.0,0.4285714285714286,0
12.90625,0.125,C_MINOR_inv1,C_MINOR_inv1,i6,0.0,0.0,0.0,0
13.03125,0.125,Gb_DIM7_inv3,Gb_DIM7_inv3,viio2(+2)/V,0.06371134108118015,1.0,0.11111111111111116,0
13.15625,0.125,Gb_DIM7_inv3,Gb_DIM7_inv3,viio2(+2)/V,0.06371134108118015,1.0,0.11111111111111116,0
13.28125,0.125,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv2,V43,0.0,0.0,0.0,0
13.40625,0.125,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv2,V43,0.0,0.0,0.0,0
13.53125,0.125,C_MINOR_inv0,C_MINOR_inv0,i,0.0,0.0,0.0,0
13.65625,0.125,C_MINOR_inv0,C_MINOR_inv0,i,0.0,0.0,0.0,0
13.78125,0.125,Gb_DIM7_inv0,Gb_DIM7_inv0,viio7(+2)/V,0.04737868798526046,1.0,0.11111111111111116,0
13.90625,0.09375,Gb_DIM7_inv0,Gb_DIM7_inv0,viio7(+2)/V,0.04737868798526046,1.0,0.11111111111111116,0
14.0,0.03125,G_MAJOR_inv0,Gb_DIM7_inv0,V|HC},0.8521993340624183,7.0,1.0,1
14.03125,0.125,G_MAJOR_inv0,G_MAJOR_inv0,V|HC},0.0,0.0,0.0,0
14.15625,0.125,G_MAJOR_inv0,G_MAJOR_inv0,V|HC},0.0,0.0,0.0,0
14.28125,0.125,G_MAJOR_inv0,G_MAJOR_inv0,V|HC},0.0,0.0,0.0,0
14.40625,0.125,G_MAJOR_inv0,G_MAJOR_inv0,V|HC},0.0,0.0,0.0,0
14.53125,0.125,G_MAJOR_inv0,G_MAJOR_inv0,V|HC},0.0,0.0,0.0,0
14.65625,0.125,G_MAJOR_inv0,G_MAJOR_inv0,V|HC},0.0,0.0,0.0,0
14.78125,0.125,G_MAJOR_inv0,G_MAJOR_inv0,V|HC},0.0,0.0,0.0,0
14.90625,0.0625,G_MAJOR_inv0,G_MAJOR_inv0,V|HC},0.0,0.0,0.0,0
14.96875,0.0625,G_MAJOR_inv0,G_MAJOR_inv0,V|HC},0.0,0.0,0.0,0
15.03125,0.03125,G_MAJOR_inv0,G_MAJOR_inv0,V|HC},0.0,0.0,0.0,0
15.0625,0.03125,G_MAJOR_inv0,G_MAJOR_inv0,V|HC},0.0,0.0,0.0,0
15.09375,0.03125,G_MAJOR_inv0,G_MAJOR_inv0,V|HC},0.0,0.0,0.0,0
15.125,0.03125,G_MAJOR_inv0,G_MAJOR_inv0,V|HC},0.0,0.0,0.0,0
