	gt_key	gt_chord	est_key	est_chord	duration	gt_chord_root	gt_chord_type	gt_chord_inv	est_chord_root	est_chord_type	est_chord_inv	root_correct	triad_correct	7th_correct	inv_correct	full_correct
0	C:KeyMode.MAJOR	C:M, inv:0	C:KeyMode.MAJOR	C:M, inv:0	1/2	0	ChordType.MAJOR	0	0	ChordType.MAJOR	0	True	True	True	True	True
1	C:KeyMode.MAJOR	F:M, inv:1	C:KeyMode.MAJOR	A:m, inv:0	3/8	5	ChordType.MAJOR	1	9	ChordType.MINOR	0	False	False	False	False	False
2	C:KeyMode.MAJOR	F:M, inv:1	G:KeyMode.MAJOR	F#/Gb:o, inv:1	1/8	5	ChordType.MAJOR	1	6	ChordType.DIMINISHED	1	False	False	False	False	False
3	C:KeyMode.MAJOR	B:o, inv:0	C:KeyMode.MAJOR	G:M, inv:1	3/4	11	ChordType.DIMINISHED	0	7	ChordType.MAJOR	1	False	False	False	False	False
4	C:KeyMode.MAJOR	G:Mm7, inv:2	C:KeyMode.MAJOR	G:M, inv:1	1/16	7	ChordType.MAJ_MIN7	2	7	ChordType.MAJOR	1	True	True	False	False	False
5	C:KeyMode.MAJOR	G:Mm7, inv:2	C:KeyMode.MAJOR	G:M, inv:1	1/16	7	ChordType.MAJ_MIN7	2	7	ChordType.MAJOR	1	True	True	False	False	False
6	C:KeyMode.MAJOR	G:Mm7, inv:2	C:KeyMode.MAJOR	G:M, inv:1	1/16	7	ChordType.MAJ_MIN7	2	7	ChordType.MAJOR	1	True	True	False	False	False
7	C:KeyMode.MAJOR	G:Mm7, inv:2	C:KeyMode.MAJOR	G:M, inv:1	1/16	7	ChordType.MAJ_MIN7	2	7	ChordType.MAJOR	1	True	True	False	False	False
8	C:KeyMode.MAJOR	C:M, inv:0	C:KeyMode.MAJOR	C:M, inv:0	1/8	0	ChordType.MAJOR	0	0	ChordType.MAJOR	0	True	True	True	True	True
9	C:KeyMode.MAJOR	C:M, inv:0	C:KeyMode.MAJOR	C:M, inv:0	1/8	0	ChordType.MAJOR	0	0	ChordType.MAJOR	0	True	True	True	True	True
10	C:KeyMode.MAJOR	C:M, inv:0	C:KeyMode.MAJOR	C:M, inv:0	1/8	0	ChordType.MAJOR	0	0	ChordType.MAJOR	0	True	True	True	True	True
11	C:KeyMode.MAJOR	C:M, inv:0	C:KeyMode.MAJOR	C:M, inv:0	1/8	0	ChordType.MAJOR	0	0	ChordType.MAJOR	0	True	True	True	True	True
12	C:KeyMode.MAJOR	B:o, inv:2	C:KeyMode.MAJOR	C:M, inv:0	1/8	11	ChordType.DIMINISHED	2	0	ChordType.MAJOR	0	False	False	False	False	False
13	C:KeyMode.MAJOR	B:o, inv:2	C:KeyMode.MAJOR	C:M, inv:0	1/8	11	ChordType.DIMINISHED	2	0	ChordType.MAJOR	0	False	False	False	False	False
