	gt_key	gt_chord	est_key	est_chord	duration	gt_chord_root	gt_chord_type	gt_chord_inv	est_chord_root	est_chord_type	est_chord_inv	root_correct	triad_correct	7th_correct	inv_correct	full_correct
0	A:KeyMode.MAJOR	A:M, inv:0	D:KeyMode.MAJOR	A:M, inv:0	1/8	9	ChordType.MAJOR	0	9	ChordType.MAJOR	0	True	True	True	True	True
1	A:KeyMode.MAJOR	D:M, inv:0	D:KeyMode.MAJOR	D:M, inv:0	1/2	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True
2	A:KeyMode.MAJOR	E:M, inv:0	A:KeyMode.MAJOR	E:M, inv:0	1/4	4	ChordType.MAJOR	0	4	ChordType.MAJOR	0	True	True	True	True	True
3	A:KeyMode.MAJOR	A:M, inv:0	D:KeyMode.MAJOR	A:M, inv:0	1/2	9	ChordType.MAJOR	0	9	ChordType.MAJOR	0	True	True	True	True	True
4	A:KeyMode.MAJOR	D:M, inv:1	D:KeyMode.MAJOR	D:M, inv:1	1/4	2	ChordType.MAJOR	1	2	ChordType.MAJOR	1	True	True	True	True	True
5	A:KeyMode.MAJOR	E:M, inv:0	A:KeyMode.MAJOR	E:Mm7, inv:0	3/8	4	ChordType.MAJOR	0	4	ChordType.MAJ_MIN7	0	True	True	False	True	False
6	A:KeyMode.MAJOR	D:M, inv:0	A:KeyMode.MAJOR	E:Mm7, inv:0	1/8	2	ChordType.MAJOR	0	4	ChordType.MAJ_MIN7	0	False	False	False	False	False
7	A:KeyMode.MAJOR	E:Mm7, inv:0	A:KeyMode.MAJOR	E:Mm7, inv:0	1/8	4	ChordType.MAJ_MIN7	0	4	ChordType.MAJ_MIN7	0	True	True	True	True	True
8	A:KeyMode.MAJOR	E:Mm7, inv:0	A:KeyMode.MAJOR	E:Mm7, inv:0	1/8	4	ChordType.MAJ_MIN7	0	4	ChordType.MAJ_MIN7	0	True	True	True	True	True
9	A:KeyMode.MAJOR	E:Mm7, inv:0	D:KeyMode.MAJOR	A:M, inv:0	1/4	4	ChordType.MAJ_MIN7	0	9	ChordType.MAJOR	0	False	False	False	False	False
10	A:KeyMode.MAJOR	A:M, inv:0	D:KeyMode.MAJOR	A:M, inv:0	3/8	9	ChordType.MAJOR	0	9	ChordType.MAJOR	0	True	True	True	True	True
11	A:KeyMode.MAJOR	A:M, inv:0	D:KeyMode.MAJOR	A:M, inv:0	1/8	9	ChordType.MAJOR	0	9	ChordType.MAJOR	0	True	True	True	True	True
12	A:KeyMode.MAJOR	D:M, inv:0	D:KeyMode.MAJOR	D:M, inv:0	1/2	2	ChordType.MAJOR	0	2	ChordType.MAJOR	0	True	True	True	True	True
13	A:KeyMode.MAJOR	E:M, inv:0	D:KeyMode.MAJOR	D:M, inv:0	1/4	4	ChordType.MAJOR	0	2	ChordType.MAJOR	0	False	False	False	False	False
14	b:KeyMode.MINOR	F#/Gb:M, inv:0	b:KeyMode.MINOR	F#/Gb:M, inv:0	1/2	6	ChordType.MAJOR	0	6	ChordType.MAJOR	0	True	True	True	True	True
15	b:KeyMode.MINOR	F#/Gb:M, inv:0	b:KeyMode.MINOR	F#/Gb:Mm7, inv:0	1/4	6	ChordType.MAJOR	0	6	ChordType.MAJ_MIN7	0	True	True	False	True	False
16	A:KeyMode.MAJOR	B:m, inv:0	b:KeyMode.MINOR	B:m, inv:0	3/8	11	ChordType.MINOR	0	11	ChordType.MINOR	0	True	True	True	True	True
17	A:KeyMode.MAJOR	B:mm7, inv:3	b:KeyMode.MINOR	B:m, inv:0	1/8	11	ChordType.MIN_MIN7	3	11	ChordType.MINOR	0	True	True	False	False	False
18	D:KeyMode.MAJOR	E:mm7, inv:1	D:KeyMode.MAJOR	A:Mm7, inv:0	1/8	4	ChordType.MIN_MIN7	1	9	ChordType.MAJ_MIN7	0	False	False	False	False	False
19	D:KeyMode.MAJOR	A:M, inv:0	D:KeyMode.MAJOR	A:Mm7, inv:0	1/8	9	ChordType.MAJOR	0	9	ChordType.MAJ_MIN7	0	True	True	False	True	False
20	A:KeyMode.MAJOR	D:M, inv:0	D:KeyMode.MAJOR	A:Mm7, inv:1	1/4	2	ChordType.MAJOR	0	9	ChordType.MAJ_MIN7	1	False	False	False	False	False
21	A:KeyMode.MAJOR	D:M, inv:0	A:KeyMode.MAJOR	B:mm7, inv:1	1/8	2	ChordType.MAJOR	0	11	ChordType.MIN_MIN7	1	False	False	False	False	False
22	A:KeyMode.MAJOR	D:M, inv:0	A:KeyMode.MAJOR	B:mm7, inv:1	1/8	2	ChordType.MAJOR	0	11	ChordType.MIN_MIN7	1	False	False	False	False	False
23	f#/gb:KeyMode.MINOR	C#/Db:Mm7, inv:0	A:KeyMode.MAJOR	B:mm7, inv:1	1/8	1	ChordType.MAJ_MIN7	0	11	ChordType.MIN_MIN7	1	False	False	False	False	False
24	f#/gb:KeyMode.MINOR	C#/Db:Mm7, inv:0	A:KeyMode.MAJOR	B:mm7, inv:1	1/8	1	ChordType.MAJ_MIN7	0	11	ChordType.MIN_MIN7	1	False	False	False	False	False
