	gt_key	gt_chord	est_key	est_chord	duration	gt_chord_root	gt_chord_type	gt_chord_inv	est_chord_root	est_chord_type	est_chord_inv	root_correct	triad_correct	7th_correct	inv_correct	full_correct
0	e:KeyMode.MINOR	E:m, inv:0	e:KeyMode.MINOR	E:m, inv:0	1/4	4	ChordType.MINOR	0	4	ChordType.MINOR	0	True	True	True	True	True
1	e:KeyMode.MINOR	B:M, inv:0	e:KeyMode.MINOR	B:M, inv:0	1/4	11	ChordType.MAJOR	0	11	ChordType.MAJOR	0	True	True	True	True	True
2	e:KeyMode.MINOR	E:m, inv:0	e:KeyMode.MINOR	E:m, inv:0	1/2	4	ChordType.MINOR	0	4	ChordType.MINOR	0	True	True	True	True	True
3	e:KeyMode.MINOR	E:m, inv:0	e:KeyMode.MINOR	E:m, inv:0	1/4	4	ChordType.MINOR	0	4	ChordType.MINOR	0	True	True	True	True	True
4	e:KeyMode.MINOR	F#/Gb:o, inv:1	e:KeyMode.MINOR	F#/Gb:o, inv:1	3/8	6	ChordType.DIMINISHED	1	6	ChordType.DIMINISHED	1	True	True	True	True	True
5	e:KeyMode.MINOR	F#/Gb:o, inv:1	e:KeyMode.MINOR	F#/Gb:o, inv:1	1/8	6	ChordType.DIMINISHED	1	6	ChordType.DIMINISHED	1	True	True	True	True	True
6	e:KeyMode.MINOR	F#/Gb:o, inv:1	e:KeyMode.MINOR	F#/Gb:o, inv:1	1/8	6	ChordType.DIMINISHED	1	6	ChordType.DIMINISHED	1	True	True	True	True	True
7	e:KeyMode.MINOR	F#/Gb:o, inv:1	e:KeyMode.MINOR	F#/Gb:o, inv:1	1/8	6	ChordType.DIMINISHED	1	6	ChordType.DIMINISHED	1	True	True	True	True	True
8	e:KeyMode.MINOR	B:M, inv:0	e:KeyMode.MINOR	B:M, inv:0	3/4	11	ChordType.MAJOR	0	11	ChordType.MAJOR	0	True	True	True	True	True
9	e:KeyMode.MINOR	E:m, inv:1	e:KeyMode.MINOR	E:m, inv:1	1/2	4	ChordType.MINOR	1	4	ChordType.MINOR	1	True	True	True	True	True
10	e:KeyMode.MINOR	D:M, inv:1	e:KeyMode.MINOR	E:m, inv:1	1/4	2	ChordType.MAJOR	1	4	ChordType.MINOR	1	False	False	False	False	False
11	e:KeyMode.MINOR	C:M, inv:1	e:KeyMode.MINOR	C:M, inv:1	1/2	0	ChordType.MAJOR	1	0	ChordType.MAJOR	1	True	True	True	True	True
12	e:KeyMode.MINOR	B:m, inv:1	G:KeyMode.MAJOR	D:Mm7, inv:0	1/2	11	ChordType.MINOR	1	2	ChordType.MAJ_MIN7	0	False	False	False	False	False
13	e:KeyMode.MINOR	A:m, inv:1	G:KeyMode.MAJOR	D:Mm7, inv:0	1/2	9	ChordType.MINOR	1	2	ChordType.MAJ_MIN7	0	False	False	False	False	False
14	e:KeyMode.MINOR	B:M, inv:0	e:KeyMode.MINOR	B:M, inv:0	1/4	11	ChordType.MAJOR	0	11	ChordType.MAJOR	0	True	True	True	True	True
15	e:KeyMode.MINOR	B:M, inv:0	e:KeyMode.MINOR	B:M, inv:0	1/4	11	ChordType.MAJOR	0	11	ChordType.MAJOR	0	True	True	True	True	True
16	e:KeyMode.MINOR	B:Mm7, inv:3	e:KeyMode.MINOR	D#/Eb:o, inv:2	1/4	11	ChordType.MAJ_MIN7	3	3	ChordType.DIMINISHED	2	False	False	False	False	False
17	e:KeyMode.MINOR	E:m, inv:1	e:KeyMode.MINOR	E:m, inv:1	1/2	4	ChordType.MINOR	1	4	ChordType.MINOR	1	True	True	True	True	True
18	e:KeyMode.MINOR	B:M, inv:1	e:KeyMode.MINOR	B:Mm7, inv:1	1/4	11	ChordType.MAJOR	1	11	ChordType.MAJ_MIN7	1	True	True	False	True	False
19	e:KeyMode.MINOR	E:m, inv:0	e:KeyMode.MINOR	E:m, inv:0	1/2	4	ChordType.MINOR	0	4	ChordType.MINOR	0	True	True	True	True	True
20	b:KeyMode.MINOR	F#/Gb:M, inv:0	e:KeyMode.MINOR	E:m, inv:0	1/2	6	ChordType.MAJOR	0	4	ChordType.MINOR	0	False	False	False	False	False
21	b:KeyMode.MINOR	E:m, inv:1	e:KeyMode.MINOR	E:m, inv:0	1/2	4	ChordType.MINOR	1	4	ChordType.MINOR	0	True	True	True	False	False
22	b:KeyMode.MINOR	F#/Gb:M, inv:0	b:KeyMode.MINOR	F#/Gb:M, inv:0	1/4	6	ChordType.MAJOR	0	6	ChordType.MAJOR	0	True	True	True	True	True
23	b:KeyMode.MINOR	F#/Gb:M, inv:0	b:KeyMode.MINOR	F#/Gb:M, inv:0	1/4	6	ChordType.MAJOR	0	6	ChordType.MAJOR	0	True	True	True	True	True
24	b:KeyMode.MINOR	F#/Gb:M, inv:0	b:KeyMode.MINOR	F#/Gb:Mm7, inv:0	1/4	6	ChordType.MAJOR	0	6	ChordType.MAJ_MIN7	0	True	True	False	True	False
25	b:KeyMode.MINOR	E:M, inv:1	e:KeyMode.MINOR	B:M, inv:2	1/4	4	ChordType.MAJOR	1	11	ChordType.MAJOR	2	False	False	False	False	False
26	b:KeyMode.MINOR	E:M, inv:1	e:KeyMode.MINOR	B:M, inv:2	1/4	4	ChordType.MAJOR	1	11	ChordType.MAJOR	2	False	False	False	False	False
27	b:KeyMode.MINOR	F#/Gb:Mm7, inv:1	b:KeyMode.MINOR	A#/Bb:o, inv:0	1/4	6	ChordType.MAJ_MIN7	1	10	ChordType.DIMINISHED	0	False	False	False	False	False
28	b:KeyMode.MINOR	B:m, inv:0	e:KeyMode.MINOR	B:m, inv:0	1/4	11	ChordType.MINOR	0	11	ChordType.MINOR	0	True	True	True	True	True
29	b:KeyMode.MINOR	B:m, inv:0	e:KeyMode.MINOR	B:m, inv:0	1/4	11	ChordType.MINOR	0	11	ChordType.MINOR	0	True	True	True	True	True
30	b:KeyMode.MINOR	B:m, inv:1	e:KeyMode.MINOR	B:m, inv:1	1/4	11	ChordType.MINOR	1	11	ChordType.MINOR	1	True	True	True	True	True
31	G:KeyMode.MAJOR	C:M, inv:1	G:KeyMode.MAJOR	D:Mm7, inv:0	1/4	0	ChordType.MAJOR	1	2	ChordType.MAJ_MIN7	0	False	False	False	False	False
32	G:KeyMode.MAJOR	C:M, inv:1	G:KeyMode.MAJOR	D:Mm7, inv:0	1/4	0	ChordType.MAJOR	1	2	ChordType.MAJ_MIN7	0	False	False	False	False	False
33	G:KeyMode.MAJOR	F#/Gb:o, inv:0	G:KeyMode.MAJOR	D:Mm7, inv:0	1/4	6	ChordType.DIMINISHED	0	2	ChordType.MAJ_MIN7	0	False	False	False	False	False
34	G:KeyMode.MAJOR	G:M, inv:0	e:KeyMode.MINOR	G:M, inv:0	1/4	7	ChordType.MAJOR	0	7	ChordType.MAJOR	0	True	True	True	True	True
35	G:KeyMode.MAJOR	G:M, inv:0	e:KeyMode.MINOR	G:M, inv:0	1/4	7	ChordType.MAJOR	0	7	ChordType.MAJOR	0	True	True	True	True	True
36	b:KeyMode.MINOR	B:m, inv:1	e:KeyMode.MINOR	G:M, inv:0	1/4	11	ChordType.MINOR	1	7	ChordType.MAJOR	0	False	False	False	False	False
37	b:KeyMode.MINOR	E:m, inv:0	e:KeyMode.MINOR	E:m, inv:0	1/8	4	ChordType.MINOR	0	4	ChordType.MINOR	0	True	True	True	True	True
38	b:KeyMode.MINOR	E:m, inv:0	e:KeyMode.MINOR	E:m, inv:0	1/8	4	ChordType.MINOR	0	4	ChordType.MINOR	0	True	True	True	True	True
39	b:KeyMode.MINOR	F#/Gb:M, inv:0	B:KeyMode.MAJOR	F#/Gb:M, inv:0	3/8	6	ChordType.MAJOR	0	6	ChordType.MAJOR	0	True	True	True	True	True
40	b:KeyMode.MINOR	F#/Gb:M, inv:0	B:KeyMode.MAJOR	F#/Gb:M, inv:0	1/8	6	ChordType.MAJOR	0	6	ChordType.MAJOR	0	True	True	True	True	True
41	b:KeyMode.MINOR	B:m, inv:0	e:KeyMode.MINOR	B:M, inv:0	1/4	11	ChordType.MINOR	0	11	ChordType.MAJOR	0	True	False	False	True	False
42	b:KeyMode.MINOR	B:m, inv:0	e:KeyMode.MINOR	B:M, inv:0	1/4	11	ChordType.MINOR	0	11	ChordType.MAJOR	0	True	False	False	True	False
43	e:KeyMode.MINOR	B:M, inv:0	e:KeyMode.MINOR	B:M, inv:0	1/4	11	ChordType.MAJOR	0	11	ChordType.MAJOR	0	True	True	True	True	True
44	e:KeyMode.MINOR	A:M, inv:1	e:KeyMode.MINOR	B:Mm7, inv:0	1/4	9	ChordType.MAJOR	1	11	ChordType.MAJ_MIN7	0	False	False	False	False	False
45	e:KeyMode.MINOR	A:M, inv:1	e:KeyMode.MINOR	B:Mm7, inv:0	1/4	9	ChordType.MAJOR	1	11	ChordType.MAJ_MIN7	0	False	False	False	False	False
46	e:KeyMode.MINOR	B:M, inv:1	e:KeyMode.MINOR	B:Mm7, inv:0	1/4	11	ChordType.MAJOR	1	11	ChordType.MAJ_MIN7	0	True	True	False	False	False
47	e:KeyMode.MINOR	E:m, inv:0	e:KeyMode.MINOR	E:m, inv:0	1/4	4	ChordType.MINOR	0	4	ChordType.MINOR	0	True	True	True	True	True
48	e:KeyMode.MINOR	E:m, inv:0	e:KeyMode.MINOR	E:m, inv:0	1/4	4	ChordType.MINOR	0	4	ChordType.MINOR	0	True	True	True	True	True
49	C:KeyMode.MAJOR	G:M, inv:0	e:KeyMode.MINOR	E:m, inv:1	1/4	7	ChordType.MAJOR	0	4	ChordType.MINOR	1	False	False	False	False	False
50	C:KeyMode.MAJOR	F:M, inv:1	e:KeyMode.MINOR	A:m, inv:0	1/4	5	ChordType.MAJOR	1	9	ChordType.MINOR	0	False	False	False	False	False
51	C:KeyMode.MAJOR	F:M, inv:1	e:KeyMode.MINOR	A:m, inv:0	1/4	5	ChordType.MAJOR	1	9	ChordType.MINOR	0	False	False	False	False	False
52	C:KeyMode.MAJOR	B:o, inv:0	e:KeyMode.MINOR	G:M, inv:1	1/4	11	ChordType.DIMINISHED	0	7	ChordType.MAJOR	1	False	False	False	False	False
53	C:KeyMode.MAJOR	C:M, inv:0	e:KeyMode.MINOR	C:M, inv:0	1/4	0	ChordType.MAJOR	0	0	ChordType.MAJOR	0	True	True	True	True	True
54	C:KeyMode.MAJOR	C:M, inv:0	e:KeyMode.MINOR	C:M, inv:0	1/4	0	ChordType.MAJOR	0	0	ChordType.MAJOR	0	True	True	True	True	True
55	e:KeyMode.MINOR	E:m, inv:1	e:KeyMode.MINOR	E:m, inv:1	1/4	4	ChordType.MINOR	1	4	ChordType.MINOR	1	True	True	True	True	True
56	e:KeyMode.MINOR	A:m, inv:0	e:KeyMode.MINOR	F#/Gb:%7, inv:1	1/8	9	ChordType.MINOR	0	6	ChordType.HALF_DIM7	1	False	False	False	False	False
57	e:KeyMode.MINOR	A:m, inv:0	e:KeyMode.MINOR	F#/Gb:%7, inv:1	1/8	9	ChordType.MINOR	0	6	ChordType.HALF_DIM7	1	False	False	False	False	False
58	e:KeyMode.MINOR	B:M, inv:0	e:KeyMode.MINOR	B:M, inv:0	3/8	11	ChordType.MAJOR	0	11	ChordType.MAJOR	0	True	True	True	True	True
59	e:KeyMode.MINOR	B:M, inv:0	e:KeyMode.MINOR	B:M, inv:0	1/8	11	ChordType.MAJOR	0	11	ChordType.MAJOR	0	True	True	True	True	True
60	e:KeyMode.MINOR	E:m, inv:0	e:KeyMode.MINOR	E:m, inv:0	1/4	4	ChordType.MINOR	0	4	ChordType.MINOR	0	True	True	True	True	True
61	e:KeyMode.MINOR	C:M, inv:1	e:KeyMode.MINOR	E:m, inv:0	1/4	0	ChordType.MAJOR	1	4	ChordType.MINOR	0	False	False	False	False	False
62	e:KeyMode.MINOR	A:m, inv:1	e:KeyMode.MINOR	A:m, inv:1	1/4	9	ChordType.MINOR	1	9	ChordType.MINOR	1	True	True	True	True	True
63	e:KeyMode.MINOR	B:m, inv:1	G:KeyMode.MAJOR	D:Mm7, inv:0	1/4	11	ChordType.MINOR	1	2	ChordType.MAJ_MIN7	0	False	False	False	False	False
64	e:KeyMode.MINOR	B:m, inv:1	G:KeyMode.MAJOR	D:Mm7, inv:0	1/4	11	ChordType.MINOR	1	2	ChordType.MAJ_MIN7	0	False	False	False	False	False
65	e:KeyMode.MINOR	G:M, inv:1	e:KeyMode.MINOR	G:M, inv:1	1/4	7	ChordType.MAJOR	1	7	ChordType.MAJOR	1	True	True	True	True	True
66	e:KeyMode.MINOR	A:m, inv:1	e:KeyMode.MINOR	C:M, inv:0	1/4	9	ChordType.MINOR	1	0	ChordType.MAJOR	0	False	False	False	False	False
67	e:KeyMode.MINOR	A:m, inv:1	e:KeyMode.MINOR	C:M, inv:0	1/4	9	ChordType.MINOR	1	0	ChordType.MAJOR	0	False	False	False	False	False
68	e:KeyMode.MINOR	F#/Gb:o, inv:1	e:KeyMode.MINOR	F#/Gb:o, inv:1	1/4	6	ChordType.DIMINISHED	1	6	ChordType.DIMINISHED	1	True	True	True	True	True
69	e:KeyMode.MINOR	B:Mm7, inv:0	e:KeyMode.MINOR	B:Mm7, inv:0	1/2	11	ChordType.MAJ_MIN7	0	11	ChordType.MAJ_MIN7	0	True	True	True	True	True
70	e:KeyMode.MINOR	E:m, inv:0	e:KeyMode.MINOR	E:m, inv:0	1/2	4	ChordType.MINOR	0	4	ChordType.MINOR	0	True	True	True	True	True
71	e:KeyMode.MINOR	B:M, inv:0	e:KeyMode.MINOR	B:M, inv:0	3/8	11	ChordType.MAJOR	0	11	ChordType.MAJOR	0	True	True	True	True	True
72	e:KeyMode.MINOR	B:M, inv:0	e:KeyMode.MINOR	B:M, inv:0	1/8	11	ChordType.MAJOR	0	11	ChordType.MAJOR	0	True	True	True	True	True
73	e:KeyMode.MINOR	E:m, inv:0	e:KeyMode.MINOR	E:m, inv:0	3/4	4	ChordType.MINOR	0	4	ChordType.MINOR	0	True	True	True	True	True
